POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,25,Classified,14,33:19.142,-,-,3,2:21.891,177.7,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Larry,TEN VOORDE,,,NLD,,,,,,,
2,92,Classified,14,33:19.978,+0.836,+0.836,3,2:21.884,177.7,Van Berghe Huber Racing,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Laurin,HEINRICH,,,DEU,,,,,,,
3,27,Classified,14,33:25.196,+6.054,+5.218,3,2:21.846,177.8,Fach Auto Tech,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christopher,ZÖCHLING,,,DEU,,,,,,,
4,77,Classified,14,33:25.511,+6.369,+0.315,3,2:21.983,177.6,Nebulus Racing by Huber,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Leon,KÖHLER,,,DEU,,,,,,,
5,17,Classified,14,33:25.933,+6.791,+0.422,3,2:21.807,177.8,Martinet by Alméras,R,G,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
6,24,Classified,14,33:40.122,+20.980,+14.189,3,2:23.016,176.3,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Max,VAN SPLUNTEREN,,,NLD,MVS,,,,,,
7,4,Classified,14,33:43.588,+24.446,+3.466,6,2:22.822,176.5,Black Falcon Team Textar,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Loek,HARTOG,,,NLD,,,,,,,
8,57,Classified,14,33:44.989,+25.847,+1.401,4,2:22.727,176.7,CarTech Motorsport by Nigrin,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rudy,VAN BUREN,,,NLD,,,,,,,
9,15,Classified,14,33:47.436,+28.294,+2.447,3,2:23.355,175.9,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lucas,GROENEVELD,,,NLD,,,,,,,
10,26,Classified,14,33:47.460,+28.318,+0.024,4,2:23.453,175.8,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jesse,VAN KUIJK,,,NLD,JVK,,,,,,
11,18,Classified,14,33:48.114,+28.972,+0.654,5,2:23.013,176.3,HRT Performance,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Julian,HANSES,,,DEU,,,,,,,
12,46,Classified,14,33:51.807,+32.665,+3.693,4,2:23.505,175.7,HRT Performance,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Fabio,CITIGNOLA,,,DEU,,,,,,,
13,41,Classified,14,33:52.388,+33.246,+0.581,4,2:23.578,175.6,MRS GT-Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jukka,HONKAVUORI,,,FIN,,,,,,,
14,6,Classified,14,33:57.868,+38.726,+5.480,7,2:24.068,175.0,Black Falcon Team Textar,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Carlos,RIVAS,,,LUX,,,,,,,
15,19,Classified,14,34:02.322,+43.180,+4.454,12,2:24.134,174.9,Nebulus Racing by Huber,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Antonio,TEIXEIRA,,,CHE,,,,,,,
16,89,Classified,14,34:12.232,+53.090,+9.910,5,2:25.133,173.7,Van Berghe Huber Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,UAE,,,,,,,
17,7,Classified,14,34:13.817,+54.675,+1.585,6,2:25.354,173.5,HRT Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kim,HAUSCHILD,,,DEU,,,,,,,
18,8,Classified,14,34:18.982,+59.840,+5.165,13,2:25.791,172.9,Nebulus Racing by Huber,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Georgi,DONCHEV,,,BGR,,,,,,,
19,96,Classified,14,34:23.168,+1:04.026,+4.186,4,2:25.918,172.8,Phoenix Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan-Erik,SLOOTEN,,,DEU,,,,,,,
20,55,Classified,14,34:27.712,+1:08.570,+4.544,7,2:25.673,173.1,CarTech Motorsport by Nigrin,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,GLASER,,,DEU,,,,,,,
