POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,17,Classified,11,29:14.997,-,-,8,2:23.441,175.8,MP Motorsport,R,,,,,,,,,,,,,,,Dilano,VAN'T HOFF,,,NLD,,,,,,,
2,23,Classified,11,29:15.712,+0.715,+0.715,9,2:23.617,175.6,Campos Racing,R,,,,,,,,,,,,,,,Josep María,MARTÍ,,,ESP,,,,,,,
3,8,Classified,11,29:19.468,+4.471,+3.756,8,2:24.010,175.1,Jenzer Motorsport,R,,,,,,,,,,,,,,,Santiago,RAMOS,,,MEX,,,,,,,
4,9,Classified,11,29:19.822,+4.825,+0.354,8,2:23.371,175.9,MP Motorsport,R,,,,,,,,,,,,,,,Rik,KOEN,,,NLD,,,,,,,
5,77,Classified,11,29:24.577,+9.580,+4.755,10,2:24.271,174.8,MP Motorsport,R,,,,,,,,,,,,,,,Noah,DEGNBOL,,,DNK,,,,,,,
6,28,Classified,11,29:28.528,+13.531,+3.951,7,2:24.253,174.8,Formula de Campeones,R,,,,,,,,,,,,,,,Daniel,MACIA,,,ESP,,,,,,,
7,25,Classified,11,29:28.633,+13.636,+0.105,8,2:24.224,174.8,Campos Racing,,,,,,,,,,,,,,,,Sebastian,OGAARD,,,DNK,,,,,,,
8,1,Classified,11,29:28.995,+13.998,+0.362,8,2:23.797,175.3,Drivex School,R,,,,,,,,,,,,,,,Maksim,ARKHANGELSKII,,,RAF,,,,,,,
9,34,Classified,11,29:29.226,+14.229,+0.231,8,2:24.519,174.5,Formula de Campeones,,,,,,,,,,,,,,,,Enric,BORDÁS,,,ESP,,,,,,,
10,44,Classified,11,29:29.503,+14.506,+0.277,10,2:23.773,175.4,MP Motorsport,R,,,,,,,,,,,,,,,Manuel,ESPIRITO SANTO,,,PRT,,,,,,,
11,29,Classified,11,29:33.088,+18.091,+3.585,8,2:24.177,174.9,MP Motorsport,R,,,,,,,,,,,,,,,Georg,KELSTRUP,,,DNK,,,,,,,
12,3,Classified,11,29:33.590,+18.593,+0.502,9,2:24.891,174.0,Teo Martin Motorsport,R,,,,,,,,,,,,,,,Oliver,MICHL,,,HUN,,,,,,,
13,13,Classified,11,29:33.794,+18.797,+0.204,9,2:24.771,174.2,MP Motorsport,R,,,,,,,,,,,,,,,Santiago,TRISINI,,,ITA,,,,,,,
14,19,Classified,11,29:35.053,+20.056,+1.259,10,2:25.122,173.7,Teo Martin Motorsport,R,,,,,,,,,,,,,,,Filip,JENIC,,,SRB,,,,,,,
15,5,Classified,11,29:36.679,+21.682,+1.626,9,2:25.066,173.8,Jenzer Motorsport,R,,,,,,,,,,,,,,,Jorge,GARCIARCE,,,MEX,,,,,,,
16,4,Classified,11,29:38.233,+23.236,+1.554,9,2:25.081,173.8,Jenzer Motorsport,R,,,,,,,,,,,,,,,Samir,BEN,,,CHE,,,,,,,
17,27,Classified,11,29:46.478,+31.481,+8.245,8,2:25.097,173.8,Campos Racing,R,,,,,,,,,,,,,,,Oleksandr,PARTYSHEV,,,UKR,,,,,,,
18,75,Classified,11,29:48.546,+33.549,+2.068,8,2:25.766,173.0,Drivex School,R,,,,,,,,,,,,,,,Noam,ABRAMCZYCK,,,FRA,,,,,,,
19,12,Classified,11,29:50.317,+35.320,+1.771,11,2:26.122,172.6,MP Motorsport,,,,,,,,,,,,,,,,Gil,MOLINA,,,MEX,,,,,,,
20,14,Classified,11,29:50.753,+35.756,+0.436,10,2:26.195,172.5,Drivex School,R,,,,,,,,,,,,,,,Guilherme,OLIVEIRA,,,PRT,,,,,,,
21,7,Classified,11,30:00.133,+45.136,+9.380,7,2:27.553,170.9,MP Motorsport,R,,,,,,,,,,,,,,,Emely,DE HEUS,,,DEU,,,,,,,
22,10,Classified,11,30:00.375,+45.378,+0.242,11,2:27.357,171.1,Drivex School,R,,,,,,,,,,,,,,,Lola,LOVINFOSSE,,,FRA,,,,,,,
23,6,Classified,10,26:58.465,1 Lap,1 Lap,8,2:23.458,175.8,Jenzer Motorsport,R,,,,,,,,,,,,,,,Francesco,BRASCHI,,,ITA,,,,,,,
24,24,Classified,10,27:36.618,1 Lap,+38.153,9,2:24.813,174.1,Campos Racing,,,,,,,,,,,,,,,,Alejandro,GARCÍA,,,MEX,,,,,,,
25,11,Classified,10,29:30.258,1 Lap,+1:53.640,9,2:24.097,175.0,Pinnacle Motorsport,R,,,,,,,,,,,,,,,Alex,DUNNE,,,IRL,,,,,,,
26,68,Classified,9,24:47.890,2 Laps,1 Lap,7,2:25.363,173.5,Drivex School,R,,,,,,,,,,,,,,,Branden,LEE OXLEY,,,GBR,,,,,,,
,26,Not classified,1,3:23.980,,,0,,,GRS Team,R,,,,,,,,,,,,,,,Vladislav,RYABOV,,,RAF,,,,,,,
,52,Not classified,0,,,,0,,,MP Motorsport,,,,,,,,,,,,,,,,Suleiman,ZANFARI,,,MAR,,,,,,,
