POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,25,Classified,14,33:17.728,-,-,4,2:21.754,177.9,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Larry,TEN VOORDE,,,NLD,,,,,,,
2,92,Classified,14,33:18.620,+0.892,+0.892,3,2:21.797,177.8,Van Berghe Huber Racing,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Laurin,HEINRICH,,,DEU,,,,,,,
3,27,Classified,14,33:20.362,+2.634,+1.742,3,2:21.746,177.9,Fach Auto Tech,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christopher,ZÖCHLING,,,DEU,,,,,,,
4,53,Classified,14,33:20.830,+3.102,+0.468,4,2:21.706,177.9,Phoenix Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ayhancan,GÜVEN,,,TUR,,,,,,,
5,77,Classified,14,33:23.834,+6.106,+3.004,2,2:21.752,177.9,Nebulus Racing by Huber,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Leon,KÖHLER,,,DEU,,,,,,,
6,10,Classified,14,33:34.776,+17.048,+10.942,2,2:22.908,176.4,Fach Auto Tech,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sandro,KAIBACH,,,DEU,,,,,,,
7,24,Classified,14,33:38.797,+21.069,+4.021,3,2:22.991,176.3,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Max,VAN SPLUNTEREN,,,NLD,MVS,,,,,,
8,99,Classified,14,33:38.930,+21.202,+0.133,4,2:22.233,177.3,Allied Racing,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bastian,BUUS,,,DNK,,,,,,,
9,4,Classified,14,33:39.959,+22.231,+1.029,3,2:22.984,176.3,Black Falcon Team Textar,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Loek,HARTOG,,,NLD,,,,,,,
10,11,Classified,14,33:42.987,+25.259,+3.028,2,2:22.373,177.1,Team GP Elite,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Morris,SCHURING,,,NLD,,,,,,,
11,26,Classified,14,33:45.235,+27.507,+2.248,4,2:23.331,175.9,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jesse,VAN KUIJK,,,NLD,JVK,,,,,,
12,41,Classified,14,33:45.684,+27.956,+0.449,7,2:23.323,175.9,MRS GT-Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jukka,HONKAVUORI,,,FIN,,,,,,,
13,18,Classified,14,33:46.113,+28.385,+0.429,7,2:23.472,175.7,HRT Performance,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Julian,HANSES,,,DEU,,,,,,,
14,57,Classified,14,33:46.522,+28.794,+0.409,4,2:22.945,176.4,CarTech Motorsport by Nigrin,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rudy,VAN BUREN,,,NLD,,,,,,,
15,17,Classified,14,33:48.515,+30.787,+1.993,3,2:21.891,177.7,Martinet by Alméras,R,G,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
16,15,Classified,14,33:51.331,+33.603,+2.816,4,2:23.181,176.1,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lucas,GROENEVELD,,,NLD,,,,,,,
17,19,Classified,14,33:56.669,+38.941,+5.338,3,2:23.918,175.2,Nebulus Racing by Huber,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Antonio,TEIXEIRA,,,CHE,,,,,,,
18,6,Classified,14,33:58.443,+40.715,+1.774,4,2:24.389,174.6,Black Falcon Team Textar,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Carlos,RIVAS,,,LUX,,,,,,,
19,46,Classified,14,33:59.126,+41.398,+0.683,5,2:24.278,174.8,HRT Performance,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Fabio,CITIGNOLA,,,DEU,,,,,,,
20,35,Classified,14,34:06.184,+48.456,+7.058,4,2:24.331,174.7,Allied Racing,R,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rudolf,RHYN,,,CHE,,,,,,,
21,8,Classified,14,34:08.561,+50.833,+2.377,12,2:25.309,173.5,Nebulus Racing by Huber,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Georgi,DONCHEV,,,BGR,,,,,,,
22,7,Classified,14,34:10.881,+53.153,+2.320,6,2:24.632,174.3,HRT Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kim,HAUSCHILD,,,DEU,,,,,,,
23,89,Classified,14,34:11.546,+53.818,+0.665,7,2:24.656,174.3,Van Berghe Huber Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,UAE,,,,,,,
24,96,Classified,14,34:18.562,+1:00.834,+7.016,6,2:25.590,173.2,Phoenix Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan-Erik,SLOOTEN,,,DEU,,,,,,,
25,55,Classified,14,34:25.859,+1:08.131,+7.297,5,2:25.833,172.9,CarTech Motorsport by Nigrin,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,GLASER,,,DEU,,,,,,,
26,28,Classified,14,34:42.826,+1:25.098,+16.967,2,2:27.163,171.3,Fach Auto Tech,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christof,LANGER,,,DEU,,,,,,,
27,69,Classified,13,33:43.793,1 Lap,1 Lap,7,2:32.611,165.2,HRT Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Holger,HARMSEN,,,DEU,,,,,,,
28,14,Classified,13,34:11.712,1 Lap,+27.919,4,2:27.724,170.7,MRS GT-Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,,,,,,,
,16,Not classified,2,5:23.098,,,2,2:46.766,151.2,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daan,VAN KUIJK,,,NLD,DDK,,,,,,
