POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,17,Classified,10,28:52.029,-,-,9,2:24.401,174.6,MP Motorsport,R,,,,,,,,,,,,,,,Dilano,VAN'T HOFF,,,NLD,,,,,,,
2,28,Classified,10,28:52.519,+0.490,+0.490,10,2:24.003,175.1,Formula de Campeones,R,,,,,,,,,,,,,,,Daniel,MACIA,,,ESP,,,,,,,
3,11,Classified,10,28:54.654,+2.625,+2.135,9,2:24.327,174.7,Pinnacle Motorsport,R,,,,,,,,,,,,,,,Alex,DUNNE,,,IRL,,,,,,,
4,34,Classified,10,28:55.656,+3.627,+1.002,10,2:24.303,174.7,Formula de Campeones,,,,,,,,,,,,,,,,Enric,BORDÁS,,,ESP,,,,,,,
5,23,Classified,10,28:55.690,+3.661,+0.034,9,2:24.510,174.5,Campos Racing,R,,,,,,,,,,,,,,,Josep María,MARTÍ,,,ESP,,,,,,,
6,8,Classified,10,28:57.539,+5.510,+1.849,6,2:24.551,174.4,Jenzer Motorsport,R,,,,,,,,,,,,,,,Santiago,RAMOS,,,MEX,,,,,,,
7,29,Classified,10,28:57.813,+5.784,+0.274,8,2:24.735,174.2,MP Motorsport,R,,,,,,,,,,,,,,,Georg,KELSTRUP,,,DNK,,,,,,,
8,6,Classified,10,28:59.378,+7.349,+1.565,9,2:24.775,174.2,Jenzer Motorsport,R,,,,,,,,,,,,,,,Francesco,BRASCHI,,,ITA,,,,,,,
9,25,Classified,10,29:00.158,+8.129,+0.780,7,2:24.718,174.2,Campos Racing,,,,,,,,,,,,,,,,Sebastian,OGAARD,,,DNK,,,,,,,
10,19,Classified,10,29:01.372,+9.343,+1.214,9,2:24.435,174.6,Teo Martin Motorsport,R,,,,,,,,,,,,,,,Filip,JENIC,,,SRB,,,,,,,
11,24,Classified,10,29:01.789,+9.760,+0.417,6,2:25.578,173.2,Campos Racing,,,,,,,,,,,,,,,,Alejandro,GARCÍA,,,MEX,,,,,,,
12,52,Classified,10,29:02.319,+10.290,+0.530,7,2:24.895,174.0,MP Motorsport,,,,,,,,,,,,,,,,Suleiman,ZANFARI,,,MAR,,,,,,,
13,44,Classified,10,29:02.495,+10.466,+0.176,9,2:25.144,173.7,MP Motorsport,R,,,,,,,,,,,,,,,Manuel,ESPIRITO SANTO,,,PRT,,,,,,,
14,77,Classified,10,29:04.779,+12.750,+2.284,9,2:24.433,174.6,MP Motorsport,R,,,,,,,,,,,,,,,Noah,DEGNBOL,,,DNK,,,,,,,
15,4,Classified,10,29:06.092,+14.063,+1.313,7,2:25.777,173.0,Jenzer Motorsport,R,,,,,,,,,,,,,,,Samir,BEN,,,CHE,,,,,,,
16,9,Classified,10,29:06.413,+14.384,+0.321,10,2:24.607,174.4,MP Motorsport,R,,,,,,,,,,,,,,,Rik,KOEN,,,NLD,,,,,,,
17,68,Classified,10,29:07.678,+15.649,+1.265,8,2:25.367,173.5,Drivex School,R,,,,,,,,,,,,,,,Branden,LEE OXLEY,,,GBR,,,,,,,
18,1,Classified,10,29:08.297,+16.268,+0.619,9,2:24.463,174.5,Drivex School,R,,,,,,,,,,,,,,,Maksim,ARKHANGELSKII,,,RAF,,,,,,,
19,26,Classified,10,29:08.310,+16.281,+0.013,8,2:25.108,173.8,GRS Team,R,,,,,,,,,,,,,,,Vladislav,RYABOV,,,RAF,,,,,,,
20,27,Classified,10,29:14.441,+22.412,+6.131,7,2:26.518,172.1,Campos Racing,R,,,,,,,,,,,,,,,Oleksandr,PARTYSHEV,,,UKR,,,,,,,
21,13,Classified,10,29:14.591,+22.562,+0.150,7,2:26.329,172.3,MP Motorsport,R,,,,,,,,,,,,,,,Santiago,TRISINI,,,ITA,,,,,,,
22,5,Classified,10,29:15.465,+23.436,+0.874,7,2:26.364,172.3,Jenzer Motorsport,R,,,,,,,,,,,,,,,Jorge,GARCIARCE,,,MEX,,,,,,,
23,10,Classified,10,29:29.965,+37.936,+14.500,8,2:29.009,169.2,Drivex School,R,,,,,,,,,,,,,,,Lola,LOVINFOSSE,,,FRA,,,,,,,
24,7,Classified,10,29:34.551,+42.522,+4.586,8,2:28.001,170.4,MP Motorsport,R,,,,,,,,,,,,,,,Emely,DE HEUS,,,DEU,,,,,,,
,14,Not classified,1,2:37.815,,,0,,,Drivex School,R,,,,,,,,,,,,,,,Guilherme,OLIVEIRA,,,PRT,,,,,,,
,12,Not classified,1,2:37.992,,,0,,,MP Motorsport,,,,,,,,,,,,,,,,Gil,MOLINA,,,MEX,,,,,,,
,3,Not classified,0,,,,0,,,Teo Martin Motorsport,R,,,,,,,,,,,,,,,Oliver,MICHL,,,HUN,,,,,,,
,75,Not classified,0,,,,0,,,Drivex School,R,,,,,,,,,,,,,,,Noam,ABRAMCZYCK,,,FRA,,,,,,,
