POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,99,Classified,12,30:15.369,-,-,6,2:22.963,176.4,Belgium Racing,PRO,,,Nationale Autoclub Excelsior,,,,,,,,,,,,Dylan,DERDAELE,,,,,,,,,,
2,72,Classified,12,30:22.282,+6.913,+6.913,2,2:24.114,175.0,Team GP Elite,PRO,,,Steven van Rhee,,,,,,,,,,,,Steven,VAN RHEE,,,,VRE,,,,,,
3,10,Classified,12,30:23.969,+8.600,+1.687,7,2:24.251,174.8,#Team PGZ by JW RaceService,PRO,,,Huub vanEijndhoven,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,,VEI,,,,,,
4,69,Classified,12,30:24.487,+9.118,+0.518,7,2:24.372,174.6,Team GP Elite,PRO,,,Thierry Vermeulen,,,,,,,,,,,,Thierry,VERMEULEN,,,,,,,,,,
5,33,Classified,12,30:28.742,+13.373,+4.255,6,2:24.445,174.6,PG Motorsport,PRO,,,Felix Neuhofer,,,,,,,,,,,,Felix,NEUHOFER,,,,,,,,,,
6,15,Classified,12,30:30.087,+14.718,+1.345,7,2:24.287,174.7,NGT Racing,PRO,,,Glenn van Parijs,,,,,,,,,,,,Glenn,VAN PARIJS,,,,VPA,,,,,,
7,31,Classified,12,30:37.133,+21.764,+7.046,9,2:24.636,174.3,PG Motorsport,PRO,,,AKF-Motorsport e.V.,,,,,,,,,,,,Sebastian,FREYMUTH,,,,,,,,,,
8,54,Classified,12,30:39.922,+24.553,+2.789,6,2:25.084,173.8,Q1 Trackracing by EMG Motorsport,AM,,,Nationale Autoclub Excelsior,,,,,,,,,,,,Jan,LAURYSSEN,,,,,,,,,,
9,21,Classified,12,30:48.585,+33.216,+8.663,8,2:26.542,172.1,Speedlover,P/AM,,,John de Wilde,,,,,,,,,,,,John,DE WILDE,,,,,,,,,,
10,97,Classified,12,30:49.150,+33.781,+0.565,9,2:26.020,172.7,Belgium Racing,P/AM,,,Nationale Autoclub Excelsior,,,,,,,,,,,,Nicolas,SAELENS,,,,,,,,,,
11,4,Classified,12,30:56.897,+41.528,+7.747,9,2:25.981,172.7,Team GP Elite,P/AM,,,Floris Dullaart,,,,,,,,,,,,Floris,DULLAART,,,,,,,,,,
12,3,Classified,12,30:58.390,+43.021,+1.493,9,2:26.540,172.1,Team GP Elite,P/AM,,,Ziad Geris,,,,,,,,,,,,Ziad,GERIS,,,,,,,,,,
13,53,Classified,12,31:03.064,+47.695,+4.674,10,2:27.567,170.9,Q1 Trackracing by EMG Motorsport,P/AM,,,Nicolas Vandierendonck,,,,,,,,,,,,Nicolas,VANDIERENDONCK,,,,VDI,,,,,,
14,2,Classified,12,31:13.165,+57.796,+10.101,7,2:26.536,172.1,Team GP Elite,PRO,,,Ghislain Cordeel,,,,,,,,,,,,Ghislain,CORDEEL,,,,,,,,,,
15,14,Classified,12,31:31.377,+1:16.008,+18.212,9,2:27.369,171.1,NGT Racing,P/AM,,,Nationale Autoclub Excelsior,,,,,,,,,,,,Michaël,COOL,,,,,,,,,,
16,22,Classified,12,31:37.332,+1:21.963,+5.955,9,2:29.300,168.9,DUWO Racing,P/AM,,,,,,,,,,,,,,,Andrey,MUKOVOZ,,,,,,,,,,
17,11,Classified,12,31:52.343,+1:36.974,+15.011,9,2:33.068,164.7,#Team PGZ by Red Ant Racing,AM,,,Luc Vanderfeesten,,,,,,,,,,,,Luc,VANDERFEESTEN,,,,VDE,,,,,,
18,917,Classified,11,30:40.280,1 Lap,1 Lap,9,2:39.461,158.1,Parker Revs Motorsport,AM,,,Parker Revs Motorsport,,,,,,,,,,,,Jeroen,KREEFT,,,,,,,,,,
,55,Not classified,1,2:37.517,,,0,,,Q1 Trackracing by EMG Motorsport,P/AM,,,Nationale Autoclub Excelsior,,,,,,,,,,,,Filip,TEUNKENS,,,,,,,,,,
