POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,23,6,1:43.098,-,-,171.4,6,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NLD,HVE,,,,,,
2,1,5,1:43.108,+0.010,+0.010,171.4,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Larry,TEN VOORDE,,,NLD,LTV,,,,,,
3,25,6,1:43.163,+0.065,+0.055,171.3,6,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
4,19,7,1:43.168,+0.070,+0.005,171.3,7,Allied-Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Harry,KING,,,GBR,KIN,,,,,,
5,21,5,1:43.175,+0.077,+0.007,171.3,5,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,KLE,,,,,,
6,14,6,1:43.262,+0.164,+0.087,171.1,6,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NLD,DEH,,,,,,
7,34,6,1:43.294,+0.196,+0.032,171.1,6,Bonk Motorsport,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,OEV,,,,,,
8,13,5,1:43.449,+0.351,+0.155,170.8,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,TAU,,,,,,
9,16,5,1:43.647,+0.549,+0.198,170.5,6,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Flynt,SCHURING,,,NLD,FSC,,,,,,
10,15,5,1:43.713,+0.615,+0.066,170.4,6,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,DEU,STI,,,,,,
11,24,6,1:43.721,+0.623,+0.008,170.4,6,Team GP Elite,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NLD,HAV,,,,,,
12,44,5,1:43.756,+0.658,+0.035,170.3,6,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,James,KELLETT,,,GBR,KEL,,,,,,
13,31,6,1:43.790,+0.692,+0.034,170.3,7,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
14,88,5,1:43.856,+0.758,+0.066,170.2,6,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
15,60,5,1:44.061,+0.963,+0.205,169.8,6,Allied-Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,HARTVIG,,,DNK,HAR,,,,,,
16,42,6,1:44.164,+1.066,+0.103,169.7,6,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,BLU,,,,,,
17,12,6,1:44.218,+1.120,+0.054,169.6,6,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NLD,SOE,,,,,,
18,55,6,1:44.241,+1.143,+0.023,169.5,6,CarTech Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin Jamie,BÖNIGHAUSEN,,,DEU,BOE,,,,,,
19,3,6,1:44.337,+1.239,+0.096,169.4,6,Allied-Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Nathan,SCHAAP,,,NLD,SCH,,,,,,
20,98,5,1:44.677,+1.579,+0.340,168.8,6,HP Racing [a-workx],,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
21,5,6,1:45.305,+2.207,+0.628,167.8,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,,DEU,SPE,,,,,,
22,43,5,1:45.586,+2.488,+0.281,167.4,6,Bonk Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karol,KRET,,,POL,KRE,,,,,,
23,84,6,1:45.796,+2.698,+0.210,167.0,6,CarTech Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
24,91,4,1:46.081,+2.983,+0.285,166.6,6,HP Racing [a-workx],Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian Luca,TÜCCAROGLU,,,DEU,TUC,,,,,,
25,22,6,1:46.356,+3.258,+0.275,166.2,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
26,54,6,1:46.805,+3.707,+0.449,165.5,6,CarTech Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
