POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,34,5,1:42.592,-,-,172.3,6,Bonk Motorsport,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,OEV,,,,,,
2,19,5,1:42.605,+0.013,+0.013,172.2,6,Allied-Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Harry,KING,,,GBR,KIN,,,,,,
3,14,5,1:42.656,+0.064,+0.051,172.2,6,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NLD,DEH,,,,,,
4,1,5,1:42.726,+0.134,+0.070,172.0,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Larry,TEN VOORDE,,,NLD,LTV,,,,,,
5,13,5,1:42.825,+0.233,+0.099,171.9,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,TAU,,,,,,
6,25,6,1:42.834,+0.242,+0.009,171.9,6,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
7,21,3,1:42.873,+0.281,+0.039,171.8,5,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,KLE,,,,,,
8,23,6,1:42.906,+0.314,+0.033,171.7,6,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NLD,HVE,,,,,,
9,16,5,1:43.138,+0.546,+0.232,171.3,6,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Flynt,SCHURING,,,NLD,FSC,,,,,,
10,88,5,1:43.180,+0.588,+0.042,171.3,5,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
11,15,5,1:43.193,+0.601,+0.013,171.3,5,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,DEU,STI,,,,,,
12,12,6,1:43.289,+0.697,+0.096,171.1,6,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NLD,SOE,,,,,,
13,24,4,1:43.349,+0.757,+0.060,171.0,6,Team GP Elite,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NLD,HAV,,,,,,
14,44,6,1:43.518,+0.926,+0.169,170.7,7,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,James,KELLETT,,,GBR,KEL,,,,,,
15,31,5,1:43.598,+1.006,+0.080,170.6,7,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
16,55,5,1:43.837,+1.245,+0.239,170.2,7,CarTech Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin Jamie,BÖNIGHAUSEN,,,DEU,BOE,,,,,,
17,60,7,1:43.845,+1.253,+0.008,170.2,7,Allied-Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,HARTVIG,,,DNK,HAR,,,,,,
18,98,6,1:43.991,+1.399,+0.146,169.9,7,HP Racing [a-workx],,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,DEU,SEY,,,,,,
19,3,6,1:44.173,+1.581,+0.182,169.6,6,Allied-Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Nathan,SCHAAP,,,NLD,SCH,,,,,,
20,43,5,1:44.213,+1.621,+0.040,169.6,6,Bonk Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karol,KRET,,,POL,KRE,,,,,,
21,42,5,1:44.246,+1.654,+0.033,169.5,6,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,BLU,,,,,,
22,5,6,1:44.432,+1.840,+0.186,169.2,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,,DEU,SPE,,,,,,
23,54,6,1:44.655,+2.063,+0.223,168.9,6,CarTech Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
24,91,5,1:44.809,+2.217,+0.154,168.6,6,HP Racing [a-workx],Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian Luca,TÜCCAROGLU,,,DEU,TUC,,,,,,
25,84,4,1:45.234,+2.642,+0.425,167.9,6,CarTech Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
26,22,5,1:45.541,+2.949,+0.307,167.4,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
