NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,1:47.551,0,,36.114,0,36.636,0,34.801,0,183.6,1:47.551,12:01:53.177,0:36.114,0:36.636,0:34.801,214.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,2,1:41.934,0,,32.694,0,34.690,0,34.550,0,204.6,3:29.485,12:03:35.111,0:32.694,0:34.690,0:34.550,277.6,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,3,1:41.419,0,,32.342,0,34.752,0,34.325,0,205.6,5:10.904,12:05:16.530,0:32.342,0:34.752,0:34.325,285.0,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,4,1:41.574,0,,32.426,0,34.727,0,34.421,0,205.3,6:52.478,12:06:58.104,0:32.426,0:34.727,0:34.421,292.7,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,5,1:41.463,0,,32.467,0,34.591,0,34.405,0,205.5,8:33.941,12:08:39.567,0:32.467,0:34.591,0:34.405,287.2,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,6,1:41.486,0,,32.408,0,34.657,0,34.421,0,205.5,10:15.427,12:10:21.053,0:32.408,0:34.657,0:34.421,291.9,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,7,1:41.560,0,,32.458,0,34.673,0,34.429,0,205.3,11:56.987,12:12:02.613,0:32.458,0:34.673,0:34.429,294.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,8,1:41.245,0,,32.413,0,34.553,0,34.279,2,206.0,13:38.232,12:13:43.858,0:32.413,0:34.553,0:34.279,292.7,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,9,1:41.464,0,,32.430,0,34.471,1,34.563,0,205.5,15:19.696,12:15:25.322,0:32.430,0:34.471,0:34.563,290.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,10,1:41.971,0,,32.389,0,35.134,0,34.448,0,204.5,17:01.667,12:17:07.293,0:32.389,0:35.134,0:34.448,294.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,11,1:41.704,0,,32.673,0,34.614,0,34.417,0,205.1,18:43.371,12:18:48.997,0:32.673,0:34.614,0:34.417,294.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,12,1:42.827,0,,32.422,0,35.359,0,35.046,0,202.8,20:26.198,12:20:31.824,0:32.422,0:35.359,0:35.046,288.0,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,13,1:44.378,0,,32.498,0,36.695,0,35.185,0,199.8,22:10.576,12:22:16.202,0:32.498,0:36.695,0:35.185,282.0,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,14,1:42.552,0,,32.564,0,35.302,0,34.686,0,203.4,23:53.128,12:23:58.754,0:32.564,0:35.302,0:34.686,290.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,15,1:41.549,0,,32.566,0,34.520,0,34.463,0,205.4,25:34.677,12:25:40.303,0:32.566,0:34.520,0:34.463,281.2,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,16,1:42.030,0,,32.454,0,34.750,0,34.826,0,204.4,27:16.707,12:27:22.333,0:32.454,0:34.750,0:34.826,290.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,17,3:23.913,0,B,32.421,0,1:16.425,0,1:35.067,0,102.3,30:40.620,12:30:46.246,0:32.421,1:16.425,1:35.067,298.3,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,18,5:02.201,0,,2:09.155,0,1:21.080,0,1:31.966,0,69.0,35:42.821,12:35:48.447,2:09.155,1:21.080,1:31.966,79.3,Tatiana CALDERON,0:01:02.986,LMP2,,Richard Mille Racing Team,Oreca,
1,1,19,2:32.686,0,,1:19.997,0,37.204,0,35.485,0,136.6,38:15.507,12:38:21.133,1:19.997,0:37.204,0:35.485,80.7,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,20,1:42.872,0,,32.770,0,35.209,0,34.893,0,202.7,39:58.379,12:40:04.005,0:32.770,0:35.209,0:34.893,272.7,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,21,1:43.326,0,,32.795,0,35.590,0,34.941,0,201.8,41:41.705,12:41:47.331,0:32.795,0:35.590,0:34.941,281.2,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,22,1:42.594,0,,32.596,0,35.088,0,34.910,0,203.3,43:24.299,12:43:29.925,0:32.596,0:35.088,0:34.910,287.2,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,23,1:42.321,0,,32.672,0,34.804,0,34.845,0,203.8,45:06.620,12:45:12.246,0:32.672,0:34.804,0:34.845,286.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,24,1:43.439,0,,32.671,0,35.146,0,35.622,0,201.6,46:50.059,12:46:55.685,0:32.671,0:35.146,0:35.622,279.8,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,25,1:47.460,0,,33.062,0,35.841,0,38.557,0,194.1,48:37.519,12:48:43.145,0:33.062,0:35.841,0:38.557,272.0,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,26,1:44.038,0,,32.877,0,35.566,0,35.595,0,200.5,50:21.557,12:50:27.183,0:32.877,0:35.566,0:35.595,276.9,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,27,1:43.996,0,,33.176,0,35.449,0,35.371,0,200.5,52:05.553,12:52:11.179,0:33.176,0:35.449,0:35.371,260.2,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,28,1:43.359,0,,32.707,0,35.438,0,35.214,0,201.8,53:48.912,12:53:54.538,0:32.707,0:35.438,0:35.214,275.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,29,1:43.682,0,,32.591,0,35.281,0,35.810,0,201.1,55:32.594,12:55:38.220,0:32.591,0:35.281,0:35.810,291.1,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,30,1:42.829,0,,32.553,0,34.959,0,35.317,0,202.8,57:15.423,12:57:21.049,0:32.553,0:34.959,0:35.317,288.0,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,31,1:44.237,0,,32.764,0,35.359,0,36.114,0,200.1,58:59.660,12:59:05.286,0:32.764,0:35.359,0:36.114,289.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,32,1:42.400,0,,32.600,0,35.151,0,34.649,0,203.7,1:00:42.060,13:00:47.686,0:32.600,0:35.151,0:34.649,293.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,33,1:42.488,0,,32.846,0,34.960,0,34.682,0,203.5,1:02:24.548,13:02:30.174,0:32.846,0:34.960,0:34.682,296.7,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,34,1:44.128,0,,32.312,2,35.968,0,35.848,0,200.3,1:04:08.676,13:04:14.302,0:32.312,0:35.968,0:35.848,297.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,35,1:42.564,0,,32.669,0,35.041,0,34.854,0,203.3,1:05:51.240,13:05:56.866,0:32.669,0:35.041,0:34.854,289.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,36,1:43.615,0,,32.446,0,36.152,0,35.017,0,201.3,1:07:34.855,13:07:40.481,0:32.446,0:36.152,0:35.017,297.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,37,1:42.478,0,,32.464,0,35.216,0,34.798,0,203.5,1:09:17.333,13:09:22.959,0:32.464,0:35.216,0:34.798,293.5,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,38,1:42.969,0,,32.465,0,35.152,0,35.352,0,202.5,1:11:00.302,13:11:05.928,0:32.465,0:35.152,0:35.352,291.1,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
1,1,39,1:42.765,0,,32.353,0,35.199,0,35.213,0,202.9,1:12:43.067,13:12:48.693,0:32.353,0:35.199,0:35.213,295.9,Tatiana CALDERON,,LMP2,,Richard Mille Racing Team,Oreca,
