POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,11,8,1:46.393,-,-,157.4,14,Schumacher CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
2,77,18,1:46.798,+0.405,+0.405,156.8,18,CLRT Schumacher,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
3,2,11,1:46.880,+0.487,+0.082,156.7,18,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
4,99,18,1:46.983,+0.590,+0.103,156.6,18,Schumacher CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,AMAND,,,FRA,,,,,,,
5,74,11,1:47.090,+0.697,+0.107,156.4,17,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Florian,LATORRE,,,FRA,,,,,,,
6,33,19,1:47.213,+0.820,+0.123,156.2,19,CLRT Schumacher,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Paul,CAUHAUPE,,,FRA,,,,,,,
7,16,14,1:47.217,+0.824,+0.004,156.2,14,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
8,29,12,1:47.515,+1.122,+0.298,155.8,17,Martinet/Forestier Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
9,27,10,1:47.637,+1.244,+0.122,155.6,17,Martinet/Forestier Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
10,21,19,1:47.705,+1.312,+0.068,155.5,19,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
11,9,18,1:47.712,+1.319,+0.007,155.5,18,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sylvain,NOEL,,,FRA,,,,,,,
12,17,15,1:47.889,+1.496,+0.177,155.3,15,Martinet by Alméras,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BERNIER,,,FRA,,,,,,,
13,47,16,1:47.906,+1.513,+0.017,155.2,16,EST1,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,REIMANN,,,EST,,,,,,,
14,14,11,1:48.478,+2.085,+0.572,154.4,15,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rodrigo,DIAS ALMEIDA,,,MZB,,,,,,,
15,66,14,1:48.841,+2.448,+0.363,153.9,17,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
16,7,8,1:48.901,+2.508,+0.060,153.8,16,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
17,67,16,1:48.986,+2.593,+0.085,153.7,18,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jordan,BOISSON,,,FRA,,,,,,,
18,88,19,1:49.232,+2.839,+0.246,153.4,20,Schumacher CLRT,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
19,44,16,1:49.415,+3.022,+0.183,153.1,19,Racing Technology,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Cyril,CAILLO,,,FRA,,,,,,,
20,81,17,1:50.564,+4.171,+1.149,151.5,17,Debard Automobiles by Racetivity,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Eric,DEBARD,,,FRA,,,,,,,
21,5,13,1:54.692,+8.299,+4.128,146.1,19,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Patrick,CHARLAIX,,,CAN,,,,,,,
