POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,6,10,2:04.013,-,-,157.1,16,Pure Rxcing,Pro,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Harry,KING,,,GBR,,,,,,,
2,75,16,2:04.145,+0.132,+0.132,156.9,17,Huber Racing,Pro,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Ariel,LEVI,,,ISR,,,,,,,
3,12,10,2:04.210,+0.197,+0.065,156.9,17,BWT Junior Racing,Pro,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Harri,JONES,,,AUS,,,,,,,
4,89,18,2:04.531,+0.518,+0.321,156.5,18,Huber Racing,ProAm,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,
5,10,14,2:04.584,+0.571,+0.053,156.4,17,DHL Team,Pro,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Florian,JANITS,,,AUT,,,,,,,
6,7,14,2:04.776,+0.763,+0.192,156.1,17,Saudi Racing,Pro,GCC,,Porsche 992 GT3 CUP,,,,,,,,,,,,Bandar,ALESAYI,,,SAU,,,,,,,
7,2,11,2:04.823,+0.810,+0.047,156.1,17,Team GP Elite,Pro,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,,,,,,,
8,4,17,2:04.951,+0.938,+0.128,155.9,18,Huber Racing,ProAm,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Georgi,DONCHEV,,,BGR,,,,,,,
9,5,9,2:05.072,+1.059,+0.121,155.8,17,Team GP Elite,ProAm,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Soeren,SPRENG,,,DEU,,,,,,,
10,83,16,2:05.108,+1.095,+0.036,155.7,17,Huber Racing,ProAm,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Frederick,JERICH,,,AUT,,,,,,,
11,23,12,2:05.111,+1.098,+0.003,155.7,18,Saudi Racing,ProAm,GCC,Rookie,Porsche 992 GT3 CUP,,,,,,,,,,,,Khaled,ALAHMADI (R),,,SAU,,,,,,,
12,27,5,2:05.363,+1.350,+0.252,155.4,14,Team Bahrain,ProAm,GCC,,Porsche 992 GT3 CUP,,,,,,,,,,,,Salman,AL KHALIFA,,,BHR,KHA,,,,,,
13,91,15,2:05.406,+1.393,+0.043,155.4,17,Pure Rxcing,ProAm,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Alex,MALYKHIN,,,GBR,,,,,,,
14,3,9,2:05.878,+1.865,+0.472,154.8,17,Saudi Racing,ProAm,GCC,Rookie,Porsche 992 GT3 CUP,,,,,,,,,,,,Saud,AL SAUD (R),,,SAU,SAU,,,,,,
15,77,14,2:06.182,+2.169,+0.304,154.4,14,Saudi Racing,ProAm,GCC,Rookie,Porsche 992 GT3 CUP,,,,,,,,,,,,Khaled,ALZAYED (R),,,SAU,,,,,,,
16,84,14,2:06.552,+2.539,+0.370,154.0,18,Team Kuwait,ProAm,GCC,,Porsche 992 GT3 CUP,,,,,,,,,,,,Ahmad,AL-SHEHAB,,,KWT,SHE,,,,,,
17,42,15,2:07.161,+3.148,+0.609,153.2,19,Team GP Elite,Am,,Rookie,Porsche 992 GT3 CUP,,,,,,,,,,,,Cedric,CHASSANG (R),,,FRA,,,,,,,
18,17,4,2:07.511,+3.498,+0.350,152.8,17,M3L Team,Am,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Mark,J. THOMAS,,,CAN,THO,,,,,,
19,25,10,2:10.030,+6.017,+2.519,149.8,18,Team GP Elite,Am,,,Porsche 992 GT3 CUP,,,,,,,,,,,,Jan,DOBBER,,,NLD,,,,,,,
