NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,2,1,2:22.733,0,,46.341,0,48.227,0,48.165,0,138.0,2:22.733,17:42:22.733,0:46.341,0:48.227,0:48.165,,Madison Snow,0:00:19.055,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,2,2:02.786,0,,28.162,0,47.141,0,47.483,0,160.4,4:25.519,17:44:25.519,0:28.162,0:47.141,0:47.483,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,3,2:01.238,0,,27.765,0,46.295,0,47.178,0,162.5,6:26.757,17:46:26.757,0:27.765,0:46.295,0:47.178,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,4,2:01.409,0,,27.328,0,46.535,0,47.546,0,162.2,8:28.166,17:48:28.166,0:27.328,0:46.535,0:47.546,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,5,2:24.482,0,,31.357,0,55.110,0,58.015,0,136.3,10:52.648,17:50:52.648,0:31.357,0:55.110,0:58.015,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,6,2:24.280,0,,33.529,0,56.349,0,54.402,0,136.5,13:16.928,17:53:16.928,0:33.529,0:56.349,0:54.402,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,7,1:59.380,3,,26.853,2,45.698,3,46.829,3,165.0,15:16.308,17:55:16.308,0:26.853,0:45.698,0:46.829,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,FF,
12,1,1,6:08.158,0,,4:29.228,0,50.294,0,48.636,0,53.5,6:08.158,17:46:08.158,4:29.228,0:50.294,0:48.636,,Frankie Montecalvo,0:04:01.861,GTD,,Vasser Sullivan,Lexus,GF,
12,1,2,2:05.277,0,,29.389,0,48.080,0,47.808,0,157.2,8:13.435,17:48:13.435,0:29.389,0:48.080,0:47.808,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,3,2:01.652,0,,26.921,0,47.165,0,47.566,0,161.9,10:15.087,17:50:15.087,0:26.921,0:47.165,0:47.566,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,4,2:01.693,0,,27.021,0,47.207,0,47.465,0,161.9,12:16.780,17:52:16.780,0:27.021,0:47.207,0:47.465,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,5,2:00.373,0,,26.333,0,46.878,0,47.162,0,163.6,14:17.153,17:54:17.153,0:26.333,0:46.878,0:47.162,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,6,1:59.820,2,,26.192,3,46.630,2,46.998,2,164.4,16:16.973,17:56:16.973,0:26.192,0:46.630,0:46.998,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,FF,
14,1,1,6:05.614,0,,4:06.661,0,1:00.907,0,58.046,0,53.9,6:05.614,17:46:05.614,4:06.661,1:00.907,0:58.046,,Aaron Telitz,0:03:31.611,GTD,,Vasser Sullivan,Lexus,GF,
14,1,2,2:20.842,0,,31.669,0,55.633,0,53.540,0,139.9,8:26.456,17:48:26.456,0:31.669,0:55.633,0:53.540,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,GF,
14,1,3,2:13.230,0,,29.216,0,52.087,0,51.927,0,147.9,10:39.686,17:50:39.686,0:29.216,0:52.087,0:51.927,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,GF,
14,1,4,2:09.212,0,,27.774,0,50.602,0,50.836,0,152.5,12:48.898,17:52:48.898,0:27.774,0:50.602,0:50.836,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,GF,
14,1,5,2:04.503,0,,27.192,0,47.954,0,49.357,0,158.2,14:53.401,17:54:53.401,0:27.192,0:47.954,0:49.357,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,GF,
14,1,6,2:01.396,2,,26.476,2,46.548,2,48.372,2,162.3,16:54.797,17:56:54.797,0:26.476,0:46.548,0:48.372,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,FF,
19,1,1,7:36.455,0,,5:54.856,0,52.111,0,49.488,0,43.2,7:36.455,17:47:36.455,5:54.856,0:52.111,0:49.488,,Misha Goikhberg,0:05:26.028,GTD,,GRT Grasser Racing Team,Lamborghini,GF,
19,1,2,2:06.502,0,,29.563,0,48.629,0,48.310,0,155.7,9:42.957,17:49:42.957,0:29.563,0:48.629,0:48.310,,Misha Goikhberg,,GTD,,GRT Grasser Racing Team,Lamborghini,GF,
19,1,3,2:04.067,0,,28.395,0,47.561,2,48.111,0,158.8,11:47.024,17:51:47.024,0:28.395,0:47.561,0:48.111,,Misha Goikhberg,,GTD,,GRT Grasser Racing Team,Lamborghini,GF,
19,1,4,2:03.611,2,,27.904,2,47.722,0,47.985,0,159.4,13:50.635,17:53:50.635,0:27.904,0:47.722,0:47.985,,Misha Goikhberg,,GTD,,GRT Grasser Racing Team,Lamborghini,GF,
19,1,5,2:03.645,0,,27.974,0,47.723,0,47.948,2,159.3,15:54.280,17:55:54.280,0:27.974,0:47.723,0:47.948,,Misha Goikhberg,,GTD,,GRT Grasser Racing Team,Lamborghini,FF,
23,1,1,3:16.838,0,,1:19.272,0,1:01.644,0,55.922,0,100.1,3:16.838,17:43:16.838,1:19.272,1:01.644,0:55.922,,Roman De Angelis,0:00:47.227,GTD,,Heart Of Racing Team,Aston Martin,GF,
23,1,2,2:19.737,0,,31.790,0,53.881,0,54.066,0,141.0,5:36.575,17:45:36.575,0:31.790,0:53.881,0:54.066,,Roman De Angelis,,GTD,,Heart Of Racing Team,Aston Martin,GF,
23,1,3,2:15.592,0,,30.103,0,52.116,0,53.373,0,145.3,7:52.167,17:47:52.167,0:30.103,0:52.116,0:53.373,,Roman De Angelis,,GTD,,Heart Of Racing Team,Aston Martin,GF,
23,1,4,2:10.727,0,,29.119,0,50.573,0,51.035,0,150.7,10:02.894,17:50:02.894,0:29.119,0:50.573,0:51.035,,Roman De Angelis,,GTD,,Heart Of Racing Team,Aston Martin,GF,
23,1,5,2:07.304,0,,28.123,0,49.593,0,49.588,0,154.7,12:10.198,17:52:10.198,0:28.123,0:49.593,0:49.588,,Roman De Angelis,,GTD,,Heart Of Racing Team,Aston Martin,GF,
23,1,6,2:03.507,0,,27.135,0,47.936,0,48.436,0,159.5,14:13.705,17:54:13.705,0:27.135,0:47.936,0:48.436,,Roman De Angelis,,GTD,,Heart Of Racing Team,Aston Martin,GF,
23,1,7,2:01.198,2,,26.685,2,47.059,2,47.454,2,162.5,16:14.903,17:56:14.903,0:26.685,0:47.059,0:47.454,,Roman De Angelis,,GTD,,Heart Of Racing Team,Aston Martin,FF,
28,2,1,5:46.915,0,,4:06.946,0,50.203,0,49.766,0,56.8,5:46.915,17:45:46.915,4:06.946,0:50.203,0:49.766,,Michael de Quesada,0:03:37.325,GTD,,Alegra Motorsports,Mercedes-AMG,GF,
28,2,2,2:03.458,0,,27.842,0,47.801,0,47.815,0,159.6,7:50.373,17:47:50.373,0:27.842,0:47.801,0:47.815,,Michael de Quesada,,GTD,,Alegra Motorsports,Mercedes-AMG,GF,
28,2,3,2:01.480,0,,27.128,0,46.825,0,47.527,2,162.2,9:51.853,17:49:51.853,0:27.128,0:46.825,0:47.527,,Michael de Quesada,,GTD,,Alegra Motorsports,Mercedes-AMG,GF,
28,2,4,2:01.201,2,,26.890,2,46.454,2,47.857,0,162.5,11:53.054,17:51:53.054,0:26.890,0:46.454,0:47.857,,Michael de Quesada,,GTD,,Alegra Motorsports,Mercedes-AMG,GF,
28,2,5,2:01.201,0,,26.960,0,46.735,0,47.506,0,162.5,13:54.255,17:53:54.255,0:26.960,0:46.735,0:47.506,,Michael de Quesada,,GTD,,Alegra Motorsports,Mercedes-AMG,GF,
