POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,46,20,1:42.706,-,-,172.1,21,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NLD,,,,,,,
2,34,23,1:43.178,+0.472,+0.472,171.3,23,Bonk Motorsport,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,GER,,,,,,,
3,11,24,1:43.182,+0.476,+0.004,171.3,26,Schumacher CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
4,3,20,1:43.308,+0.602,+0.126,171.1,21,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
5,26,22,1:43.318,+0.612,+0.010,171.0,23,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NED,,,,,,,
6,21,24,1:43.376,+0.670,+0.058,171.0,24,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sacha,NORDEN,,,NED,,,,,,,
7,14,11,1:43.429,+0.723,+0.053,170.9,12,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NED,,,,,,,
8,12,21,1:43.518,+0.812,+0.089,170.7,24,Schumacher CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Flynt,SCHURING,,,NED,,,,,,,
9,24,19,1:43.555,+0.849,+0.037,170.7,23,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NED,,,,,,,
10,13,16,1:43.617,+0.911,+0.062,170.6,21,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,GER,,,,,,,
11,55,20,1:43.678,+0.972,+0.061,170.5,22,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin,BÖNIGHAUSEN,,,GER,,,,,,,
12,15,15,1:43.752,+1.046,+0.074,170.3,18,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,,,,,,,
13,32,18,1:43.805,+1.099,+0.053,170.2,18,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,,,,,,,
14,27,21,1:43.825,+1.119,+0.020,170.2,21,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matheus,FERREIRA,,,BRA,,,,,,,
15,25,16,1:43.833,+1.127,+0.008,170.2,20,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,,,,,,,
16,42,23,1:44.049,+1.343,+0.216,169.8,23,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,,,,,,,
17,40,15,1:44.060,+1.354,+0.011,169.8,21,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,GER,,,,,,,
18,96,24,1:44.075,+1.369,+0.015,169.8,24,Hadeca Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mikel,AZCONA,,,ESP,,,,,,,
19,95,23,1:44.165,+1.459,+0.090,169.7,25,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,,,,,,,
20,98,18,1:44.331,+1.625,+0.166,169.4,23,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,,,,,,,
21,91,18,1:44.458,+1.752,+0.127,169.2,23,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian,TÜCCAROGLU,,,GER,,,,,,,
