POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,46,5,1:42.830,-,-,171.9,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NLD,,,,,,,
2,11,4,1:43.187,+0.357,+0.357,171.3,6,Schumacher CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
3,34,5,1:43.223,+0.393,+0.036,171.2,5,Bonk Motorsport,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,GER,,,,,,,
4,13,5,1:43.237,+0.407,+0.014,171.2,5,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,GER,,,,,,,
5,3,4,1:43.475,+0.645,+0.238,170.8,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
6,14,5,1:43.553,+0.723,+0.078,170.7,6,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NED,,,,,,,
7,55,5,1:43.559,+0.729,+0.006,170.7,6,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin,BÖNIGHAUSEN,,,GER,,,,,,,
8,26,4,1:43.563,+0.733,+0.004,170.6,6,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NED,,,,,,,
9,24,5,1:43.663,+0.833,+0.100,170.5,7,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NED,,,,,,,
10,25,5,1:43.777,+0.947,+0.114,170.3,6,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,,,,,,,
11,12,4,1:43.821,+0.991,+0.044,170.2,7,Schumacher CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Flynt,SCHURING,,,NED,,,,,,,
12,32,5,1:43.843,+1.013,+0.022,170.2,5,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,,,,,,,
13,40,4,1:43.919,+1.089,+0.076,170.1,5,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,GER,,,,,,,
14,21,4,1:44.072,+1.242,+0.153,169.8,6,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sacha,NORDEN,,,NED,,,,,,,
15,96,5,1:44.082,+1.252,+0.010,169.8,6,Hadeca Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mikel,AZCONA,,,ESP,,,,,,,
16,98,4,1:44.373,+1.543,+0.291,169.3,5,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,,,,,,,
17,95,5,1:44.392,+1.562,+0.019,169.3,6,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,,,,,,,
18,27,4,1:44.420,+1.590,+0.028,169.2,5,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matheus,FERREIRA,,,BRA,,,,,,,
19,15,5,1:44.422,+1.592,+0.002,169.2,5,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,,,,,,,
20,91,5,1:44.680,+1.850,+0.258,168.8,6,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian,TÜCCAROGLU,,,GER,,,,,,,
21,42,4,1:44.849,+2.019,+0.169,168.6,5,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,,,,,,,
22,88,4,1:45.022,+2.192,+0.173,168.3,6,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,ROS,,,SWE,,,,,,,
23,54,5,1:45.196,+2.366,+0.174,168.0,5,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,,,,,,,
24,36,5,1:45.394,+2.564,+0.198,167.7,6,Wimmer Werk Motorsport,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Raphael,RENNHOFER,,,AUT,,,,,,,
25,4,5,1:45.405,+2.575,+0.011,167.7,6,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,,,,,,,
26,84,5,1:45.541,+2.711,+0.136,167.4,5,a-workx by Porsche Paderborn,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KUW,,,,,,,
27,5,5,1:45.678,+2.848,+0.137,167.2,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,,GER,,,,,,,
28,31,4,1:45.762,+2.932,+0.084,167.1,6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,,,,,,,
29,33,4,1:45.864,+3.034,+0.102,166.9,5,Bonk Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,SCHREY,,,GER,,,,,,,
30,44,5,1:45.988,+3.158,+0.124,166.7,5,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NLD,,,,,,,
31,76,5,1:47.081,+4.251,+1.093,165.0,5,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Wilmer,WALLENSTAM,,,SWE,,,,,,,
32,69,4,1:48.105,+5.275,+1.024,163.5,4,a-workx by Porsche Paderborn,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,,,,,,,
