POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,192,8,4:01.061,-,-,203.5,9,Mtech Competition,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dylan,PEREIRA,,,LUX,,,,,,,
2,931,8,4:01.576,+0.515,+0.515,203.1,10,SpeedLover,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jaden,CONWRIGHT,,,USA,,,,,,,
3,120,7,4:02.218,+1.157,+0.642,202.5,10,Mtech Competition,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ola,NILSSON,,,SWE,,,,,,,
4,22,3,4:03.065,+2.004,+0.847,201.8,10,Martinet by Alméras,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
5,76,7,4:03.629,+2.568,+0.564,201.3,10,IMSA LS Group Performance,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
6,123,8,4:03.782,+2.721,+0.153,201.2,10,Porsche Experience Racing,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dennis,HAUGER,,,NOR,,,,,,,
7,914,7,4:03.857,+2.796,+0.075,201.2,9,Pierre Martinet by Alméras,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,MARTINS,,,FRA,,,,,,,
8,1,3,4:04.137,+3.076,+0.280,200.9,10,TFT Racing,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
9,101,6,4:04.202,+3.141,+0.065,200.9,10,Micke Kågered Racing,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lukas,SUNDAHL,,,SWE,,,,,,,
10,98,3,4:04.338,+3.277,+0.136,200.8,10,Forestier Racing CLRT,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
11,161,7,4:04.363,+3.302,+0.025,200.7,9,Race Team Gelleråsen - By AFR,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,ANNERVI,,,SWE,,,,,,,
12,99,3,4:04.716,+3.655,+0.353,200.5,10,Forestier Racing CLRT,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
13,145,6,4:05.657,+4.596,+0.941,199.7,10,M3G Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emil,PERSSON,,,SWE,,,,,,,
14,29,8,4:06.263,+5.202,+0.606,199.2,10,Forestier Racing CLRT,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
15,117,8,4:06.300,+5.239,+0.037,199.2,11,M3G Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gustav,BERGSTRÖM,,,SWE,,,,,,,
16,5,6,4:06.345,+5.284,+0.045,199.1,8,TFT Racing,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
17,924,8,4:06.520,+5.459,+0.175,199.0,10,Team Parker Racing,Pro-Am,PCCGB,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ryan,RATCLIFFE,,,GBR,,,,,,,
18,131,3,4:06.806,+5.745,+0.286,198.8,10,M3G Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Hampus,ERICSSON,,,SWE,,,,,,,
