POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,1,7,3:59.853,-,-,204.5,9,TFT Racing,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
2,192,7,4:00.066,+0.213,+0.213,204.3,10,Mtech Competition,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dylan,PEREIRA,,,LUX,,,,,,,
3,98,6,4:00.956,+1.103,+0.890,203.6,7,Forestier Racing CLRT,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
4,931,8,4:01.367,+1.514,+0.411,203.2,10,SpeedLover,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jaden,CONWRIGHT,,,USA,,,,,,,
5,123,8,4:01.390,+1.537,+0.023,203.2,10,Porsche Experience Racing,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dennis,HAUGER,,,NOR,,,,,,,
6,99,6,4:01.697,+1.844,+0.307,203.0,10,Forestier Racing CLRT,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
7,120,6,4:01.710,+1.857,+0.013,202.9,9,Mtech Competition,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ola,NILSSON,,,SWE,,,,,,,
8,114,7,4:01.784,+1.931,+0.074,202.9,10,Fragus Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,ROOS,,,SWE,,,,,,,
9,132,6,4:01.800,+1.947,+0.016,202.9,10,WCR Pampas Racing,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robin,KNUTSSON,,,SWE,,,,,,,
10,22,7,4:02.018,+2.165,+0.218,202.7,10,Martinet by Alméras,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
11,5,5,4:02.049,+2.196,+0.031,202.7,9,TFT Racing,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
12,101,8,4:02.213,+2.360,+0.164,202.5,9,Micke Kågered Racing,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lukas,SUNDAHL,,,SWE,,,,,,,
13,145,7,4:02.758,+2.905,+0.545,202.1,8,M3G Motorsport,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emil,PERSSON,,,SWE,,,,,,,
14,27,5,4:02.828,+2.975,+0.070,202.0,10,ABM,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
15,914,8,4:02.833,+2.980,+0.005,202.0,9,Pierre Martinet by Alméras,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,MARTINS,,,FRA,,,,,,,
16,76,6,4:03.123,+3.270,+0.290,201.8,10,IMSA LS Group Performance,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
17,53,7,4:03.429,+3.576,+0.306,201.5,10,Martinet by Alméras,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
18,924,9,4:03.535,+3.682,+0.106,201.4,10,Team Parker Racing,Pro-Am,PCCGB,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ryan,RATCLIFFE,,,GBR,,,,,,,
19,2,8,4:03.663,+3.810,+0.128,201.3,11,HERRERO Racing,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
20,161,5,4:03.818,+3.965,+0.155,201.2,7,Race Team Gelleråsen - By AFR,Pro,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,ANNERVI,,,SWE,,,,,,,
21,29,6,4:04.035,+4.182,+0.217,201.0,10,Forestier Racing CLRT,Pro/R,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
22,191,8,4:04.254,+4.401,+0.219,200.8,10,Kjellin Motorsports,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Oscar,LÖFQUIST,,,SWE,,,,,,,
23,74,6,4:04.403,+4.550,+0.149,200.7,10,ABM,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
24,923,5,4:04.513,+4.660,+0.110,200.6,9,Racing Technology,Pro,PCCB,,Porsche 911 GT3 Cup,,,,,,,,,,,,Miguel,PALUDO,,,BRA,,,,,,,
25,918,8,4:04.542,+4.689,+0.029,200.6,10,IMSA LS Group Performance,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,SCHWARZER,,,ESP,,,,,,,
26,77,8,4:04.733,+4.880,+0.191,200.4,10,Racing Technology,Pro,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérémy,SARHY,,,FRA,,,,,,,
27,73,9,4:04.767,+4.914,+0.034,200.4,10,ABM,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
28,89,5,4:04.844,+4.991,+0.077,200.3,8,Tsunami RT,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,
29,7,8,4:05.045,+5.192,+0.201,200.2,10,Racing Technology,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
30,56,6,4:05.519,+5.666,+0.474,199.8,9,Porsche Lorient Racing,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,
31,148,6,4:05.895,+6.042,+0.376,199.5,10,Micke Kågered Racing,Pro-Am,PCCS,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mikael,KARLSSON,,,SWE,,,,,,,
32,12,9,4:05.942,+6.089,+0.047,199.5,10,Porsche Lorient Racing,Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
33,38,8,4:06.241,+6.388,+0.299,199.2,10,ABM,Pro-Am,PCCF,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
