POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,13,4,4:20.174,-,-,188.5,8,Robert Noaker Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Robert,NOAKER,,,USA,,,,,,,
2,92,5,4:24.728,+4.554,+4.554,185.3,7,Ryan McLeod Racing Cars,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Cameron,MCLEOD,,,AUS,,,,,,,
3,33,6,4:25.040,+4.866,+0.312,185.1,8,Spark Performance,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Alex,BACHOURA,,,USA,,,,,,,
4,34,6,4:25.115,+4.941,+0.075,185.0,8,Automatic Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Will,LUCAS,,,USA,,,,,,,
5,77,7,4:25.472,+5.298,+0.357,184.8,7,Academy Motorsport,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Chris,HARRIS / HOY,,,GBR,,,,,,,
6,91,8,4:25.644,+5.470,+0.172,184.7,8,Robert Noaker Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Dan,MCKEEVER,,,USA,,,,,,,
7,26,6,4:26.562,+6.388,+0.918,184.0,7,Paley Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Sam,PALEY,,,USA,,,,,,,
8,97,4,4:26.656,+6.482,+0.094,184.0,6,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Marco,SIGNORETTI,,,CAN,,,,,,,
9,7,6,4:27.179,+7.005,+0.523,183.6,8,Robert Noaker Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Sandy,SATULLO,,,USA,,,,,,,
10,29,5,4:27.331,+7.157,+0.152,183.5,7,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Erik,EVANS,,,USA,,,,,,,
11,38,7,4:27.592,+7.418,+0.261,183.3,7,Wall Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,David,WALL,,,AUS,,,,,,,
12,1,6,4:27.847,+7.673,+0.255,183.1,8,Spark Performance,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Tanner,FOUST,,,USA,,,,,,,
13,98,6,4:27.908,+7.734,+0.061,183.1,8,Automatic Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Tate,PRITT,,,USA,,,,,,,
14,62,4,4:27.994,+7.820,+0.086,183.0,6,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Matt,NICOLL - JONES,,,GBR,,,,,,,
15,23,4,4:28.915,+8.741,+0.921,182.4,7,TeamFloral,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Jenson,ALTZMAN,,,USA,,,,,,,
16,133,6,4:30.528,+10.354,+1.613,181.3,7,TechSport Racing,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Frankie,MUNIZ,,,USA,,,,,,,
17,88,4,4:31.323,+11.149,+0.795,180.8,8,Creative Auto Sport,DHS,,,Mustang Dark Horse R,,,,,,,,,,,,Chelsea,DENOFA,,,USA,,,,,,,
18,21,3,4:33.620,+13.446,+2.297,179.3,7,TechSport Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Colin,HARRISON,,,USA,,,,,,,
19,95,5,4:34.610,+14.436,+0.990,178.6,7,TeamFloral,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Nathan,VANSPRINGEL,,,BEL,,,,,,,
20,15,2,4:34.614,+14.440,+0.004,178.6,3,TechSport Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Alfonso,DIAZ,,,PUR,,,,,,,
21,35,6,4:35.383,+15.209,+0.769,178.1,7,Team Anzac,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Andrew,MIEDECKE,,,AUS,,,,,,,
22,47,6,4:36.272,+16.098,+0.889,177.6,7,Wall Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Tim,MILES,,,NZL,,,,,,,
