POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,92,5,4:23.180,-,-,186.4,6,Ryan McLeod Racing Cars,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Cameron,MCLEOD,,,AUS,,,,,,,
2,26,5,4:23.587,+0.407,+0.407,186.1,7,Paley Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Sam,PALEY,,,USA,,,,,,,
3,97,4,4:23.839,+0.659,+0.252,185.9,5,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Marco,SIGNORETTI,,,CAN,,,,,,,
4,38,5,4:24.430,+1.250,+0.591,185.5,6,Wall Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,David,WALL,,,AUS,,,,,,,
5,62,5,4:24.544,+1.364,+0.114,185.4,6,Academy Motorsport,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Matt,NICOLL - JONES,,,GBR,,,,,,,
6,34,5,4:24.880,+1.700,+0.336,185.2,7,Automatic Racing,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Will,LUCAS,,,USA,,,,,,,
7,23,5,4:24.941,+1.761,+0.061,185.1,7,TeamFloral,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Jenson,ALTZMAN,,,USA,,,,,,,
8,91,6,4:25.964,+2.784,+1.023,184.4,7,Robert Noaker Racing,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Dan,MCKEEVER,,,USA,,,,,,,
9,95,5,4:26.221,+3.041,+0.257,184.3,7,TeamFloral,DH,,,Mustang Dark Horse R,,,,,,,,,,,,Nathan,VANSPRINGEL,,,BEL,,,,,,,
10,33,5,4:26.301,+3.121,+0.080,184.2,7,Spark Performance,DHL,,,Mustang Dark Horse R,,,,,,,,,,,,Alex,BACHOURA,,,USA,,,,,,,
