POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,89,5,1:47.020,-,-,156.5,8,Pedro Salvador,PROAM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Pedro,SALVADOR,,,,,,,,,,
2,94,3,1:47.164,+0.144,+0.144,156.3,9,AF Motorsport,PROAM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Dylan,PEREIRA,,,,,,,,,,
3,62,4,1:47.543,+0.523,+0.379,155.8,10,Veloso Motorsport,PROAM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Francisco,MORA,,,,,,,,,,
4,68,3,1:47.939,+0.919,+0.396,155.2,9,LOB - Motorsport,PROAM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Manuel,ALVES,,,,,,,,,,
5,97,7,1:48.650,+1.630,+0.711,154.2,11,LOB - Motorsport,PROAM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Vasco,BARROS,,,,,,,,,,
6,79,6,1:49.717,+2.697,+1.067,152.7,9,Veloso Motorsport,AM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,José,BARROS,,,,,,,,,,
7,74,4,1:50.477,+3.457,+0.760,151.6,10,Ian Barret,AM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Ian,BARRET,,,,,,,,,,
8,90,4,1:51.362,+4.342,+0.885,150.4,10,Monteiros Competições,AM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Ricardo,COSTA,,,,,,,,,,
9,82,4,1:51.476,+4.456,+0.114,150.3,7,AF Motorsport,AM,991.2,,Porsche 911 GT3 Cup - 997.2,,,,,,,,,,,,André,FERNANDES,,,,,,,,,,
10,77,5,1:51.490,+4.470,+0.014,150.2,9,Racar Motorsport,AM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Leandro,MARTINS,,,,,,,,,,
11,81,6,1:51.542,+4.522,+0.052,150.2,10,RGB RACING TEAM,GD,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Chris,HILLABY,,,,,,,,,,
12,4,6,1:51.552,+4.532,+0.010,150.2,9,Bernardo Sousa,PROAM,997.2,,Porsche 911 GT3 Cup - 997.2,,,,,,,,,,,,Bernardo,SOUSA,,,,,,,,,,
13,88,7,1:52.761,+5.741,+1.209,148.6,9,RGB RACING TEAM,AM,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Jorge,RAMIREZ,,,,,,,,,,
14,33,5,1:53.303,+6.283,+0.542,147.8,10,Monteiros Competições,GD,991.1,,Porsche 911 GT3 Cup - 991.1,,,,,,,,,,,,Rui,MIRITTA,,,,,,,,,,
15,42,6,1:53.577,+6.557,+0.274,147.5,7,Jorge Brioso,AM,991.1,,Porsche 911 GT3 Cup - 991.1,,,,,,,,,,,,Jorge,BRIOSO,,,,,,,,,,
16,66B,6,1:54.180,+7.160,+0.603,146.7,9,Veloso Motorsport,GD,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Miguel,CAETANO,,,,,,,,,,
17,36,3,1:56.136,+9.116,+1.956,144.2,9,P21 Motorsport,AM,991.1,,Porsche 911 GT3 Cup - 991.1,,,,,,,,,,,,Tiago,GONÇALVES,,,,,,,,,,
18,73,6,1:56.522,+9.502,+0.386,143.8,7,Aloísio Monteiro,GD,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Aloísio,MONTEIRO,,,,,,,,,,
19,44,3,1:56.524,+9.504,+0.002,143.8,9,Nuno Inocêncio,AM,991.1,,Porsche 911 GT3 Cup - 991.1,,,,,,,,,,,,Nuno,INOCÊNCIO,,,,,,,,,,
20,76,8,1:58.319,+11.299,+1.795,141.6,8,Frank Barret,GD,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Frank,BARRET,,,,,,,,,,
21,11A,7,1:59.641,+12.621,+1.322,140.0,8,BigGeorge,GD,997.2,,Porsche 911 GT3 Cup - 997.2,,,,,,,,,,,,,BIGGEORGE,,,,,,,,,,
22,78,8,1:59.919,+12.899,+0.278,139.7,9,Racar Motorsport,GD,991.2,,Porsche 911 GT3 Cup - 991.2,,,,,,,,,,,,Manuel,CHINCHILLA,,,,,,,,,,
23,35,0,,,,,0,P21 Motorsport,AM,991.1,,Porsche 911 GT3 Cup - 991.1,,,,,,,,,,,,Francisca,QUEIROZ,,,,,,,,,,
