POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,44,6,1:42.741,-,-,172.0,7,ID Racing,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Theo,Oeverhaus,,,DEU,OEV,,,,,,
2,13,6,1:42.789,+0.048,+0.048,171.9,6,Target,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Alexander,Tauscher,,,DEU,TAU,,,,,,
3,27,5,1:42.865,+0.124,+0.076,171.8,7,Team GP Elite,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Matheus,Ferreira,,,BRA,FER,,,,,,
4,3,6,1:42.904,+0.163,+0.039,171.7,6,Proton Competition,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Keagan,Masters,,,ZAF,KMA,,,,,,
5,12,6,1:43.151,+0.410,+0.247,171.3,6,SCHUMACHER CLRT,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Flynt,Schuring,,,NLD,FSC,,,,,,
6,57,6,1:43.169,+0.428,+0.018,171.3,7,Forch Racing by Atlas Ward,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Gustav,Burton,,,GBR,BUR,,,,,,
7,28,6,1:43.223,+0.482,+0.054,171.2,6,Target,,,,Porsche 911 Cup (992.2),M,Guest,,,,,,,,,,Aldo,Festante,,,ITA,FES,,,,,,
8,34,7,1:43.274,+0.533,+0.051,171.1,7,Looping by CarTech,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Dirk,Schouten,,,NLD,DSC,,,,,,
9,65,4,1:43.283,+0.542,+0.009,171.1,6,Team75 Bernhard,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Sam,Jongejan,,,NLD,JON,,,,,,
10,25,6,1:43.283,+0.542,+0.000,171.1,7,Team GP Elite,,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Wouter,Boerekamps,,,NLD,BOE,,,,,,
11,11,5,1:43.285,+0.544,+0.002,171.1,6,SCHUMACHER CLRT,Rookie,,,Porsche 911 Cup (992.2),M,,,,,,,,,,,Chester,Kieffer,,,LUX,KIE,,,,,,
