POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,68,Classified,13,32:56.256,-,-,9,1:57.471,166.0,R-ace GP,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Emanuele,OLIVIERI,,,ITA,,,,,,,
2,51,Classified,13,32:56.928,+0.672,+0.672,9,1:57.975,165.3,MUMBAI FALCONS RACING LIMITED,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Kean,NAKAMURA-BERTA,,,GBR,,,,,,,
3,47,Classified,13,32:57.262,+1.006,+0.334,9,1:58.021,165.3,YAS HEAT RACING ACADEMY,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,August,RABER,,,UAE,,,,,,,
4,33,Classified,13,32:57.714,+1.458,+0.452,9,1:58.525,164.6,MUMBAI FALCONS RACING LIMITED,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Tomass,STOLCERMANIS,,,LAT,,,,,,,
5,41,Classified,13,32:58.001,+1.745,+0.287,9,1:58.482,164.6,R-ace GP,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Alex,POWELL,,,USA,,,,,,,
6,11,Classified,13,32:58.321,+2.065,+0.320,9,1:58.585,164.5,AKCEL GP / PHM RACING,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Reno,FRANCOT,,,NED,,,,,,,
7,3,Classified,13,32:58.830,+2.574,+0.509,9,1:58.566,164.5,EVANS GP,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Tiago,RODRIGUES,,,MAC,,,,,,,
8,98,Classified,13,32:59.308,+3.052,+0.478,9,1:58.989,163.9,PREMA RACING,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Sebastian,WHELDON,,,USA,,,,,,,
9,28,Classified,13,33:00.303,+4.047,+0.995,9,1:59.580,163.1,PREMA RACING,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Zhenrui,CHI,,,ITA,,,,,,,
10,52,Classified,13,33:00.437,+4.181,+0.134,9,1:59.460,163.3,R-ace GP,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Oleksandr,SAVINKOV,,,ITA,,,,,,,
11,20,Classified,13,33:00.971,+4.715,+0.534,9,1:59.289,163.5,QMMF,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Taha,HASSIBA,,,QAT,,,,,,,
12,27,Classified,13,33:01.216,+4.960,+0.245,9,1:59.724,162.9,PREMA RACING,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Oleksandr,BONDAREV,,,UKR,,,,,,,
13,88,Classified,13,33:01.501,+5.245,+0.285,9,1:59.468,163.3,MUMBAI FALCONS RACING LIMITED,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Salim,HANNA,,,COL,,,,,,,
14,2,Classified,13,33:01.989,+5.733,+0.488,9,2:00.435,162.0,EVANS GP,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Martin,MOLNAR,,,HUN,,,,,,,
15,18,Classified,13,33:02.135,+5.879,+0.146,9,2:01.116,161.0,QMMF,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Tameem,HASSIBA,,,QAT,,,,,,,
16,13,Classified,13,33:02.525,+6.269,+0.390,9,2:00.699,161.6,AKCEL GP / PHM RACING,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,David,COSMA,,,ROU,,,,,,,
17,15,Classified,13,33:03.508,+7.252,+0.983,9,2:00.504,161.9,PINNACLE MOTORSPORT,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Yuzhe,WANG,,,CHN,,,,,,,
18,99,Classified,13,33:04.489,+8.233,+0.981,9,2:01.970,159.9,XCEL MOTORSPORT,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Abdullah,AYMAN KAMEL,,,KSA,,,,,,,
19,4,Classified,13,33:06.201,+9.945,+1.712,9,2:06.597,154.1,EVANS GP,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Farah,AL YOUSEF,,,KSA,,,,,,,
20,29,Classified,13,33:08.585,+12.329,+2.384,5,1:59.591,163.1,XCEL MOTORSPORT,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Cole,HEWETSON,,,RSA,,,,,,,
,42,Not classified,8,20:04.545,,,4,2:02.444,159.3,R-ace GP,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Emily,COTTY,,,GBR,,,,,,,
,95,Not classified,8,20:05.010,,,4,2:02.505,159.2,QMMF,R,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Bader,AL SULAITI,,,QAT,,,,,,,
,63,Not classified,8,20:05.542,,,5,2:00.891,161.3,XCEL MOTORSPORT,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Yuhao,FU,,,CHN,,,,,,,
,7,Not classified,3,6:19.908,,,2,2:03.600,157.8,MUMBAI FALCONS RACING LIMITED,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Arjun,CHHEDA,,,IND,,,,,,,
,12,Disqualified,13,32:55.668,,,9,1:57.258,166.3,YAS HEAT RACING ACADEMY,,,,Tatuus F4 T421 GEN2,,,,,,,,,,,,Adam,AL AZHARI,,,UAE,,,,,,,
