POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,1,Classified,16,30:13.462,-,-,16,1:51.166,175.5,R-ace GP,,,,Tatuus F.3 T-318,,,,,,,,,,,,Enzo,DELIGNY,,,FRA,,,,,,,
2,24,Classified,16,30:16.611,+3.149,+3.149,15,1:51.555,174.8,PINNACLE MOTORSPORT,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Ernesto,RIVERA,,,MEX,,,,,,,
3,10,Classified,16,30:16.811,+3.349,+0.200,16,1:51.883,174.3,SAINTELOC RACING,,,,Tatuus F.3 T-318,,,,,,,,,,,,Nikita,BEDRIN,,,ITA,,,,,,,
4,95,Classified,16,30:21.690,+8.228,+4.879,3,1:52.291,173.7,ART GRAND PRIX,,,,Tatuus F.3 T-318,,,,,,,,,,,,Evan,GILTAIRE,,,FRA,,,,,,,
5,14,Classified,16,30:23.388,+9.926,+1.698,5,1:51.930,174.3,MUMBAI FALCONS RACING LIMITED,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Rashid,AL DHAHERI,,,UAE,,,,,,,
6,89,Classified,16,30:24.935,+11.473,+1.547,8,1:52.938,172.7,ART GRAND PRIX,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Taito,KATO,,,FRA,,,,,,,
7,7,Classified,16,30:29.001,+15.539,+4.066,16,1:52.102,174.0,R-ace GP,,,,Tatuus F.3 T-318,,,,,,,,,,,,Ugo,UGOCHUKWU,,,USA,,,,,,,
8,19,Classified,16,30:30.879,+17.417,+1.878,6,1:53.024,172.6,ART GRAND PRIX,,,,Tatuus F.3 T-318,,,,,,,,,,,,Kanato,LE,,,JPN,,,,,,,
9,8,Classified,16,30:31.458,+17.996,+0.579,10,1:52.799,172.9,EVANS GP,,,,Tatuus F.3 T-318,,,,,,,,,,,,Matteo,DE PALO,,,ITA,,,,,,,
10,4,Classified,16,30:32.675,+19.213,+1.217,3,1:52.514,173.4,MUMBAI FALCONS RACING LIMITED,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Reza,SEEWOORUTHUN,,,GBR,,,,,,,
11,27,Classified,16,30:33.139,+19.677,+0.464,15,1:53.280,172.2,MUMBAI FALCONS RACING LIMITED,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Freddie,SLATER,,,GBR,,,,,,,
12,11,Classified,16,30:40.432,+26.970,+7.293,5,1:53.659,171.6,EVANS GP,,,,Tatuus F.3 T-318,,,,,,,,,,,,Hoang Dat,SAWER,,,VIE,,,,,,,
13,12,Classified,16,30:45.448,+31.986,+5.016,4,1:52.815,172.9,PHM RACING,,,,Tatuus F.3 T-318,,,,,,,,,,,,Brando,BADOER,,,ITA,,,,,,,
14,3,Classified,16,30:46.619,+33.157,+1.171,5,1:53.589,171.7,R-ace GP,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Akshay,BOHRA,,,IND,,,,,,,
15,88,Classified,16,30:48.250,+34.788,+1.631,5,1:53.505,171.8,EVANS GP,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Kai,DARYANANI,,,GBR,,,,,,,
16,33,Classified,16,30:48.534,+35.072,+0.284,7,1:52.967,172.7,PINNACLE MOTORSPORT,,,,Tatuus F.3 T-318,,,,,,,,,,,,Jesse,CARRASQUEDO,,,MEX,,,,,,,
17,96,Classified,16,30:52.243,+38.781,+3.709,6,1:54.127,170.9,SAINTELOC RACING,,,,Tatuus F.3 T-318,,,,,,,,,,,,Yaroslav,VESELAHO,,,UKR,,,,,,,
18,29,Classified,16,30:52.754,+39.292,+0.511,8,1:53.165,172.4,ORIGINE MOTORSPORT,,,,Tatuus F.3 T-318,,,,,,,,,,,,Yujia,GAO,,,CHN,,,,,,,
19,22,Classified,16,30:54.672,+41.210,+1.918,8,1:54.002,171.1,ORIGINE MOTORSPORT,,,,Tatuus F.3 T-318,,,,,,,,,,,,Zhongwei,WANG,,,CHN,,,,,,,
20,69,Classified,16,30:59.859,+46.397,+5.187,3,1:54.547,170.3,PINNACLE MOTORSPORT,,,,Tatuus F.3 T-318,,,,,,,,,,,,Finley,GREEN,,,GBR,,,,,,,
21,2,Classified,16,31:05.974,+52.512,+6.115,5,1:53.707,171.5,R-ace GP,,,,Tatuus F.3 T-318,,,,,,,,,,,,Jin,NAKAMURA,,,JPN,,,,,,,
22,6,Classified,12,23:40.263,4 Laps,4 Laps,6,1:52.499,173.4,PINNACLE MOTORSPORT,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Hiyu,YAMAKOSHI,,,JPN,,,,,,,
,45,Not classified,9,17:59.531,,,2,1:52.763,173.0,MUMBAI FALCONS RACING LIMITED,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Jack,BEETON,,,AUS,,,,,,,
,9,Not classified,6,11:37.383,,,6,1:54.880,169.8,PHM RACING,R,,,Tatuus F.3 T-318,,,,,,,,,,,,Everett,STACK,,,USA,,,,,,,
