POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,73,4,1:48.826,-,-,150.9,5,M-PROTOTYPING Team STILE CORSE,,,,ALFA ROMEO GIULIETTA Veloce TCR,,,,,,,,,,,,MINEKI,OKURA,,,,,,,,,,
2,98,4,1:48.906,+0.080,+0.080,150.8,5,DOME RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,ANNA,INOTSUME,,,,,,,,,,
3,74,4,1:49.010,+0.184,+0.104,150.7,5,ALFAROMEO GIULIETTA Veloce TCR,,,,ALFA ROMEO GIULIETTA Veloce TCR,,,,,,,,,,,,JUNICHI,AGEMATSU,,,,,,,,,,
4,18,3,1:50.337,+1.511,+1.327,148.9,4,BIRTH RACING PROJECT - BRP,,,,CUPRA TCR,,,,,,,,,,,,MASAYUKI,UEDA,,,,,,,,,,
5,55,3,1:51.546,+2.720,+1.209,147.3,5,55MOTO RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,,MOTOTINO,,,,,,,,,,
6,62,3,1:51.599,+2.773,+0.053,147.2,4,ZENYAKU KOUGYOU With TEAM G/MOTION?,,,,Honda CIVIC TCR,,,,,,,,,,,,RESSHU,SHIOYA,,,,,,,,,,
7,88,4,1:54.925,+6.099,+3.326,142.9,5,J'S TECHCEN GIULIETTA TCR,,,,ALFA ROMEO GIULIETTA  TCR,,,,,,,,,,,,SHINSUKE,UMEDA,,,,,,,,,,
8,17,0,,,,,4,BIRTH RACING PROJECT - BRP,,,,Audi RS3 LMS,,,,,,,,,,,,KENJI,SUZUKI,,,,,,,,,,
9,19,0,,,,,4,BIRTH RACING PROJECT - BRP,,,,CUPRA TCR,,,,,,,,,,,,,HIROBON,,,,,,,,,,
10,24,0,,,,,2,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,SATOSHI,TAKIKAWA,,,,,,,,,,
11,65,0,,,,,3,AUDI TEAM MARS,,,,Audi RS3 LMS,,,,,,,,,,,,MASANOBU,KATO,,,,,,,,,,
12,17A,0,,,,,0,BIRTH RACING PROJECT - BRP,,,,Audi RS3 LMS,,,,,,,,,,,,,TAKESHI,,,,,,,,,,
13,24A,0,,,,,0,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,SATOSHI,MOTOYAMA,,,,,,,,,,
14,24B,0,,,,,0,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,TOBIO,OTANI,,,,,,,,,,
15,55A,0,,,,,0,55MOTO RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,TOSHIHIRO,KUBOTA,,,,,,,,,,
16,88A,0,,,,,0,J'S TECHCEN GIULIETTA TCR,,,,ALFA ROMEO GIULIETTA  TCR,,,,,,,,,,,,TOSHIHIRO,KUBOTA,,,,,,,,,,
17,98A,0,,,,,0,DOME RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,SYUN,KOIDE,,,,,,,,,,
