POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,17A,2,1:47.900,-,-,152.2,4,BIRTH RACING PROJECT - BRP,,,,Audi RS3 LMS,,,,,,,,,,,,,TAKESHI,,,,,,,,,,
2,98A,6,1:48.247,+0.347,+0.347,151.8,6,DOME RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,SYUN,KOIDE,,,,,,,,,,
3,19,8,1:48.438,+0.538,+0.191,151.5,13,BIRTH RACING PROJECT - BRP,,,,CUPRA TCR,,,,,,,,,,,,,HIROBON,,,,,,,,,,
4,98,3,1:48.571,+0.671,+0.133,151.3,6,DOME RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,ANNA,INOTSUME,,,,,,,,,,
5,73,9,1:48.880,+0.980,+0.309,150.9,12,M-PROTOTYPING Team STILE CORSE,,,,ALFA ROMEO GIULIETTA Veloce TCR,,,,,,,,,,,,MINEKI,OKURA,,,,,,,,,,
6,17,4,1:49.155,+1.255,+0.275,150.5,8,BIRTH RACING PROJECT - BRP,,,,Audi RS3 LMS,,,,,,,,,,,,KENJI,SUZUKI,,,,,,,,,,
7,74,9,1:49.157,+1.257,+0.002,150.5,10,ALFAROMEO GIULIETTA Veloce TCR,,,,ALFA ROMEO GIULIETTA Veloce TCR,,,,,,,,,,,,JUNICHI,AGEMATSU,,,,,,,,,,
8,62,8,1:49.363,+1.463,+0.206,150.2,13,ZENYAKU KOUGYOU With TEAM G/MOTION?,,,,Honda CIVIC TCR,,,,,,,,,,,,RESSHU,SHIOYA,,,,,,,,,,
9,18,13,1:51.122,+3.222,+1.759,147.8,14,BIRTH RACING PROJECT - BRP,,,,CUPRA TCR,,,,,,,,,,,,MASAYUKI,UEDA,,,,,,,,,,
10,65,8,1:51.265,+3.365,+0.143,147.6,11,AUDI TEAM MARS,,,,Audi RS3 LMS,,,,,,,,,,,,MASANOBU,KATO,,,,,,,,,,
11,24,12,1:51.299,+3.399,+0.034,147.6,12,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,SATOSHI,TAKIKAWA,,,,,,,,,,
12,55,13,1:52.094,+4.194,+0.795,146.5,13,55MOTO RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,,MOTOTINO,,,,,,,,,,
13,88,9,1:53.100,+5.200,+1.006,145.2,14,J'S TECHCEN GIULIETTA TCR,,,,ALFA ROMEO GIULIETTA  TCR,,,,,,,,,,,,SHINSUKE,UMEDA,,,,,,,,,,
14,24A,0,,,,,0,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,SATOSHI,MOTOYAMA,,,,,,,,,,
15,24B,0,,,,,0,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,TOBIO,OTANI,,,,,,,,,,
16,55A,0,,,,,0,55MOTO RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,TOSHIHIRO,KUBOTA,,,,,,,,,,
17,88A,0,,,,,0,J'S TECHCEN GIULIETTA TCR,,,,ALFA ROMEO GIULIETTA  TCR,,,,,,,,,,,,TOSHIHIRO,KUBOTA,,,,,,,,,,
