POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,3,4,1:37.587,-,-,168.3,7,Sutekina Racing Team,,,,Sutekina Racing,,,,,,,,,,Sutekina Racing,,RIKI,OKUSA,,,,,,,,,,
2,8,8,1:37.793,+0.206,+0.206,168.0,8,Super License,,,,TGR-DC F111/3,,,,,,,,,,TGR-DC F111/3,,MIKI,KOYAMA,,,,,,,,,,
3,97,8,1:37.836,+0.249,+0.043,167.9,8,Bionic Jack Racing,,,,Bionic Jack Racing Scholarship FRJ,,,,,,,,,,Bionic Jack Racing Scholarship FRJ,,SOTA,OGAWA,,,,,,,,,,
4,6,7,1:38.432,+0.845,+0.596,166.9,8,Team LeMans with OIRC,,,,Team LeMans F111/3,,,,,,,,,,Team LeMans F111/3,,,KATAYAMA,,,,,,,,,,
5,7,6,1:38.598,+1.011,+0.166,166.6,7,Super License,M,,,A-NeKT F111/3,,,,,,,,,,A-NeKT F111/3,,TAKASHI,HATA,,,,,,,,,,
6,14,5,1:38.970,+1.383,+0.372,166.0,8,Eagle Sport,M,,,ASCRAY EAGLE SPORT,,,,,,,,,,ASCRAY?EAGLE SPORT,,YUKI,TANAKA,,,,,,,,,,
7,34,5,1:39.286,+1.699,+0.316,165.4,7,CMS Motor Sports Project,M,,,F111/3,,,,,,,,,,F111/3,,MASARU,MIURA,,,,,,,,,,
8,11,5,1:39.536,+1.949,+0.250,165.0,8,Rn-Sports,M,,,Rn-sports F111/3,,,,,,,,,,Rn-sportsF111/3,,,HIROBON,,,,,,,,,,
9,29,5,1:40.120,+2.533,+0.584,164.1,7,Eagle Sport,M,,,RS Idia Eagle F111/3,,,,,,,,,,RS Idia Eagle F111/3,,YASUSHI,IDE,,,,,,,,,,
10,45,4,1:40.131,+2.544,+0.011,164.1,7,TOM'S Formula,M,,,PONOS Racing,,,,,,,,,,PONOS Racing,,YORIKATSU,TSUJIKO,,,,,,,,,,
11,18,6,1:40.524,+2.937,+0.393,163.4,7,NILZZ Racing,M,,,NILZZ Racing F111/3,,,,,,,,,,NILZZ Racing?F111/3,,,YUKI,,,,,,,,,,
12,23,8,1:41.094,+3.507,+0.570,162.5,9,N-Speed,M,,,S2R Racing,,,,,,,,,,S2R Racing,,,YUGO,,,,,,,,,,
