POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,98,3,1:48.011,-,-,152.1,4,DOME RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,ANNA,INOTSUME,,,,,,,,,,
2,73,2,1:48.476,+0.465,+0.465,151.4,5,M-PROTOTYPING Team STILE CORSE,,,,ALFA ROMEO GIULIETTA Veloce TCR,,,,,,,,,,,,MINEKI,OKURA,,,,,,,,,,
3,19,3,1:48.522,+0.511,+0.046,151.4,4,BIRTH RACING PROJECT - BRP,,,,CUPRA TCR,,,,,,,,,,,,,HIROBON,,,,,,,,,,
4,17,3,1:48.590,+0.579,+0.068,151.3,4,BIRTH RACING PROJECT - BRP,,,,Audi RS3 LMS,,,,,,,,,,,,KENJI,SUZUKI,,,,,,,,,,
5,74,3,1:48.777,+0.766,+0.187,151.0,4,ALFAROMEO GIULIETTA Veloce TCR,,,,ALFA ROMEO GIULIETTA Veloce TCR,,,,,,,,,,,,JUNICHI,AGEMATSU,,,,,,,,,,
6,62,2,1:48.814,+0.803,+0.037,151.0,4,ZENYAKU KOUGYOU With TEAM G/MOTION,,,,Honda CIVIC TCR,,,,,,,,,,,,RESSHU,SHIOYA,,,,,,,,,,
7,18,3,1:49.370,+1.359,+0.556,150.2,4,BIRTH RACING PROJECT - BRP,,,,CUPRA TCR,,,,,,,,,,,,MASAYUKI,UEDA,,,,,,,,,,
8,55,3,1:49.620,+1.609,+0.250,149.9,4,55MOTO RACING,,,,Honda CIVIC TCR,,,,,,,,,,,,,MOTOTINO,,,,,,,,,,
9,88,4,1:52.836,+4.825,+3.216,145.6,5,J'S TECHCEN GIULIETTA TCR,,,,ALFA ROMEO GIULIETTA  TCR,,,,,,,,,,,,SHINSUKE,UMEDA,,,,,,,,,,
,24,0,,,,,0,TEAM MOTOYAMA,,,,Audi RS3 LMS,,,,,,,,,,,,SATOSHI,TAKIKAWA,,,,,,,,,,
,65,0,,,,,3,AUDI TEAM MARS,,,,Audi RS3 LMS,,,,,,,,,,,,MASANOBU,KATO,,,,,,,,,,
