NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,1,1,3:32.990,0,,1:37.194,0,1:04.043,0,51.753,0,88.9,3:32.990,17:03:32.990,1:37.194,1:04.043,0:51.753,,Bryan Sellers,0:01:03.828,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,2,1:46.511,0,,22.131,0,44.376,0,40.004,0,177.9,5:19.501,17:05:19.501,0:22.131,0:44.376,0:40.004,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,3,1:44.463,0,,21.509,0,43.445,0,39.509,0,181.4,7:03.964,17:07:03.964,0:21.509,0:43.445,0:39.509,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,1,4,1:43.852,2,,21.223,2,43.201,2,39.428,2,182.4,8:47.816,17:08:47.816,0:21.223,0:43.201,0:39.428,,Bryan Sellers,,GTD,,Paul Miller Racing,Lamborghini,GF,
12,2,1,3:07.291,0,,1:30.733,0,55.262,0,41.296,0,101.2,3:07.291,17:03:07.291,1:30.733,0:55.262,0:41.296,,Zach Veach,0:00:53.516,GTD,,VASSER SULLIVAN,Lexus,GF,
12,2,2,1:51.503,0,,22.485,0,48.819,0,40.199,0,169.9,4:58.794,17:04:58.794,0:22.485,0:48.819,0:40.199,,Zach Veach,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,2,3,1:45.069,0,,21.408,0,44.108,0,39.553,0,180.3,6:43.863,17:06:43.863,0:21.408,0:44.108,0:39.553,,Zach Veach,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,2,4,1:44.426,0,,21.488,0,43.424,0,39.514,0,181.4,8:28.289,17:08:28.289,0:21.488,0:43.424,0:39.514,,Zach Veach,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,2,5,1:44.358,0,,21.216,2,43.525,0,39.617,0,181.5,10:12.647,17:10:12.647,0:21.216,0:43.525,0:39.617,,Zach Veach,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,2,6,1:43.937,2,,21.224,0,43.205,2,39.508,2,182.3,11:56.584,17:11:56.584,0:21.224,0:43.205,0:39.508,,Zach Veach,,GTD,,VASSER SULLIVAN,Lexus,GF,
