POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,13,Classified,14,30:17.236,-,-,12,1:57.979,142.0,Valour Racing,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Haydn,CHANCE,,,GBR,,,,,,,
2,32,Classified,14,30:20.702,+3.466,+3.466,8,1:58.253,141.7,Valour Racing,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Luke,HILTON,,,GBR,,,,,,,
3,24,Classified,14,30:23.208,+5.972,+2.506,11,1:59.363,140.3,DW Racing,PLATINUM,,,SR10 XXR,,,,,,,,,,,,Gregg,GORSKI,,,USA,,,,,,,
4,3,Classified,14,30:31.163,+13.927,+7.955,10,1:59.801,139.8,Valour Racing,PLATINUM,,,SR10,,,,,,,,,,,,Chris,PREEN,,,GBR,,,,,,,
5,9,Classified,14,30:33.611,+16.375,+2.448,6,2:00.462,139.1,Radical Sweden,PLATINUM,,,SR10,,,,,,,,,,,,Filip,SVENSSON,,,SWE,,,,,,,
6,46,Classified,14,30:36.340,+19.104,+2.729,13,1:58.718,141.1,Radical Sweden,PRO 1500,,,SR3 XX 1500,,,,,,,,,,,,Mikael,BERN,,,SWE,,,,,,,
7,88,Classified,14,30:48.751,+31.515,+12.411,9,2:00.573,138.9,360 Racing,PLATINUM,,,SR10,,,,,,,,,,,,Jacek,ZIELONKA,,,POL,,,,,,,
8,18,Classified,14,30:56.288,+39.052,+7.537,12,2:00.003,139.6,RSR,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Mark,WILLIAMS,,,GBR,,,,,,,
9,14,Classified,14,30:57.785,+40.549,+1.497,12,1:59.692,139.9,RSR,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,John,MACLEOD,,,GBR,,,,,,,
10,911,Classified,14,30:57.909,+40.673,+0.124,13,1:54.970,145.7,Marbella Motorsport,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Erlend,Juan OLSEN,,,NOR,,,,,,,
11,500,Classified,14,30:58.989,+41.753,+1.080,13,1:55.183,145.4,DW Racing,PLATINUM,,,SR10 XXR,,,,,,,,,,,,Indy,Al MILLER,,,USA,,,,,,,
12,21,Classified,14,30:59.047,+41.811,+0.058,12,1:59.515,140.2,Valour Racing,PRO 1500,,,SR3 XX 1500,,,,,,,,,,,,Jack,YANG,,,CHI,,,,,,,
13,80,Classified,14,31:06.658,+49.422,+7.611,12,2:00.078,139.5,DW Racing,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Peter,TYLER,,,GBR,,,,,,,
14,47,Classified,14,31:17.225,+59.989,+10.567,11,2:00.306,139.2,Valour Racing,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Rob,GREENWOOD,,,GBR,,,,,,,
15,52,Classified,14,31:18.170,+1:00.934,+0.945,14,1:56.306,144.0,DW Racing,PLATINUM,,,SR10 XXR,,,,,,,,,,,,John,HARRISON,,,JEY,,,,,,,
16,6,Classified,14,31:23.090,+1:05.854,+4.920,14,2:01.434,137.9,DW Racing,PRO 1500,,,SR3 XX 1500,,,,,,,,,,,,Rahul,PATEL,,,BMU,,,,,,,
17,34,Classified,14,31:31.704,+1:14.468,+8.614,14,2:00.561,138.9,GWR Australia,PRO 1500,,,SR3 XXR 1500,,,,,,,,,,,,Steve,CHAMPION,,,AUS,,,,,,,
18,63,Classified,14,31:54.114,+1:36.878,+22.410,14,2:03.696,135.4,Valour Racing,PLATINUM,,,SR10,,,,,,,,,,,,Jim,BOOTH,,,USA,,,,,,,
19,31,Classified,14,32:19.123,+2:01.887,+25.009,14,2:03.632,135.5,Radical Canada,PRO 1340,,,SR3 RSX 1340,,,,,,,,,,,,Matt,GRAHAM,,,CAN,,,,,,,
20,37,Classified,13,30:34.093,1 Lap,1 Lap,11,2:00.139,139.4,DW Racing,PLATINUM,,,SR10 XXR,,,,,,,,,,,,Jon,FIELD,,,USA,,,,,,,
,53,Not classified,5,12:32.734,,,5,2:14.384,124.6,DW Racing,PLATINUM,,,SR10 XXR,,,,,,,,,,,,Ben,CAISLEY,,,GBR,,,,,,,
,15,Not classified,0,,,,0,,,TTR,PRO 1500,,,SR3 XX 1500,,,,,,,,,,,,Amir,FEYZULIN,,,UAE,,,,,,,
