POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,98,14,1:44.297,-,-,160.7,15,Forestier Racing CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
2,99,13,1:44.668,+0.371,+0.371,160.2,14,Forestier Racing CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
3,22,14,1:44.758,+0.461,+0.090,160.0,15,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
4,29,14,1:44.814,+0.517,+0.056,160.0,15,Forestier Racing CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
5,76,13,1:45.354,+1.057,+0.540,159.1,15,IMSA LS Group Performance,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
6,77,14,1:45.573,+1.276,+0.219,158.8,15,Racing Technology,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérémy,SARHY,,,FRA,,,,,,,
7,2,14,1:45.745,+1.448,+0.172,158.5,15,HERRERO Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
8,27,14,1:45.753,+1.456,+0.008,158.5,15,ABM,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
9,1,4,1:46.011,+1.714,+0.258,158.1,13,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
10,89,13,1:46.150,+1.853,+0.139,157.9,14,Tsunami RT,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,
11,53,13,1:46.197,+1.900,+0.047,157.9,15,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
12,7,14,1:46.466,+2.169,+0.269,157.5,15,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
13,59,4,1:46.706,+2.409,+0.240,157.1,16,IMSA LS Group Performance,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
14,5,3,1:46.713,+2.416,+0.007,157.1,14,TFT Racing,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
15,74,4,1:46.719,+2.422,+0.006,157.1,15,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
16,12,7,1:46.771,+2.474,+0.052,157.0,15,Porsche Lorient Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
17,911,9,1:47.391,+3.094,+0.620,156.1,14,Martinet by Alméras,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
18,97,9,1:47.538,+3.241,+0.147,155.9,15,Speed Lover,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Didier,GLORIEUX,,,BEL,,,,,,,
19,73,3,1:47.841,+3.544,+0.303,155.5,16,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
20,38,9,1:47.974,+3.677,+0.133,155.3,16,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
21,66,8,1:48.168,+3.871,+0.194,155.0,15,Team Clairet Sport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,
22,56,15,1:48.207,+3.910,+0.039,154.9,16,Porsche Lorient Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,
23,24,15,1:48.692,+4.395,+0.485,154.2,16,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandre,LEROY,,,BEL,,,,,,,
24,79,14,1:49.128,+4.831,+0.436,153.6,16,Tsunami RT,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Johannes,ZELGER,,,ITA,,,,,,,
25,49,6,1:49.504,+5.207,+0.376,153.1,17,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karim,AJLANI,,,CHE,,,,,,,
26,21,10,1:49.889,+5.592,+0.385,152.6,15,Martinet by Alméras,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,
27,8,12,1:50.158,+5.861,+0.269,152.2,13,Racing Technology,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christian,JAQUILLARD,,,CHE,,,,,,,
28,78,8,1:51.812,+7.515,+1.654,149.9,16,Speed Lover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
29,20,5,1:51.897,+7.600,+0.085,149.8,12,F4 Events Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,CASALONGA,,,FRA,,,,,,,
