POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,22,Classified,14,31:38.689,-,-,14,1:45.857,158.4,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
2,98,Classified,14,31:39.114,+0.425,+0.425,14,1:45.922,158.3,Forestier Racing CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
3,99,Classified,14,31:41.030,+2.341,+1.916,8,1:45.806,158.5,Forestier Racing CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
4,5,Classified,14,31:41.545,+2.856,+0.515,8,1:45.979,158.2,TFT Racing,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
5,76,Classified,14,31:42.442,+3.753,+0.897,9,1:46.298,157.7,IMSA LS Group Performance,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
6,29,Classified,14,31:43.227,+4.538,+0.785,6,1:46.493,157.4,Forestier Racing CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
7,77,Classified,14,31:43.840,+5.151,+0.613,9,1:46.139,158.0,Racing Technology,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérémy,SARHY,,,FRA,,,,,,,
8,27,Classified,14,31:44.730,+6.041,+0.890,9,1:46.462,157.5,ABM,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
9,89,Classified,14,31:46.749,+8.060,+2.019,7,1:47.706,155.7,Tsunami RT,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,
10,7,Classified,14,31:46.964,+8.275,+0.215,8,1:46.937,156.8,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
11,2,Classified,14,31:47.355,+8.666,+0.391,9,1:46.982,156.7,HERRERO Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
12,53,Classified,14,31:47.800,+9.111,+0.445,9,1:47.115,156.5,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
13,38,Classified,14,31:49.481,+10.792,+1.681,9,1:47.453,156.0,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
14,56,Classified,14,31:51.689,+13.000,+2.208,14,1:48.434,154.6,Porsche Lorient Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,
15,97,Classified,14,31:54.893,+16.204,+3.204,9,1:47.620,155.8,Speed Lover,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Didier,GLORIEUX,,,BEL,,,,,,,
16,66,Classified,14,31:55.370,+16.681,+0.477,7,1:48.870,154.0,Team Clairet Sport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,
17,79,Classified,14,31:58.715,+20.026,+3.345,7,1:50.054,152.3,Tsunami RT,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Johannes,ZELGER,,,ITA,,,,,,,
18,20,Classified,14,31:58.869,+20.180,+0.154,6,1:50.577,151.6,F4 Events Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,CASALONGA,,,FRA,,,,,,,
19,1,Classified,14,31:59.006,+20.317,+0.137,9,1:47.193,156.4,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
20,49,Classified,14,31:59.836,+21.147,+0.830,7,1:50.442,151.8,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karim,AJLANI,,,CHE,,,,,,,
21,74,Classified,14,31:59.978,+21.289,+0.142,7,1:46.551,157.3,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
22,8,Classified,14,32:00.905,+22.216,+0.927,9,1:50.745,151.4,Racing Technology,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christian,JAQUILLARD,,,CHE,,,,,,,
23,21,Classified,14,32:07.401,+28.712,+6.496,6,1:51.853,149.9,Martinet by Alméras,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,
24,78,Classified,14,32:08.051,+29.362,+0.650,7,1:51.281,150.7,Speed Lover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
25,24,Classified,13,32:04.123,1 Lap,1 Lap,7,1:49.759,152.7,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandre,LEROY,,,BEL,,,,,,,
,73,Not classified,8,18:17.644,,,8,1:47.655,155.7,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
,12,Not classified,4,10:40.292,,,2,2:09.733,129.2,Porsche Lorient Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
,911,Not classified,0,,,,0,,,Martinet by Alméras,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
,59,Not classified,0,,,,0,,,IMSA LS Group Performance,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
