POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,22,Classified,16,30:41.228,-,-,15,1:45.444,159.0,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
2,99,Classified,16,30:45.308,+4.080,+4.080,9,1:45.804,158.5,Forestier Racing CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
3,98,Classified,16,30:46.362,+5.134,+1.054,16,1:45.458,159.0,Forestier Racing CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
4,1,Classified,16,30:47.242,+6.014,+0.880,15,1:45.329,159.2,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
5,29,Classified,16,30:48.913,+7.685,+1.671,7,1:46.002,158.2,Forestier Racing CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
6,5,Classified,16,30:50.117,+8.889,+1.204,12,1:46.123,158.0,TFT Racing,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
7,77,Classified,16,30:51.910,+10.682,+1.793,9,1:46.197,157.9,Racing Technology,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérémy,SARHY,,,FRA,,,,,,,
8,76,Classified,16,30:55.788,+14.560,+3.878,16,1:46.276,157.8,IMSA LS Group Performance,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
9,7,Classified,16,30:56.852,+15.624,+1.064,13,1:46.441,157.5,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
10,53,Classified,16,30:58.396,+17.168,+1.544,12,1:46.801,157.0,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
11,2,Classified,16,30:58.910,+17.682,+0.514,11,1:46.410,157.6,HERRERO Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
12,89,Classified,16,31:01.224,+19.996,+2.314,12,1:46.846,156.9,Tsunami RT,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bashar,MARDINI,,,CAN,,,,,,,
13,38,Classified,16,31:02.161,+20.933,+0.937,14,1:47.002,156.7,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
14,74,Classified,16,31:06.759,+25.531,+4.598,16,1:46.915,156.8,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
15,911,Classified,16,31:10.470,+29.242,+3.711,13,1:47.139,156.5,Martinet by Alméras,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
16,59,Classified,16,31:10.853,+29.625,+0.383,13,1:47.333,156.2,IMSA LS Group Performance,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
17,27,Classified,16,31:11.943,+30.715,+1.090,6,1:46.830,156.9,ABM,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
18,73,Classified,16,31:18.241,+37.013,+6.298,7,1:47.870,155.4,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
19,56,Classified,16,31:19.226,+37.998,+0.985,7,1:47.663,155.7,Porsche Lorient Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Frédéric,ANCEL,,,FRA,,,,,,,
20,97,Classified,16,31:19.788,+38.560,+0.562,12,1:47.230,156.3,Speed Lover,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Didier,GLORIEUX,,,BEL,,,,,,,
21,66,Classified,16,31:27.979,+46.751,+8.191,12,1:48.185,155.0,Team Clairet Sport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,
22,24,Classified,16,31:45.177,+1:03.949,+17.198,8,1:49.876,152.6,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexandre,LEROY,,,BEL,,,,,,,
23,8,Classified,16,31:46.029,+1:04.801,+0.852,8,1:49.709,152.8,Racing Technology,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christian,JAQUILLARD,,,CHE,,,,,,,
24,79,Classified,16,31:57.233,+1:16.005,+11.204,7,1:49.534,153.1,Tsunami RT,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Johannes,ZELGER,,,ITA,,,,,,,
25,20,Classified,16,32:14.272,+1:33.044,+17.039,9,1:50.391,151.9,F4 Events Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,CASALONGA,,,FRA,,,,,,,
26,21,Classified,16,32:46.663,+2:05.435,+32.391,9,1:51.287,150.6,Martinet by Alméras,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,CINI,,,AUS,,,,,,,
27,78,Classified,15,31:23.754,1 Lap,1 Lap,10,1:52.040,149.6,Speed Lover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dominique,BASTIEN,,,USA,,,,,,,
28,49,Classified,14,29:00.622,2 Laps,1 Lap,12,1:49.610,153.0,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karim,AJLANI,,,CHE,,,,,,,
,12,Not classified,0,,,,0,,,Porsche Lorient Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ludovic,LOEUL,,,FRA,,,,,,,
