POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,11,Classified,17,30:01.901,-,-,12,1:45.106,159.5,Schumacher CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
2,77,Classified,17,30:10.338,+8.437,+8.437,12,1:45.656,158.7,CLRT Schumacher,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
3,16,Classified,17,30:11.059,+9.158,+0.721,11,1:45.756,158.5,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,JAUBERT,,,FRA,,,,,,,
4,74,Classified,17,30:11.854,+9.953,+0.795,9,1:45.710,158.6,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
5,17,Classified,17,30:12.359,+10.458,+0.505,16,1:45.671,158.7,Martinet by Alméras,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BERNIER,,,FRA,,,,,,,
6,2,Classified,17,30:14.122,+12.221,+1.763,9,1:45.688,158.6,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
7,29,Classified,17,30:16.393,+14.492,+2.271,17,1:45.714,158.6,Martinet/Forestier Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,ROUSSET,,,FRA,,,,,,,
8,99,Classified,17,30:19.110,+17.209,+2.717,9,1:45.768,158.5,Schumacher CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,AMAND,,,FRA,,,,,,,
9,33,Classified,17,30:19.965,+18.064,+0.855,13,1:46.141,158.0,CLRT Schumacher,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Paul,CAUHAUPE,,,FRA,,,,,,,
10,27,Classified,17,30:20.776,+18.875,+0.811,6,1:46.140,158.0,Martinet/Forestier Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marlon,HERNANDEZ,,,FRA,,,,,,,
11,21,Classified,17,30:22.772,+20.871,+1.996,12,1:46.071,158.1,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
12,7,Classified,17,30:31.233,+29.332,+8.461,5,1:46.597,157.3,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
13,14,Classified,17,30:36.574,+34.673,+5.341,13,1:46.662,157.2,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Fernando,MONJE,,,ESP,,,,,,,
14,44,Classified,17,30:53.919,+52.018,+17.345,7,1:47.416,156.1,Racing Technology,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Cyril,CAILLO,,,FRA,,,,,,,
15,67,Classified,17,30:54.825,+52.924,+0.906,12,1:47.603,155.8,TFT Racing,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérémie,LESOUDIER,,,FRA,,,,,,,
16,96,Classified,17,30:55.240,+53.339,+0.415,12,1:47.274,156.3,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jordan,BOISSON,,,FRA,,,,,,,
17,81,Classified,17,30:58.283,+56.382,+3.043,9,1:47.709,155.7,Debard Automobiles by Racetivity,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Eric,DEBARD,,,FRA,,,,,,,
18,88,Classified,17,31:01.248,+59.347,+2.965,15,1:47.775,155.6,Schumacher CLRT,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
19,5,Classified,16,30:49.095,1 Lap,1 Lap,7,1:47.809,155.5,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,LAMIC,,,FRA,,,,,,,
,66,Not classified,3,5:38.776,,,2,1:50.164,152.2,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gilles,COLOMBANI,,,FRA,,,,,,,
