POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,19,Classified,13,34:26.077,-,-,3,2:22.704,176.7,Parker Revs Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Harry,King,,,GBR,KIN,,,,,,
2,15,Classified,13,34:29.813,+3.736,+3.736,5,2:23.773,175.4,NGT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Glenn,Van Parijs,,,BEL,PAR,,,,,,
3,777,Classified,13,34:30.892,+4.815,+1.079,3,2:23.870,175.3,#TeamPGZ by RedAnt Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sam,Dejonghe,,,BEL,DEJ,,,,,,
4,2,Classified,13,34:31.704,+5.627,+0.812,2,2:23.676,175.5,Team GP Elite,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ghislain,Cordeel,,,BEL,COR,,,,,,
5,30,Classified,13,34:33.901,+7.824,+2.197,13,2:24.337,174.7,August Racing by NGT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxime,Soulet,,,BEL,SOU,,,,,,
6,99,Classified,13,34:37.565,+11.488,+3.664,6,2:24.616,174.4,Belgium Racing Team,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dylan,Derdaele,,,BEL,DER,,,,,,
7,31,Classified,13,34:37.771,+11.694,+0.206,6,2:24.666,174.3,PG Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,Freymuth,,,DEU,FRE,,,,,,
8,9,Classified,13,34:39.987,+13.910,+2.216,6,2:24.949,174.0,PG Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rik,Koen,,,NLD,KOE,,,,,,
9,21,Classified,13,34:42.197,+16.120,+2.210,4,2:26.768,171.8,#TeamPGZ by RedAnt Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Tom,Boonen,,,BEL,BOO,,,,,,
10,54,Classified,13,34:43.212,+17.135,+1.015,6,2:24.669,174.3,Q1 Trackracing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,Lauryssen,,,BEL,LAU,,,,,,
11,13,Classified,13,34:44.035,+17.958,+0.823,4,2:25.939,172.8,Baporo Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joan,Vinyes,,,AND,VIN,,,,,,
12,28,Classified,13,34:47.337,+21.260,+3.302,6,2:24.787,174.1,#TeamPGZ by RedAnt Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Xavier,Maassen,,,NLD,MAA,,,,,,
13,7,Classified,13,34:47.739,+21.662,+0.402,13,2:26.512,172.1,Speedlover,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Didier,Glorieux,,,BEL,GLO,,,,,,
14,97,Classified,13,34:51.433,+25.356,+3.694,6,2:27.373,171.1,Belgium Racing Team,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Koen,Wauters,,,BEL,WAU,,,,,,
15,24,Classified,13,34:53.174,+27.097,+1.741,7,2:28.162,170.2,NGT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Stijn,Lowette,,,BEL,LOW,,,,,,
16,33,Classified,13,34:55.698,+29.621,+2.524,6,2:26.799,171.8,DUWO Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
17,17,Classified,13,35:10.232,+44.155,+14.534,7,2:29.657,168.5,Speedlover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Willem,Meulders,,,BEL,MEU,,,,,,
18,14,Classified,13,35:23.710,+57.633,+13.478,3,2:26.302,172.3,JW Raceservice,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lucas,Van Eijndhoven,,,NLD,VAN,,,,,,
19,917,Classified,13,35:46.796,+1:20.719,+23.086,4,2:40.889,156.7,Parker Revs Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jeroen,Kreeft,,,NLD,KRE,,,,,,
,911,Not classified,8,25:21.552,,,6,2:28.311,170.0,#TeamPGZ by RedAnt Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Luc,Vanderfeesten,,,NLD,VDF,,,,,,
,10,Not classified,6,15:06.861,,,6,2:28.507,169.8,Speedlover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Philip,Wils,,,BEL,WILL,,,,,,
,25,Not classified,0,,,,0,,,JW Raceservice,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sven,Van Laere,,,BEL,LAE,,,,,,
