POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,19,4,2:22.256,-,-,177.2,6,Parker Revs Motorsport,Pro,,,,,,,,,,,,,,,Harry,King,,,ENG,KIN,,,,,,
2,2,12,2:22.274,+0.018,+0.018,177.2,14,Team GP Elite,Pro,,,,,,,,,,,,,,,Ghislain,Cordeel,,,BEL,COR,,,,,,
3,15,8,2:22.567,+0.311,+0.293,176.9,15,NGT Racing,Pro,,,,,,,,,,,,,,,Glenn,Van Parijs,,,BEL,PAR,,,,,,
4,31,12,2:23.601,+1.345,+1.034,175.6,13,PG Motorsport,Pro,,,,,,,,,,,,,,,Sebastian,Freymuth,,,GER,FRE,,,,,,
5,30,11,2:23.677,+1.421,+0.076,175.5,15,August Racing by NGT Racing,Pro,,,,,,,,,,,,,,,Maxime,Soulet,,,BEL,SOU,,,,,,
6,54,7,2:24.388,+2.132,+0.711,174.6,12,Q1 Trackracing,ProAm,,,,,,,,,,,,,,,Jan,Lauryssen,,,BEL,LAU,,,,,,
7,99,8,2:24.518,+2.262,+0.130,174.5,12,Belgium Racing Team,Pro,,,,,,,,,,,,,,,Dylan,Derdaele,,,BEL,DER,,,,,,
8,777,14,2:24.659,+2.403,+0.141,174.3,15,#TeamPGZ by RedAnt Racing,Pro,,,,,,,,,,,,,,,Sam,Dejonghe,,,BEL,DEJ,,,,,,
9,9,12,2:25.355,+3.099,+0.696,173.5,14,PG Motorsport,Pro,,,,,,,,,,,,,,,Rik,Koen,,,NLD,KOE,,,,,,
10,13,11,2:25.471,+3.215,+0.116,173.3,15,Baporo Motorsport,Am,,,,,,,,,,,,,,,Joan,Vinyes,,,AND,VIN,,,,,,
11,10,12,2:25.686,+3.430,+0.215,173.1,15,Speedlover,Am,,,,,,,,,,,,,,,Philip,Wils,,,BEL,WILL,,,,,,
12,911,10,2:25.726,+3.470,+0.040,173.0,14,#TeamPGZ by RedAnt Racing,Am,,,,,,,,,,,,,,,Luc,Vanderfeesten,,,NLD,VDF,,,,,,
13,28,5,2:25.887,+3.631,+0.161,172.8,13,#TeamPGZ by RedAnt Racing,Pro,,,,,,,,,,,,,,,Xavier,Maassen,,,NLD,MAA,,,,,,
14,17,5,2:26.068,+3.812,+0.181,172.6,11,Speedlover,Am,,,,,,,,,,,,,,,Willem,Meulders,,,BEL,MEU,,,,,,
15,21,4,2:26.303,+4.047,+0.235,172.3,14,#TeamPGZ by RedAnt Racing,ProAm,,,,,,,,,,,,,,,Tom,Boonen,,,BEL,BOO,,,,,,
16,14,6,2:27.420,+5.164,+1.117,171.0,7,JW Raceservice,Pro,,,,,,,,,,,,,,,Lucas,Van Eijndhoven,,,NLD,VAN,,,,,,
17,33,9,2:28.116,+5.860,+0.696,170.2,14,DUWO Racing,Am,,,,,,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
18,24,9,2:28.242,+5.986,+0.126,170.1,14,NGT Racing,Am,,,,,,,,,,,,,,,Stijn,Lowette,,,BEL,LOW,,,,,,
19,25,8,2:30.893,+8.637,+2.651,167.1,13,JW Raceservice,Am,,,,,,,,,,,,,,,Sven,Van Laere,,,BEL,LAE,,,,,,
20,917,8,2:36.827,+14.571,+5.934,160.8,10,Parker Revs Motorsport,Am,,,,,,,,,,,,,,,Jeroen,Kreeft,,,NLD,KRE,,,,,,
21,97,5,2:50.540,+28.284,+13.713,147.8,6,Belgium Racing Team,ProAm,,,,,,,,,,,,,,,Koen,Wauters,,,BEL,WAU,,,,,,
22,7,0,,+3.550,+0.645,,11,Speedlover,ProAm,,,,,,,,,,,,,,,Didier,Glorieux,,,FRA,GLO,,,,,,
