POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,16,8,2:22.425,-,-,177.0,13,Dinamic Motorsport,Pro,,,,,,,,,,,,,,,Simone,IANQUINTA,,,ITA,,,,,,,
2,19,13,2:22.611,+0.186,+0.186,176.8,13,Martinet by Alméras,Pro,,,,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
3,23,12,2:23.151,+0.726,+0.540,176.1,12,Pierre Martinet by Alméras,Pro,,,,,,,,,,,,,,,Aaron,LOVE,,,AUS,,,,,,,
4,999,5,2:23.220,+0.795,+0.069,176.1,10,Allied-Racing,Pro,,,,,,,,,,,,,,,Bastian,BUUS,,,DNK,,,,,,,
5,22,11,2:23.568,+1.143,+0.348,175.6,14,Martinet by Alméras,Pro,,,,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
6,29,12,2:23.586,+1.161,+0.018,175.6,14,TFT Racing,Pro,,,,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
7,99,3,2:24.633,+2.208,+1.047,174.3,13,CLRT,Pro,,,,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
8,24,4,2:25.290,+2.865,+0.657,173.5,12,Pierre Martinet by Alméras,Pro,R,,,,,,,,,,,,,,Mathieu,MARTINS,,,FRA,,,,,,,
9,13,8,2:25.334,+2.909,+0.044,173.5,10,Allied-Racing,Pro,,,,,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,,,,,,,
10,74,6,2:25.338,+2.913,+0.004,173.5,12,ABM,Pro,,,,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
11,33,10,2:25.535,+3.110,+0.197,173.3,13,CLRT,Pro,,,,,,,,,,,,,,,Evan,SPENLE,,,FRA,,,,,,,
12,38,14,2:25.594,+3.169,+0.059,173.2,14,ABM,Am,,,,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
13,15,11,2:25.687,+3.262,+0.093,173.1,11,Dinamic Motorsport,ProAm,,,,,,,,,,,,,,,Philipp,SAGER,,,AUS,,,,,,,
14,11,13,2:25.693,+3.268,+0.006,173.1,13,Racing Technology,ProAm,,,,,,,,,,,,,,,Syvain,NOËL,,,FRA,,,,,,,
15,53,12,2:26.238,+3.813,+0.545,172.4,12,Martinet by Alméras,Pro,,,,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
16,911,13,2:26.378,+3.953,+0.140,172.3,14,Pierre Martinet by Alméras,ProAm,,,,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
17,88,10,2:26.488,+4.063,+0.110,172.1,10,CLRT,Pro,,,,,,,,,,,,,,,Ugo,GAZIL,,,FRA,,,,,,,
18,7,8,2:26.491,+4.066,+0.003,172.1,14,Racing Technology,ProAm,,,,,,,,,,,,,,,Jérome,BOULLERY,,,FRA,,,,,,,
19,59,9,2:27.190,+4.765,+0.699,171.3,13,IMSA Performance,ProAm,,,,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
20,73,9,2:27.838,+5.413,+0.648,170.6,15,ABM,Am,,,,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
21,44,7,2:28.231,+5.806,+0.393,170.1,13,CLRT,ProAm,,,,,,,,,,,,,,,Clément,MATEU,,,FRA,,,,,,,
22,666,12,2:39.558,+17.133,+11.327,158.0,13,ABM,Am,,,,,,,,,,,,,,,Stéphane,LOUARD,,,FRA,,,,,,,
23,28,11,2:44.668,+22.243,+5.110,153.1,13,TFT Racing,Am,,,,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
