POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,3,Classified,14,33:33.224,-,-,4,2:22.974,176.4,SSR Huber Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Laurin,Heinrich,,,DEU,,,,,,,
2,14,Classified,14,33:34.538,+1.314,+1.314,4,2:23.008,176.3,SSR Huber Racing,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Morris,Schuring,,,NLD,,,,,,,
3,99,Classified,14,33:35.335,+2.111,+0.797,3,2:23.044,176.3,Allied-Racing,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bastian,Buus,,,DNK,,,,,,,
4,94,Classified,14,33:36.247,+3.023,+0.912,7,2:23.182,176.1,IronForce Racing by Phoenix,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dylan,Pereira,,,LUX,,,,,,,
5,25,Classified,14,33:36.543,+3.319,+0.296,9,2:23.068,176.2,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Larry,Ten Voorde,,,NLD,,,,,,,
6,4,Classified,14,33:46.655,+13.431,+10.112,4,2:23.528,175.7,Black Falcon,,TP,,Porsche 911 GT3 Cup,,,,,,,,,,,,Loek,Hartog,,,NLD,,,,,,,
7,57,Classified,14,33:47.287,+14.063,+0.632,3,2:23.562,175.6,Huber Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rudy,Van Buren,,,NLD,,,,,,,
8,26,Classified,14,33:47.830,+14.606,+0.543,6,2:23.683,175.5,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jesse,Van Kuijk,,,NLD,,,,,,,
9,28,Classified,14,33:48.226,+15.002,+0.396,4,2:23.845,175.3,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lucas,Groeneveld,,,NLD,,,,,,,
10,92,Classified,14,33:48.839,+15.615,+0.613,4,2:23.852,175.3,SSR Huber Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,Ammermüller,,,DEU,,,,,,,
