POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,19,Classified,14,33:25.481,-,-,11,2:22.581,176.8,Parker Revs Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Harry,King,,,GBR,KIN,,,,,,
2,15,Classified,14,33:40.676,+15.195,+15.195,3,2:23.461,175.8,NGT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Glenn,Van Parijs,,,BEL,PAR,,,,,,
3,2,Classified,14,33:44.201,+18.720,+3.525,2,2:23.757,175.4,Team GP Elite,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ghislain,Cordeel,,,BEL,COR,,,,,,
4,30,Classified,14,33:44.578,+19.097,+0.377,4,2:23.827,175.3,August Racing by NGT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxime,Soulet,,,BEL,SOU,,,,,,
5,99,Classified,14,33:48.311,+22.830,+3.733,5,2:23.968,175.1,Belgium Racing Team,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dylan,Derdaele,,,BEL,DER,,,,,,
6,777,Classified,14,34:00.136,+34.655,+11.825,7,2:24.315,174.7,#TeamPGZ by RedAnt Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sam,Dejonghe,,,BEL,DEJ,,,,,,
7,28,Classified,14,34:00.729,+35.248,+0.593,5,2:24.663,174.3,#TeamPGZ by RedAnt Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Xavier,Maassen,,,NLD,MAA,,,,,,
8,31,Classified,14,34:09.964,+44.483,+9.235,6,2:24.420,174.6,PG Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,Freymuth,,,DEU,FRE,,,,,,
9,54,Classified,14,34:10.775,+45.294,+0.811,7,2:24.413,174.6,Q1 Trackracing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,Lauryssen,,,BEL,LAU,,,,,,
10,14,Classified,14,34:22.104,+56.623,+11.329,5,2:24.870,174.0,JW Raceservice,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Lucas,Van Eijndhoven,,,NLD,VAN,,,,,,
11,97,Classified,14,34:27.346,+1:01.865,+5.242,5,2:25.687,173.1,Belgium Racing Team,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Koen,Wauters,,,BEL,WAU,,,,,,
12,33,Classified,14,34:40.818,+1:15.337,+13.472,13,2:26.794,171.8,DUWO Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastien,Lajoux,,,FRA,LAJ,,,,,,
13,7,Classified,14,34:41.361,+1:15.880,+0.543,7,2:26.280,172.4,Speedlover,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Didier,Glorieux,,,BEL,GLO,,,,,,
14,10,Classified,14,34:42.417,+1:16.936,+1.056,10,2:26.791,171.8,Speedlover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Philip,Wils,,,BEL,WILL,,,,,,
15,911,Classified,14,34:48.773,+1:23.292,+6.356,10,2:27.199,171.3,#TeamPGZ by RedAnt Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Luc,Vanderfeesten,,,NLD,VDF,,,,,,
16,13,Classified,14,34:50.226,+1:24.745,+1.453,5,2:26.885,171.7,Baporo Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joan,Vinyes,,,AND,VIN,,,,,,
17,17,Classified,14,34:50.366,+1:24.885,+0.140,13,2:27.466,171.0,Speedlover,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Willem,Meulders,,,BEL,MEU,,,,,,
18,24,Classified,14,35:02.821,+1:37.340,+12.455,9,2:26.486,172.1,NGT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Stijn,Lowette,,,BEL,LOW,,,,,,
19,21,Classified,14,35:03.145,+1:37.664,+0.324,5,2:26.392,172.2,#TeamPGZ by RedAnt Racing,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Tom,Boonen,,,BEL,BOO,,,,,,
20,25,Classified,13,34:07.339,1 Lap,1 Lap,6,2:34.376,163.3,JW Raceservice,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sven,Van Laere,,,BEL,LAE,,,,,,
21,9,Classified,11,27:23.672,3 Laps,2 Laps,9,2:25.207,173.6,PG Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Rik,Koen,,,NLD,KOE,,,,,,
22,917,Classified,11,30:41.822,3 Laps,+3:18.150,3,2:40.432,157.2,Parker Revs Motorsport,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jeroen,Kreeft,,,NLD,KRE,,,,,,
