POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,19,Classified,13,31:05.206,-,-,3,2:22.497,176.9,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
2,99,Classified,13,31:12.588,+7.382,+7.382,3,2:22.679,176.7,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
3,999,Classified,13,31:15.677,+10.471,+3.089,4,2:23.184,176.1,Allied-Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bastian,BUUS,,,DNK,,,,,,,
4,33,Classified,13,31:19.593,+14.387,+3.916,3,2:23.400,175.8,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Evan,SPENLE,,,FRA,,,,,,,
5,29,Classified,13,31:21.046,+15.840,+1.453,3,2:23.720,175.4,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
6,74,Classified,13,31:25.679,+20.473,+4.633,3,2:23.193,176.1,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
7,7,Classified,13,31:33.142,+27.936,+7.463,2,2:24.509,174.5,Racing Technology,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérome,BOULLERY,,,FRA,,,,,,,
8,13,Classified,13,31:38.431,+33.225,+5.289,5,2:23.764,175.4,Allied-Racing,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,,,,,,,
9,22,Classified,13,31:38.948,+33.742,+0.517,5,2:23.291,176.0,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
10,24,Classified,13,31:39.075,+33.869,+0.127,3,2:23.802,175.3,Pierre Martinet by Alméras,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,MARTINS,,,FRA,,,,,,,
11,53,Classified,13,31:43.345,+38.139,+4.270,3,2:24.407,174.6,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
12,88,Classified,13,31:44.905,+39.699,+1.560,2,2:25.088,173.8,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ugo,GAZIL,,,FRA,,,,,,,
13,11,Classified,13,31:45.729,+40.523,+0.824,10,2:25.416,173.4,Racing Technology,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Syvain,NOËL,,,FRA,,,,,,,
14,59,Classified,13,31:50.242,+45.036,+4.513,6,2:25.724,173.0,IMSA Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
15,38,Classified,13,31:50.523,+45.317,+0.281,11,2:25.461,173.3,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
16,911,Classified,13,31:56.670,+51.464,+6.147,6,2:26.235,172.4,Pierre Martinet by Alméras,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
17,73,Classified,13,31:59.516,+54.310,+2.846,11,2:26.029,172.7,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
18,15,Classified,13,32:01.097,+55.891,+1.581,12,2:26.406,172.2,Dinamic Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Philipp,SAGER,,,AUS,,,,,,,
19,44,Classified,13,32:04.241,+59.035,+3.144,7,2:25.802,172.9,CLRT,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Clément,MATEU,,,FRA,,,,,,,
20,666,Classified,12,31:51.427,1 Lap,1 Lap,5,2:36.343,161.3,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Stéphane,LOUARD,,,FRA,,,,,,,
21,28,Classified,12,32:23.264,1 Lap,+31.837,3,2:37.236,160.4,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
22,16,Classified,9,22:21.323,4 Laps,3 Laps,4,2:23.389,175.8,Dinamic Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Simone,IAQUINTA,,,ITA,,,,,,,
,23,Not classified,5,14:14.771,,,3,2:23.648,175.5,Pierre Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Aaron,LOVE,,,AUS,,,,,,,
