POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,99,5,2:21.044,-,-,178.8,12,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
2,19,11,2:21.147,+0.103,+0.103,178.6,12,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
3,16,12,2:21.218,+0.174,+0.071,178.5,13,Dinamic Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Simone,IANQUINTA,,,ITA,,,,,,,
4,999,10,2:21.497,+0.453,+0.279,178.2,13,Allied-Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bastian,BUUS,,,DNK,,,,,,,
5,22,9,2:21.596,+0.552,+0.099,178.1,14,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
6,29,11,2:21.682,+0.638,+0.086,178.0,14,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
7,88,5,2:22.747,+1.703,+1.065,176.6,14,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ugo,GAZIL,,,FRA,,,,,,,
8,24,11,2:22.758,+1.714,+0.011,176.6,12,Pierre Martinet by Alméras,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,MARTINS,,,FRA,,,,,,,
9,11,14,2:23.447,+2.403,+0.689,175.8,14,Racing Technology,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Syvain,NOËL,,,FRA,,,,,,,
10,59,12,2:23.569,+2.525,+0.122,175.6,13,IMSA Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
11,23,4,2:23.593,+2.549,+0.024,175.6,15,Pierre Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Aaron,LOVE,,,AUS,,,,,,,
12,13,7,2:24.167,+3.123,+0.574,174.9,11,Allied-Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,,,,,,,
13,911,11,2:24.251,+3.207,+0.084,174.8,15,Pierre Martinet by Alméras,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
14,33,13,2:24.397,+3.353,+0.146,174.6,14,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Evan,SPENLE,,,FRA,,,,,,,
15,74,8,2:24.428,+3.384,+0.031,174.6,13,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
16,53,9,2:24.455,+3.411,+0.027,174.5,14,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
17,7,9,2:24.694,+3.650,+0.239,174.3,12,Racing Technology,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérome,BOULLERY,,,FRA,,,,,,,
18,38,13,2:25.221,+4.177,+0.527,173.6,13,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
19,44,12,2:25.559,+4.515,+0.338,173.2,15,CLRT,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Clément,MATEU,,,FRA,,,,,,,
20,15,5,2:26.338,+5.294,+0.779,172.3,13,Dinamic Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Philipp,SAGER,,,AUS,,,,,,,
21,73,13,2:26.547,+5.503,+0.209,172.1,13,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
22,666,9,2:37.144,+16.100,+10.597,160.5,14,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Stéphane,LOUARD,,,FRA,,,,,,,
23,28,12,2:42.004,+20.960,+4.860,155.6,13,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
