POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,19,Classified,13,31:01.504,-,-,6,2:22.513,176.9,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Dorian,BOCCOLACCI,,,FRA,,,,,,,
2,99,Classified,13,31:03.560,+2.056,+2.056,5,2:22.452,177.0,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
3,29,Classified,13,31:06.885,+5.381,+3.325,3,2:22.708,176.7,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
4,74,Classified,13,31:11.296,+9.792,+4.411,8,2:23.196,176.1,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Victor,BLUGEON,,,FRA,,,,,,,
5,33,Classified,13,31:15.119,+13.615,+3.823,8,2:23.465,175.8,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Evan,SPENLE,,,FRA,,,,,,,
6,999,Classified,13,31:16.972,+15.468,+1.853,5,2:22.636,176.8,Allied-Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Bastian,BUUS,,,DNK,,,,,,,
7,22,Classified,13,31:20.915,+19.411,+3.943,6,2:22.659,176.7,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,,,,,,,
8,23,Classified,13,31:25.468,+23.964,+4.553,6,2:23.298,176.0,Pierre Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Aaron,LOVE,,,AUS,,,,,,,
9,7,Classified,13,31:31.634,+30.130,+6.166,3,2:24.110,175.0,Racing Technology,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérome,BOULLERY,,,FRA,,,,,,,
10,13,Classified,13,31:32.845,+31.341,+1.211,9,2:23.767,175.4,Allied-Racing,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,,,,,,,
11,53,Classified,13,31:32.947,+31.443,+0.102,8,2:24.112,175.0,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Arthur,MATHIEU,,,FRA,,,,,,,
12,24,Classified,13,31:35.709,+34.205,+2.762,5,2:23.741,175.4,Pierre Martinet by Alméras,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathieu,MARTINS,,,FRA,,,,,,,
13,59,Classified,13,31:40.399,+38.895,+4.690,6,2:25.132,173.7,IMSA Performance,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Maxence,MAURICE,,,FRA,,,,,,,
14,38,Classified,13,31:49.688,+48.184,+9.289,6,2:25.251,173.6,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,DUSSOLLIET,,,FRA,,,,,,,
15,11,Classified,13,31:49.813,+48.309,+0.125,12,2:24.837,174.1,Racing Technology,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Syvain,NOËL,,,FRA,,,,,,,
16,911,Classified,13,31:54.415,+52.911,+4.602,9,2:25.167,173.7,Pierre Martinet by Alméras,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Christophe,LAPIERRE,,,FRA,,,,,,,
17,44,Classified,13,31:57.919,+56.415,+3.504,6,2:24.691,174.3,CLRT,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Clément,MATEU,,,FRA,,,,,,,
18,88,Classified,13,32:13.903,+1:12.399,+15.984,7,2:23.694,175.5,CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ugo,GAZIL,,,FRA,,,,,,,
19,73,Classified,13,32:14.163,+1:12.659,+0.260,6,2:26.349,172.3,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sébastien,POISSON,,,FRA,,,,,,,
20,16,Classified,13,32:28.216,+1:26.712,+14.053,7,2:22.950,176.4,Dinamic Motorsport,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Simone,IAQUINTA,,,ITA,,,,,,,
21,15,Classified,13,32:32.126,+1:30.622,+3.910,7,2:26.182,172.5,Dinamic Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Philipp,SAGER,,,AUS,,,,,,,
22,666,Classified,10,26:14.713,3 Laps,3 Laps,3,2:34.368,163.3,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Stéphane,LOUARD,,,FRA,,,,,,,
,28,Not classified,7,19:03.756,,,2,2:39.864,157.7,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Patrick,CHARLAIX,,,FRA,,,,,,,
