POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,4,10,2:04.255,-,-,202.9,12,BBM Sport,LMP1,,,Peugeot 908 HDI FAP 2008,,,,,,,,,,,,Shaun,LYNN,,,GBR,,,,,,,
2,8,12,2:05.877,+1.622,+1.622,200.3,13,BBM Sport,LMP1,,,Peugeot 908 HDI FAP 2008,,,,,,,,,,,,Kriton,LENDOUDIS,,,GRE,,,,,,,
3,5,9,2:08.111,+3.856,+2.234,196.8,11,Race Performance,LMP1,,,Lola  B07/18 2007,,,,,,,,,,,,Michel,FREY,,,SUI,,,,,,,
4,6,7,2:09.543,+5.288,+1.432,194.6,8,BBM Sport,LMP1,,,Peugeot 908 2011,,,,,,,,,,,,Stuart,WILTSHIRE,,,GBR,,,,,,,
5,83,5,2:09.861,+5.606,+0.318,194.2,13,JMB Classic,LMP2,,,Porsche  RS Spyder  2008,,,,,,,,,,,,François,PERRODO,,,FRA,,,,,,,
6,35,11,2:10.233,+5.978,+0.372,193.6,12,Rinaldi Racing,LMP2,,,Ligier  JS P2 2014,,,,,,,,,,,,Pierre,EHRET,,,GER,,,,,,,
7,46,4,2:11.185,+6.930,+0.952,192.2,12,Front Row Racing,LMP2,,,Oreca  05 2015,,,,,,,,,,,,Evgeny,KIREEV,,,CYP,,,,,,,
8,21,8,2:11.396,+7.141,+0.211,191.9,9,JMB Classic,INV,,,Pescarolo  01 2008,,,,,,,,,,,,Jean-Baptiste,LAHAYE,,,FRA,,,,,,,
9,47,4,2:11.485,+7.230,+0.089,191.8,13,JWA Motorsport,LMP2,,,Morgan  Nissan  2012,,,,,,,,,,,,Andy,CUMMINGS,,,GBR,,,,,,,
10,28,12,2:11.860,+7.605,+0.375,191.2,13,IDEC SPORT,LMP2,,,Ligier  JS P2 2014,,,,,,,,,,,,Alexandre,LEROY,,,FRA,,,,,,,
11,37,9,2:12.333,+8.078,+0.473,190.5,12,Race Performance,LMP1,,,Lola  B06/10 2007,,,,,,,,,,,,Marcel,AEBI,,,SUI,,,,,,,
12,98,7,2:13.250,+8.995,+0.917,189.2,10,Motorsport 98,LMP1,,,OAK-Pescarolo 1 2012,,,,,,,,,,,,Eric,DE DONCKER,,,BEL,,,,,,,
13,18,4,2:13.627,+9.372,+0.377,188.7,10,Rinaldi Racing,LMP2,,,Ligier  JS P2 2014,,,,,,,,,,,,Michael,DOPPELMAYR,,,AUT,,,,,,,
14,41,7,2:17.467,+13.212,+3.840,183.4,11,Greaves Motorsport,LMP2,,,Gibson 015 S 2015,,,,,,,,,,,,David,CHENG,,,USA,,,,,,,
15,33,5,2:20.045,+15.790,+2.578,180.0,5,BBM Sport,INV,,,Lola B11/83 2011,,,,,,,,,,,,Alfie,BRIGGS,,,GBR,,,,,,,
16,39,3,2:20.531,+16.276,+0.486,179.4,11,WA Motorsport,LMP2,,,Honda HPD ARX 04 2015,,,,,,,,,,,,Mark,DRAIN,,,GBR,,,,,,,
17,25,9,2:29.702,+25.447,+9.171,168.4,11,Fanta Racing Legend by code classic,LMGTE,,,Aston Martin Vantage AMR 2020,,,,,,,,,,,,Franz,WUNDERLICH,,,GER,,,,,,,
18,13,9,2:33.455,+29.200,+3.753,164.3,10,Komo-TeC GmbH,LMGTE,,,Lotus  Evora GTE 2011,,,,,,,,,,,,Prof. Wolfgang,HENSELER,,,GER,,,,,,,
