POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,8,Classified,19,40:50.079,-,-,16,2:06.668,199.1,BBM Sport,LMP1,,,Peugeot 908 HDI FAP 2008,,,,,,,,,,,,Kriton,LENTOUDIS,,,GRE,,,,,,,
2,4,Classified,19,41:20.542,+30.463,+30.463,10,2:07.425,197.9,BBM Sport,LMP1,,,Peugeot 908 HDI FAP 2008,,,,,,,,,,,,Shaun,LYNN,,,GBR,,,,,,,
3,83,Classified,19,41:55.139,+1:05.060,+0.919,14,2:10.080,193.8,JMB Classic,LMP2,,,Porsche  RS Spyder  2008,,,,,,,,,,,,François,PERRODO,,,FRA,,,,,,,
4,28,Classified,19,42:10.108,+1:20.029,+14.969,17,2:11.087,192.3,IDEC SPORT,LMP2,,,Ligier  JS P2 2014,,,,,,,,,,,,Alexandre,LEROY,,,FRA,,,,,,,
5,46,Classified,19,42:18.394,+1:28.315,+8.286,13,2:11.697,191.5,Front Row Racing,LMP2,,,Oreca  05 2015,,,,,,,,,,,,Evgeny,KIREEV,,,CYP,,,,,,,
6,5,Classified,19,42:39.189,+1:49.110,+20.795,14,2:10.906,192.6,Race Performance,LMP1,,,Lola  B07/18 2007,,,,,,,,,,,,Michel,FREY,,,SUI,,,,,,,
7,47,Classified,19,42:50.950,+2:00.871,+9.716,11,2:13.223,189.3,JWA Motorsport,LMP2,,,Morgan  Nissan  2012,,,,,,,,,,,,Andy,CUMMINGS,,,GBR,,,,,,,
8,41,Classified,18,41:13.197,1 Lap,1 Lap,8,2:14.667,187.2,Greaves Motorsport,LMP2,,,Gibson 015 S 2015,,,,,,,,,,,,David,CHENG,,,USA,,,,,,,
9,35,Classified,18,42:00.070,1 Lap,+46.873,9,2:16.726,184.4,Rinaldi Racing,LMP2,,,Ligier  JS P2 2014,,,,,,,,,,,,Pierre,EHRET,,,GER,,,,,,,
10,39,Classified,18,43:12.632,1 Lap,+1:12.562,8,2:20.289,179.7,WA Motorsport,LMP2,,,Honda HPD ARX 04 2015,,,,,,,,,,,,Mark,DRAIN,,,GBR,,,,,,,
11,25,Classified,17,42:29.814,2 Laps,1 Lap,11,2:27.396,171.1,Fanta Racing Legend by code classic,LMGTE,,,Aston Martin Vantage AMR 2020,,,,,,,,,,,,Franz,WUNDERLICH,,,GER,,,,,,,
12,13,Classified,17,43:19.127,2 Laps,+49.313,13,2:29.690,168.4,Komo-TeC GmbH,LMGTE,,,Lotus  Evora GTE 2011,,,,,,,,,,,,Prof. Wolfgang,HENSELER,,,GER,,,,,,,
13,18,Classified,15,41:27.813,4 Laps,2 Laps,9,2:28.827,169.4,Rinaldi Racing,LMP2,,,Ligier  JS P2 2014,,,,,,,,,,,,Michael,DOPPELMAYR,,,AUT,,,,,,,
14,21,Classified,19,41:54.220,+1:04.141,+33.678,18,2:11.288,192.1,JMB Classic,INV,,,Pescarolo  01 2008,,,,,,,,,,,,Jean-Baptiste,LAHAYE,,,FRA,,,,,,,
15,33,Classified,19,42:41.234,+1:51.155,+2.045,15,2:12.912,189.7,BBM Sport,INV,,,Lola B11/83 2011,,,,,,,,,,,,Alfie,BRIGGS,,,GBR,,,,,,,
,6,Not classified,13,29:10.128,,,10,2:10.987,192.5,BBM Sport,LMP1,,,Peugeot 908 2011,,,,,,,,,,,,Stuart,WILTSHIRE,,,GBR,,,,,,,
,37,Not started,0,,,,0,,,Race Performance,LMP1,,,Lola  B06/10 2007,,,,,,,,,,,,Marcel,AEBI,,,SUI,,,,,,,
