NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,3,1,1:45.741,0,,37.091,0,32.194,0,36.456,0,149.3,1:45.741,11:02:03.223,0:37.091,0:32.194,0:36.456,,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,2,1:36.626,0,,30.820,0,30.811,0,34.995,0,173.4,3:22.367,11:03:39.849,0:30.820,0:30.811,0:34.995,291.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,3,1:34.843,0,,29.873,0,30.435,0,34.535,0,176.6,4:57.210,11:05:14.692,0:29.873,0:30.435,0:34.535,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,4,1:34.461,0,,29.606,0,30.343,0,34.512,0,177.3,6:31.671,11:06:49.153,0:29.606,0:30.343,0:34.512,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,5,1:34.590,0,,29.731,0,30.372,0,34.487,0,177.1,8:06.261,11:08:23.743,0:29.731,0:30.372,0:34.487,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,6,1:34.746,0,,29.707,0,30.442,0,34.597,0,176.8,9:41.007,11:09:58.489,0:29.707,0:30.442,0:34.597,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,7,1:34.501,0,,29.678,0,30.219,0,34.604,0,177.3,11:15.508,11:11:32.990,0:29.678,0:30.219,0:34.604,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,8,1:34.354,0,,29.564,0,30.303,0,34.487,0,177.5,12:49.862,11:13:07.344,0:29.564,0:30.303,0:34.487,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,9,1:35.040,0,,29.677,0,30.428,0,34.935,0,176.2,14:24.902,11:14:42.384,0:29.677,0:30.428,0:34.935,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,10,1:34.701,0,,29.744,0,30.348,0,34.609,0,176.9,15:59.603,11:16:17.085,0:29.744,0:30.348,0:34.609,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,11,1:37.179,0,,29.934,0,31.701,0,35.544,0,172.4,17:36.782,11:17:54.264,0:29.934,0:31.701,0:35.544,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,12,1:35.544,0,,29.973,0,30.747,0,34.824,0,175.3,19:12.326,11:19:29.808,0:29.973,0:30.747,0:34.824,290.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,13,1:37.323,0,,29.858,0,31.713,0,35.752,0,172.1,20:49.649,11:21:07.131,0:29.858,0:31.713,0:35.752,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,14,1:36.412,0,,30.867,0,30.533,0,35.012,0,173.7,22:26.061,11:22:43.543,0:30.867,0:30.533,0:35.012,291.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,15,1:39.283,0,,30.241,0,32.050,0,36.992,0,168.7,24:05.344,11:24:22.826,0:30.241,0:32.050,0:36.992,295.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,16,1:36.049,0,,29.970,0,30.972,0,35.107,0,174.4,25:41.393,11:25:58.875,0:29.970,0:30.972,0:35.107,289.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,17,1:35.346,0,,29.825,0,30.681,0,34.840,0,175.7,27:16.739,11:27:34.221,0:29.825,0:30.681,0:34.840,291.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,18,1:35.191,0,,29.691,0,30.532,0,34.968,0,176.0,28:51.930,11:29:09.412,0:29.691,0:30.532,0:34.968,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,19,1:36.683,0,,29.861,0,30.974,0,35.848,0,173.3,30:28.613,11:30:46.095,0:29.861,0:30.974,0:35.848,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,20,1:34.827,0,,29.713,0,30.508,0,34.606,0,176.6,32:03.440,11:32:20.922,0:29.713,0:30.508,0:34.606,290.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,21,1:34.729,0,,29.623,0,30.479,0,34.627,0,176.8,33:38.169,11:33:55.651,0:29.623,0:30.479,0:34.627,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,22,1:35.703,0,,29.998,0,30.867,0,34.838,0,175.0,35:13.872,11:35:31.354,0:29.998,0:30.867,0:34.838,295.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,23,1:35.382,0,,29.631,0,30.402,0,35.349,0,175.6,36:49.254,11:37:06.736,0:29.631,0:30.402,0:35.349,293.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,24,1:36.508,0,,29.871,0,31.227,0,35.410,0,173.6,38:25.762,11:38:43.244,0:29.871,0:31.227,0:35.410,295.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,25,1:36.828,0,,30.159,0,31.633,0,35.036,0,173.0,40:02.590,11:40:20.072,0:30.159,0:31.633,0:35.036,294.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,26,1:34.894,0,,29.827,0,30.418,0,34.649,0,176.5,41:37.484,11:41:54.966,0:29.827,0:30.418,0:34.649,292.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,27,1:43.634,0,B,29.627,0,31.486,0,42.521,0,161.6,43:21.118,11:43:38.600,0:29.627,0:31.486,0:42.521,295.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
