POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,16,Classified,18,32:48.160,-,-,6,1:45.540,158.9,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,,,,,,,
2,74,Classified,18,32:48.534,+0.374,+0.374,7,1:45.314,159.2,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
3,33,Classified,18,32:49.482,+1.322,+0.948,8,1:45.498,158.9,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Paul,CAUHAUPE,,,FRA,,,,,,,
4,18,Classified,18,32:50.351,+2.191,+0.869,9,1:45.688,158.6,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Keagan,MASTERS,,,ZAF,,,,,,,
5,88,Classified,18,32:57.588,+9.428,+7.237,7,1:46.161,157.9,CLRT Schumacher,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Chester,KIEFFER,,,LUX,,,,,,,
6,99,Classified,18,32:57.889,+9.729,+0.301,7,1:45.947,158.2,CLRT Schumacher,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,AMAND,,,FIN,,,,,,,
7,77,Classified,18,33:00.944,+12.784,+3.055,11,1:45.803,158.5,Schumacher CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
8,2,Classified,18,33:01.831,+13.671,+0.887,5,1:46.247,157.8,Debard Automobiles by Racetivity,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Hugo,CHEVALIER,,,FRA,,,,,,,
9,17,Classified,18,33:02.742,+14.582,+0.911,8,1:46.333,157.7,Martinet by Alméras,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Enzo,JOULIE,,,AND,,,,,,,
10,51,Classified,18,33:09.487,+21.327,+6.745,6,1:46.168,157.9,ABM,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,CAPPUCCIO,,,FRA,,,,,,,
11,21,Classified,18,33:09.492,+21.332,+0.005,6,1:46.397,157.6,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
12,11,Classified,18,33:13.930,+25.770,+4.438,9,1:46.857,156.9,Racing Technology,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Joran,LENEUTRE,,,FRA,,,,,,,
13,12,Classified,18,33:15.526,+27.366,+1.596,7,1:46.557,157.3,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
14,85,Classified,18,33:20.113,+31.953,+4.587,15,1:46.844,156.9,Schumacher CLRT,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Karen,GAILLARD,,,CHE,,,,,,,
15,44,Classified,18,33:21.723,+33.563,+1.610,8,1:47.069,156.6,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Cyril,CAILLO,,,FRA,,,,,,,
16,81,Classified,18,33:47.700,+59.540,+25.977,4,1:48.647,154.3,Debard Automobiles by Racetivity,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Eric,DEBARD,,,FRA,,,,,,,
17,23,Classified,18,34:05.777,+1:17.617,+18.077,9,1:48.303,154.8,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jordan,BOISSON,,,FRA,,,,,,,
18,3,Classified,18,33:48.954,+1:30.794,+13.177,7,1:48.426,154.6,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
19,47,Classified,13,25:24.106,5 Laps,5 Laps,8,1:46.300,157.7,EST1,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,REIMANN,,,EST,,,,,,,
,7,Disqualified,6,15:13.656,,,4,1:47.439,156.0,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
