POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,2,13,1:44.982,-,-,159.7,14,Debard Automobiles by Racetivity,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Hugo,CHEVALIER,,,FRA,,,,,,,
2,17,15,1:45.109,+0.127,+0.127,159.5,18,Martinet by Alméras,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Enzo,JOULIE,,,AND,,,,,,,
3,7,14,1:45.276,+0.294,+0.167,159.2,16,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
4,47,14,1:45.425,+0.443,+0.149,159.0,17,EST1,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,REIMANN,,,EST,,,,,,,
5,74,4,1:45.653,+0.671,+0.228,158.7,16,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
6,44,17,1:45.787,+0.805,+0.134,158.5,18,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Cyril,CAILLO,,,FRA,,,,,,,
7,99,7,1:45.806,+0.824,+0.019,158.5,14,CLRT Schumacher,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,AMAND,,,FIN,,,,,,,
8,33,9,1:45.913,+0.931,+0.107,158.3,18,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Paul,CAUHAUPE,,,FRA,,,,,,,
9,18,8,1:46.015,+1.033,+0.102,158.1,18,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Keagan,MASTERS,,,ZAF,,,,,,,
10,11,8,1:46.182,+1.200,+0.167,157.9,19,Racing Technology,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joran,LENEUTRE,,,FRA,,,,,,,
11,51,10,1:46.223,+1.241,+0.041,157.8,19,ABM,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,CAPPUCCIO,,,FRA,,,,,,,
12,77,8,1:46.224,+1.242,+0.001,157.8,14,Schumacher CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
13,88,7,1:46.474,+1.492,+0.250,157.5,14,CLRT Schumacher,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Chester,KIEFFER,,,LUX,,,,,,,
14,16,15,1:46.671,+1.689,+0.197,157.2,16,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,GER,,,,,,,
15,12,6,1:47.060,+2.078,+0.389,156.6,16,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
16,21,9,1:47.173,+2.191,+0.113,156.4,18,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
17,81,11,1:47.725,+2.743,+0.552,155.6,12,Debard Automobiles by Racetivity,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Eric,DEBARD,,,FRA,,,,,,,
18,85,8,1:47.798,+2.816,+0.073,155.5,14,Schumacher CLRT,Pro,R,,Porsche 911 GT3 Cup,,,,,,,,,,,,Karen,GAILLARD,,,CHE,,,,,,,
19,3,17,1:47.894,+2.912,+0.096,155.4,17,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
20,23,12,1:48.149,+3.167,+0.255,155.0,17,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jordan,BOISSON,,,FRA,,,,,,,
