POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,16,Classified,19,33:30.920,-,-,9,1:45.105,159.5,Martinet by Alméras,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,,,,,,,
2,33,Classified,19,33:35.462,+4.542,+4.542,11,1:45.160,159.4,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Paul,CAUHAUPE,,,FRA,,,,,,,
3,74,Classified,19,33:37.485,+6.565,+2.023,9,1:45.205,159.4,ABM,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,,,,,,,
4,77,Classified,19,33:40.633,+9.713,+3.148,10,1:45.447,159.0,Schumacher CLRT,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Louis,PERROT,,,FRA,,,,,,,
5,12,Classified,19,33:43.131,+12.211,+2.498,10,1:45.525,158.9,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Benjamin,PAQUE,,,BEL,,,,,,,
6,99,Classified,19,33:46.223,+15.303,+3.092,13,1:45.595,158.8,CLRT Schumacher,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marcus,AMAND,,,FIN,,,,,,,
7,88,Classified,19,33:48.856,+17.936,+2.633,5,1:45.851,158.4,CLRT Schumacher,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Chester,KIEFFER,,,LUX,,,,,,,
8,18,Classified,19,33:49.044,+18.124,+0.188,5,1:45.366,159.1,TFT Racing,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Keagan,MASTERS,,,ZAF,,,,,,,
9,2,Classified,19,33:49.412,+18.492,+0.368,14,1:45.960,158.2,Debard Automobiles by Racetivity,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Hugo,CHEVALIER,,,FRA,,,,,,,
10,17,Classified,19,33:52.745,+21.825,+3.333,12,1:45.692,158.6,Martinet by Alméras,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Enzo,JOULIE,,,AND,,,,,,,
11,51,Classified,19,34:01.106,+30.186,+8.361,18,1:46.131,158.0,ABM,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Mathys,CAPPUCCIO,,,FRA,,,,,,,
12,21,Classified,19,34:04.177,+33.257,+3.071,14,1:46.000,158.2,ABM,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marc,GUILLOT,,,FRA,,,,,,,
13,7,Classified,19,34:08.349,+37.429,+4.172,5,1:46.310,157.7,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jérôme,BOULLERY,,,FRA,,,,,,,
14,11,Classified,19,34:14.675,+43.755,+6.326,3,1:45.682,158.6,Racing Technology,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Joran,LENEUTRE,,,FRA,,,,,,,
15,44,Classified,19,34:18.220,+47.300,+3.545,8,1:46.918,156.8,Racing Technology,Pro-Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Cyril,CAILLO,,,FRA,,,,,,,
16,81,Classified,19,34:23.674,+52.754,+5.454,13,1:46.911,156.8,Debard Automobiles by Racetivity,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Eric,DEBARD,,,FRA,,,,,,,
17,85,Classified,19,34:27.756,+56.836,+4.082,11,1:46.470,157.5,Schumacher CLRT,Pro,Rookie,R,Porsche 911 GT3 Cup,,,,,,,,,,,,Karen,GAILLARD,,,CHE,,,,,,,
18,3,Classified,19,35:12.522,+1:41.602,+44.766,19,1:47.916,155.4,ABM,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jean-Philippe,GAMBARO,,,FRA,,,,,,,
19,23,Classified,19,35:35.378,+2:04.458,+22.856,4,1:48.625,154.3,TFT Racing,Am,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jordan,BOISSON,,,FRA,,,,,,,
,47,Not started,0,,,,0,,,EST1,Pro,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,REIMANN,,,EST,,,,,,,
