NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
021,2,1,2:13.827,0,,27.475,0,56.929,0,49.423,0,110.0,2:13.827,12:13:09.228,0:27.475,0:56.929,0:49.423,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,2,3:26.005,0,,12.886,0,2:31.328,0,41.791,0,71.4,5:39.832,12:16:35.233,0:12.886,2:31.328,0:41.791,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,3,3:27.830,0,,18.516,0,1:50.032,0,1:19.282,0,70.8,9:07.662,12:20:03.063,0:18.516,1:50.032,1:19.282,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,4,3:19.994,0,,28.740,0,1:38.577,0,1:12.677,0,73.6,12:27.656,12:23:23.057,0:28.740,1:38.577,1:12.677,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,5,3:12.491,0,,29.901,0,1:34.618,0,1:07.972,0,76.4,15:40.147,12:26:35.548,0:29.901,1:34.618,1:07.972,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,6,2:38.814,0,,22.293,0,1:24.251,0,52.270,0,92.7,18:18.961,12:29:14.362,0:22.293,1:24.251,0:52.270,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,7,1:46.964,0,,17.025,0,53.177,0,36.762,0,137.6,20:05.925,12:31:01.326,0:17.025,0:53.177,0:36.762,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,8,1:59.334,0,,10.204,0,53.047,0,56.083,0,123.3,22:05.259,12:33:00.660,0:10.204,0:53.047,0:56.083,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,9,2:06.248,0,,14.402,0,59.508,0,52.338,0,116.6,24:11.507,12:35:06.908,0:14.402,0:59.508,0:52.338,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,10,2:00.837,0,,14.417,0,55.715,0,50.705,0,121.8,26:12.344,12:37:07.745,0:14.417,0:55.715,0:50.705,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,11,2:26.933,0,,15.253,0,59.884,0,1:11.796,0,100.2,28:39.277,12:39:34.678,0:15.253,0:59.884,1:11.796,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,12,2:46.908,0,,26.100,0,1:20.588,0,1:00.220,0,88.2,31:26.185,12:42:21.586,0:26.100,1:20.588,1:00.220,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,13,2:37.991,0,,25.125,0,1:06.890,0,1:05.976,0,93.1,34:04.176,12:44:59.577,0:25.125,1:06.890,1:05.976,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,FCY,
021,2,14,2:00.313,0,,19.231,0,1:03.722,0,37.360,0,122.3,36:04.489,12:46:59.890,0:19.231,1:03.722,0:37.360,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,15,1:21.300,0,,9.807,0,42.922,0,28.571,0,181.0,37:25.789,12:48:21.190,0:09.807,0:42.922,0:28.571,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,16,1:21.219,0,,9.954,0,42.882,0,28.383,0,181.2,38:47.008,12:49:42.409,0:09.954,0:42.882,0:28.383,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,17,1:21.756,0,,9.829,0,43.431,0,28.496,0,180.0,40:08.764,12:51:04.165,0:09.829,0:43.431,0:28.496,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,18,1:21.432,0,,9.781,0,43.149,0,28.502,0,180.7,41:30.196,12:52:25.597,0:09.781,0:43.149,0:28.502,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,19,1:20.821,2,,9.813,0,42.802,2,28.206,2,182.1,42:51.017,12:53:46.418,0:09.813,0:42.802,0:28.206,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,20,1:21.506,0,,9.815,0,43.195,0,28.496,0,180.5,44:12.523,12:55:07.924,0:09.815,0:43.195,0:28.496,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,21,1:21.677,0,,9.738,1,43.069,0,28.870,0,180.2,45:34.200,12:56:29.601,0:09.738,0:43.069,0:28.870,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,22,1:22.068,0,,9.901,0,42.998,0,29.169,0,179.3,46:56.268,12:57:51.669,0:09.901,0:42.998,0:29.169,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,23,1:23.496,0,,10.022,0,44.683,0,28.791,0,176.2,48:19.764,12:59:15.165,0:10.022,0:44.683,0:28.791,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,24,1:21.811,0,,9.830,0,43.309,0,28.672,0,179.9,49:41.575,13:00:36.976,0:09.830,0:43.309,0:28.672,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,25,1:21.588,0,,9.980,0,43.078,0,28.530,0,180.4,51:03.163,13:01:58.564,0:09.980,0:43.078,0:28.530,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,26,1:21.496,0,,9.899,0,43.162,0,28.435,0,180.6,52:24.659,13:03:20.060,0:09.899,0:43.162,0:28.435,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,27,1:21.189,0,,9.766,0,42.837,0,28.586,0,181.3,53:45.848,13:04:41.249,0:09.766,0:42.837,0:28.586,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,28,1:23.209,0,,9.778,0,43.580,0,29.851,0,176.9,55:09.057,13:06:04.458,0:09.778,0:43.580,0:29.851,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,29,1:21.889,0,,10.234,0,43.064,0,28.591,0,179.7,56:30.946,13:07:26.347,0:10.234,0:43.064,0:28.591,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,30,1:21.852,0,,9.753,0,43.092,0,29.007,0,179.8,57:52.798,13:08:48.199,0:09.753,0:43.092,0:29.007,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,31,1:21.683,0,,10.181,0,43.141,0,28.361,0,180.2,59:14.481,13:10:09.882,0:10.181,0:43.141,0:28.361,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
021,2,32,1:21.656,0,,9.868,0,43.176,0,28.612,0,180.2,1:00:36.137,13:11:31.538,0:09.868,0:43.176,0:28.612,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
