POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,24,Classified,12,34:15.832,-,-,2,2:37.519,160.1,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Loek,HARTOG,,,NLD,LHA,,,,,,
2,25,Classified,12,34:16.233,+0.401,+0.401,2,2:37.739,159.8,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Larry,TEN VOORDE,,,NLD,LTV,,,,,,
3,14,Classified,12,34:16.569,+0.737,+0.336,4,2:38.360,159.2,Fach Auto Tech,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Morris,SCHURING,,,NLD,MSC,,,,,,
4,19,Classified,12,34:16.993,+1.161,+0.424,4,2:38.285,159.3,Allied-Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Harry,KING,,,GBR,KIN,,,,,,
5,99,Classified,12,34:17.442,+1.610,+0.449,3,2:37.996,159.6,Allied-Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Bastian,BUUS,,,DNK,BUS,,,,,,
6,34,Classified,12,34:18.004,+2.172,+0.562,3,2:37.578,160.0,CarTech Motorsport Bonk,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,OEV,,,,,,
7,12,Classified,12,34:18.758,+2.926,+0.754,7,2:39.840,157.7,Scherer Sport PHX,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Harri,JONES,,,AUS,JON,,,,,,
8,92,Classified,12,34:19.158,+3.326,+0.400,3,2:39.318,158.3,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Luca,RETTENBACHER,,,AUT,RET,,,,,,
9,13,Classified,12,34:20.021,+4.189,+0.863,4,2:39.484,158.1,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,TAU,,,,,,
10,87,Classified,12,34:20.029,+4.197,+0.008,4,2:39.386,158.2,Team Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
11,77,Classified,12,34:20.850,+5.018,+0.821,3,2:40.477,157.1,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Leon,KÖHLER,,,DEU,LKH,,,,,,
12,28,Classified,12,34:21.233,+5.401,+0.383,4,2:39.490,158.1,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NLD,HVE,,,,,,
13,6,Classified,12,34:21.696,+5.864,+0.463,5,2:40.077,157.5,Allied-Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Vincent,ANDRONACO,,,DEU,AND,,,,,,
14,27,Classified,12,34:22.019,+6.187,+0.323,2,2:39.660,157.9,GP Elite,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,GCO,,,,,,
15,31,Classified,12,34:22.597,+6.765,+0.578,2,2:40.077,157.5,Team Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
16,40,Classified,12,34:23.223,+7.391,+0.626,3,2:40.200,157.4,ID Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Janne,STIAK,,,DEU,STI,,,,,,
17,23,Classified,12,34:23.771,+7.939,+0.548,4,2:40.373,157.2,HP Racing Int. with Huber,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lukas,ERTL,,,DEU,ERT,,,,,,
18,4,Classified,12,34:24.017,+8.185,+0.246,6,2:39.342,158.2,ProfilDoors by Huber Racing,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Georgi,DONCHEV,,,BGR,DON,,,,,,
19,84,Classified,12,34:25.027,+9.195,+1.010,8,2:40.365,157.2,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ahmad,ALSHEHAB,,,KWT,ALS,,,,,,
20,5,Classified,12,34:26.084,+10.252,+1.057,4,2:40.459,157.1,GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sören,SPRENG,,,DEU,SPR,,,,,,
21,54,Classified,12,34:26.732,+10.900,+0.648,4,2:40.389,157.2,CarTech Motorsport Bonk,ProAm,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Michael,ESSMANN,,,DEU,ESS,,,,,,
22,55,Classified,12,34:28.144,+12.312,+1.412,2,2:40.690,156.9,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lorenzo,FERRARI,,,ITA,FER,,,,,,
