POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,19,Classified,13,34:05.577,-,-,2,2:22.226,177.3,Allied-Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Harry,KING,,,GBR,KIN,,,,,,
2,25,Classified,13,34:09.971,+4.394,+4.394,2,2:23.189,176.1,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Larry,TEN VOORDE,,,NLD,LTV,,,,,,
3,24,Classified,13,34:12.089,+6.512,+2.118,2,2:22.961,176.4,Team GP Elite,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Loek,HARTOG,,,NLD,LHA,,,,,,
4,99,Classified,13,34:14.361,+8.784,+2.272,2,2:22.684,176.7,Allied-Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Bastian,BUUS,,,DNK,BUS,,,,,,
5,12,Classified,13,34:16.883,+11.306,+2.522,2,2:23.751,175.4,Scherer Sport PHX,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Harri,JONES,,,AUS,JON,,,,,,
6,6,Classified,13,34:17.105,+11.528,+0.222,2,2:23.869,175.3,Allied-Racing,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Vincent,ANDRONACO,,,DEU,AND,,,,,,
7,34,Classified,13,34:17.413,+11.836,+0.308,9,2:24.510,174.5,CarTech Motorsport Bonk,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Theo,OEVERHAUS,,,DEU,OEV,,,,,,
8,77,Classified,13,34:17.974,+12.397,+0.561,2,2:23.384,175.9,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Leon,KÖHLER,,,DEU,LKH,,,,,,
9,13,Classified,13,34:19.631,+14.054,+1.657,2,2:23.201,176.1,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Alexander,TAUSCHER,,,DEU,TAU,,,,,,
10,92,Classified,13,34:21.764,+16.187,+2.133,2,2:23.628,175.6,Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Luca,RETTENBACHER,,,AUT,RET,,,,,,
11,27,Classified,13,34:27.615,+22.038,+5.851,2,2:24.378,174.6,GP Elite,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,GCO,,,,,,
12,31,Classified,13,34:28.406,+22.829,+0.791,10,2:25.880,172.8,Team Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Sebastian,FREYMUTH,,,DEU,FRE,,,,,,
13,55,Classified,13,34:28.969,+23.392,+0.563,12,2:26.085,172.6,Proton Competition,R,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Lorenzo,FERRARI,,,ITA,FER,,,,,,
14,87,Classified,13,34:34.196,+28.619,+5.227,12,2:25.411,173.4,Team Huber Racing,,,,Porsche 911 GT3 Cup (Type 992),,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
