POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,15,Classified,12,32:24.156,-,-,4,2:23.149,176.1,August by NGT,Pro,,,Porsche 911 GT3 Cup (Type 992),,August by NGT,,,,,,,,,,Glenn,Van Parijs,,,BEL,GVP,,,,,,
2,46,Classified,12,32:24.404,+0.248,+0.248,5,2:23.687,175.5,Richardson Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Richardson Racing,,,,,,,,,,Robert,de Haan,,,NLD,HAA,,,,,,
3,18,Classified,12,32:25.300,+1.144,+0.896,5,2:23.850,175.3,Ombra Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,OMBRA SRL,,,,,,,,,,Keagan,Masters,,,ZAF,KMA,,,,,,
4,92,Classified,12,32:25.863,+1.707,+0.563,6,2:24.621,174.3,August by NGT,Pro,,,Porsche 911 GT3 Cup (Type 992),,August by NGT,,,,,,,,,,Benjamin,Paque,,,BEL,PAQ,,,,,,
5,26,Classified,12,32:26.139,+1.983,+0.276,5,2:25.833,172.9,Team GP Elite,Pro,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Lucas,Groeneveld,,,NLD,GRO,,,,,,
6,777,Classified,12,32:27.466,+3.310,+1.327,9,2:25.022,173.9,RedAnt Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Nationale Autoclub Excelsior,,,,,,,,,,Sam,Dejonghe,,,BEL,DEJ,,,,,,
7,5,Classified,12,32:27.673,+3.517,+0.207,6,2:26.499,172.1,Richardson Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Richardson Racing,,,,,,,,,,Micah,Stanley,,,MCO,STA,,,,,,
8,77,Classified,12,32:27.976,+3.820,+0.303,7,2:25.240,173.6,Hans Weijs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Paul Meijer,,,,,,,,,,Paul,Meijer,,,NLD,MEI,,,,,,
9,16,Classified,12,32:28.909,+4.753,+0.933,8,2:25.568,173.2,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Flynt,Schuring,,,NLD,FSC,,,,,,
10,57,Classified,12,32:29.575,+5.419,+0.666,8,2:26.632,172.0,Q1 Trackracing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Q1 Trackracing,,,,,,,,,,Dirk,Schouten,,,NLD,DSC,,,,,,
11,14,Classified,12,32:30.997,+6.841,+1.422,4,2:26.258,172.4,JW Raceservice,Pro,,,Porsche 911 GT3 Cup (Type 992),,JW Raceservice,,,,,,,,,,Lucas,Van Eijndhoven,,,NLD,EIN,,,,,,
12,88,Classified,12,32:32.368,+8.212,+1.371,5,2:26.684,171.9,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Horst Felix,Felbermayr,,,AUT,FEL,,,,,,
13,3,Classified,12,32:32.923,+8.767,+0.555,4,2:26.246,172.4,Revs Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Ryan,Ratcliffe,,,GBR,RAT,,,,,,
14,7,Classified,12,32:33.191,+9.035,+0.268,8,2:26.998,171.5,Speedlover,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Speed Lover,,,,,,,,,,Didier,Glorieux,,,BEL,GLO,,,,,,
15,9,Classified,12,32:33.725,+9.569,+0.534,9,2:25.364,173.5,Revs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Rik,Koen,,,NLD,KOE,,,,,,
16,56,Classified,12,32:35.529,+11.373,+1.804,5,2:25.795,172.9,Q1 Trackracing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Q1 Trackracing,,,,,,,,,,Quentin,Antonel,,,FRA,ANT,,,,,,
17,13,Classified,12,32:36.490,+12.334,+0.961,7,2:28.309,170.0,Baporo Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Baporo Motorsport CA,,,,,,,,,,Joan,Vinyes,,,AND,VIN,,,,,,
18,21,Classified,12,32:36.867,+12.711,+0.377,7,2:25.821,172.9,Team GP Elite,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Sacha,Norden,,,NLD,NOR,,,,,,
