POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,46,Classified,11,30:14.404,-,-,4,2:33.879,163.9,Richardson Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Richardson Racing,,,,,,,,,,Robert,de Haan,,,NLD,HAA,,,,,,
2,15,Classified,11,30:22.961,+8.557,+8.557,4,2:35.039,162.6,August by NGT,Pro,,,Porsche 911 GT3 Cup (Type 992),,August by NGT,,,,,,,,,,Glenn,Van Parijs,,,BEL,GVP,,,,,,
3,16,Classified,11,30:23.447,+9.043,+0.486,4,2:35.085,162.6,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Flynt,Schuring,,,NLD,FSC,,,,,,
4,777,Classified,11,30:23.832,+9.428,+0.385,10,2:34.766,162.9,RedAnt Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Nationale Autoclub Excelsior,,,,,,,,,,Sam,Dejonghe,,,BEL,DEJ,,,,,,
5,87,Classified,11,30:27.243,+12.839,+3.411,11,2:35.644,162.0,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Ariel,Levi,,,ISR,LEV,,,,,,
6,77,Classified,11,30:27.659,+13.255,+0.416,11,2:35.000,162.7,Hans Weijs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Paul Meijer,,,,,,,,,,Paul,Meijer,,,NLD,MEI,,,,,,
7,18,Classified,11,30:28.288,+13.884,+0.629,4,2:35.592,162.1,Ombra Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,OMBRA SRL,,,,,,,,,,Keagan,Masters,,,ZAF,KMA,,,,,,
8,57,Classified,11,30:29.415,+15.011,+1.127,4,2:35.764,161.9,Q1 Trackracing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Q1 Trackracing,,,,,,,,,,Dirk,Schouten,,,NLD,DSC,,,,,,
9,5,Classified,11,30:29.744,+15.340,+0.329,4,2:35.647,162.0,Richardson Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Richardson Racing,,,,,,,,,,Micah,Stanley,,,MCO,STA,,,,,,
10,26,Classified,11,30:29.771,+15.367,+0.027,4,2:35.119,162.5,Team GP Elite,Pro,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Lucas,Groeneveld,,,NLD,GRO,,,,,,
