POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,46,11,2:21.591,-,-,178.1,11,Richardson Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Richardson Racing,,,,,,,,,,Robert,de Haan,,,NLD,HAA,,,,,,
2,92,11,2:22.193,+0.602,+0.602,177.3,13,August by NGT,Pro,,,Porsche 911 GT3 Cup (Type 992),,August by NGT,,,,,,,,,,Benjamin,Paque,,,BEL,PAQ,,,,,,
3,87,9,2:22.486,+0.895,+0.293,177.0,10,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Ariel,Levi,,,ISR,LEV,,,,,,
4,15,7,2:22.504,+0.913,+0.018,176.9,12,August by NGT,Pro,,,Porsche 911 GT3 Cup (Type 992),,August by NGT,,,,,,,,,,Glenn,Van Parijs,,,BEL,GVP,,,,,,
5,16,10,2:22.583,+0.992,+0.079,176.8,12,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Flynt,Schuring,,,NLD,FSC,,,,,,
6,26,13,2:22.720,+1.129,+0.137,176.7,13,Team GP Elite,Pro,,,Porsche 911 GT3 Cup (Type 992),,Team GP Elite,,,,,,,,,,Lucas,Groeneveld,,,NLD,GRO,,,,,,
7,5,11,2:23.003,+1.412,+0.283,176.3,12,Richardson Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Richardson Racing,,,,,,,,,,Micah,Stanley,,,MCO,STA,,,,,,
8,77,11,2:23.760,+2.169,+0.757,175.4,13,Hans Weijs Motorsport,Pro,,,Porsche 911 GT3 Cup (Type 992),,Paul Meijer,,,,,,,,,,Paul,Meijer,,,NLD,MEI,,,,,,
9,88,9,2:23.901,+2.310,+0.141,175.2,13,Huber Racing,Pro,,,Porsche 911 GT3 Cup (Type 992),,Huber Racing,,,,,,,,,,Horst Felix,Felbermayr,,,AUT,FEL,,,,,,
10,3,9,2:23.972,+2.381,+0.071,175.1,10,Revs Motorsport,ProAm,,,Porsche 911 GT3 Cup (Type 992),,Revs Motorsport BV,,,,,,,,,,Ryan,Ratcliffe,,,GBR,RAT,,,,,,
