POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,11,Classified,13,33:07.146,-,-,9,2:21.531,178.2,SCHUMACHER CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,GHI,,,,,,
2,34,Classified,13,33:13.914,+6.768,+6.768,9,2:22.314,177.2,Bonk Motorsport,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,GER,OEV,,,,,,
3,25,Classified,13,33:14.664,+7.518,+0.750,8,2:22.162,177.4,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
4,26,Classified,13,33:15.575,+8.429,+0.911,9,2:22.447,177.0,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NED,HVE,,,,,,
5,24,Classified,13,33:16.886,+9.740,+1.311,10,2:22.242,177.3,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NED,HAV,,,,,,
6,96,Classified,13,33:20.117,+12.971,+3.231,8,2:22.900,176.4,HADECA RACING,,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Mikel,AZCONA,,,ESP,AZC,,,,,,
7,14,Classified,13,33:22.451,+15.305,+2.334,8,2:23.028,176.3,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NED,SOE,,,,,,
8,8,Classified,13,33:23.151,+16.005,+0.700,9,2:22.948,176.4,Laptime-Performance,Rookie,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Dirk,SCHOUTEN,,,NED,SCH,,,,,,
9,46,Classified,13,33:25.642,+18.496,+2.491,12,2:22.294,177.2,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NED,DHA,,,,,,
10,21,Classified,13,33:28.869,+21.723,+3.227,9,2:22.146,177.4,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sacha,NORDEN,,,NED,NOR,,,,,,
11,32,Classified,13,33:29.240,+22.094,+0.371,9,2:23.325,175.9,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,FRE,,,,,,
12,42,Classified,13,33:31.409,+24.263,+2.169,11,2:23.640,175.5,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,BLU,,,,,,
13,55,Classified,13,33:32.603,+25.457,+1.194,6,2:23.372,175.9,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin,BÖNIGHAUSEN,,,GER,BOE,,,,,,
14,40,Classified,13,33:32.641,+25.495,+0.038,9,2:23.550,175.6,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,GER,STI,,,,,,
15,13,Classified,13,33:33.145,+25.999,+0.504,11,2:23.225,176.0,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,GER,TAU,,,,,,
16,3,Classified,13,33:33.601,+26.455,+0.456,9,2:22.724,176.7,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,KLE,,,,,,
17,12,Classified,13,33:34.097,+26.951,+0.496,13,2:22.472,177.0,SCHUMACHER CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Flynt,SCHURING,,,NED,FSC,,,,,,
18,95,Classified,13,33:36.413,+29.267,+2.316,7,2:23.959,175.1,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,WAR,,,,,,
19,27,Classified,13,33:36.912,+29.766,+0.499,8,2:23.399,175.8,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matheus,FERREIRA,,,BRA,FER,,,,,,
20,15,Classified,13,33:39.981,+32.835,+3.069,13,2:23.548,175.6,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,GRG,,,,,,
21,4,Classified,13,33:42.339,+35.193,+2.358,9,2:24.514,174.5,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,GRE,,,,,,
