POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,12,Classified,12,33:29.666,-,-,11,2:21.670,178.0,SCHUMACHER CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Flynt,SCHURING,,,NED,FSC,,,,,,
2,11,Classified,12,33:30.089,+0.423,+0.423,8,2:21.500,178.2,SCHUMACHER CLRT,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alessandro,GHIRETTI,,,FRA,GHI,,,,,,
3,46,Classified,12,33:30.955,+1.289,+0.866,9,2:21.574,178.1,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Robert,DE HAAN,,,NED,DHA,,,,,,
4,26,Classified,12,33:33.986,+4.320,+3.031,9,2:21.775,177.8,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Huub,VAN EIJNDHOVEN,,,NED,HVE,,,,,,
5,25,Classified,12,33:34.055,+4.389,+0.069,9,2:21.654,178.0,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ariel,LEVI,,,ISR,LEV,,,,,,
6,24,Classified,12,33:36.514,+6.848,+2.459,9,2:22.054,177.5,Team GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kas,HAVERKORT,,,NED,HAV,,,,,,
7,40,Classified,12,33:37.741,+8.075,+1.227,8,2:21.899,177.7,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Janne,STIAK,,,GER,STI,,,,,,
8,34,Classified,12,33:39.214,+9.548,+1.473,8,2:22.096,177.4,Bonk Motorsport,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Theo,OEVERHAUS,,,GER,OEV,,,,,,
9,13,Classified,12,33:39.824,+10.158,+0.610,10,2:22.494,176.9,Target,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Alexander,TAUSCHER,,,GER,TAU,,,,,,
10,3,Classified,12,33:40.215,+10.549,+0.391,6,2:22.358,177.1,Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Marvin,KLEIN,,,FRA,KLE,,,,,,
11,21,Classified,12,33:40.316,+10.650,+0.101,8,2:22.278,177.2,Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sacha,NORDEN,,,NED,NOR,,,,,,
12,14,Classified,12,33:42.308,+12.642,+1.992,8,2:22.548,176.9,Team75 Bernhard,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Senna,VAN SOELEN,,,NED,SOE,,,,,,
13,27,Classified,12,33:43.907,+14.241,+1.599,9,2:22.584,176.8,Target,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Matheus,FERREIRA,,,BRA,FER,,,,,,
14,32,Classified,12,33:46.585,+16.919,+2.678,7,2:22.777,176.6,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sebastian,FREYMUTH,,,GER,FRE,,,,,,
15,55,Classified,12,33:47.169,+17.503,+0.584,9,2:22.744,176.6,Team Proton Huber Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Colin,BÖNIGHAUSEN,,,GER,BOE,,,,,,
16,98,Classified,12,33:50.862,+21.196,+3.693,9,2:23.140,176.2,Target Competition,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jan,SEYFFERT,,,GER,SEY,,,,,,
17,91,Classified,12,33:51.787,+22.121,+0.925,9,2:23.369,175.9,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Gian Luca,TÜCCAROGLU,,,GER,TUE,,,,,,
18,96,Classified,12,33:52.505,+22.839,+0.718,9,2:22.916,176.4,HADECA RACING,,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Mikel,AZCONA,,,ESP,AZC,,,,,,
19,4,Classified,12,33:54.266,+24.600,+1.761,11,2:23.088,176.2,GP Elite,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Jonas,GREIF,,,GER,GRE,,,,,,
20,5,Classified,12,33:59.048,+29.382,+4.782,10,2:24.377,174.6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Sören,SPRENG,,1094,GER,SPR,,,,,,
21,84,Classified,12,34:06.069,+36.403,+7.021,10,2:24.696,174.3,a-workx by PORSCHE PADERBORN,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmad,ALSHEHAB,,,KUW,ALS,,,,,,
22,15,Classified,12,34:06.814,+37.148,+0.745,8,2:23.268,176.0,Team75 Bernhard,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Daniel,GREGOR,,,GER,GRG,,,,,,
23,95,Classified,12,34:08.114,+38.448,+1.300,11,2:23.653,175.5,Team Proton Huber Competition,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Joseph,WARHURST,,,GBR,WAR,,,,,,
24,42,Classified,12,34:12.875,+43.209,+4.761,12,2:24.670,174.3,ID Racing,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Kiano,BLUM,,,AUT,BLU,,,,,,
25,54,Classified,12,34:14.074,+44.408,+1.199,9,2:25.280,173.6,Team75 Bernhard,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,ESSMANN,,,GER,ESS,,,,,,
26,44,Classified,12,34:14.430,+44.764,+0.356,9,2:25.626,173.1,ID Racing,Rookie,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Emely,DE HEUS,,,NED,EDH,,,,,,
27,33,Classified,12,34:15.107,+45.441,+0.677,8,2:25.651,173.1,Bonk Motorsport,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Michael,SCHREY,,,GER,SRY,,,,,,
28,65,Classified,12,34:17.671,+48.005,+2.564,7,2:25.682,173.1,Proton Huber Competition,ProAm,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Kai,PFISTER,,,GER,PFI,,,,,,
29,31,Classified,12,34:25.042,+55.376,+7.371,7,2:25.264,173.6,GP Elite,ProAm,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Samer,SHAHIN,,,AUS,SHA,,,,,,
,69,Not classified,12,35:29.271,,,9,2:25.810,172.9,a-workx by PORSCHE PADERBORN,,,,Porsche 911 GT3 Cup,,,,,,,,,,,,Ahmed,ALKHOORI,,,UAE,ALM,,,,,,
,8,Not classified,0,,,,0,,,Laptime-Performance,Rookie,,,Porsche 911 GT3 Cup,,Guest,,,,,,,,,,Dirk,SCHOUTEN,,,NED,SCH,,,,,,
