POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,66,7,1:48.863,-,-,162.3,8,AMGV,,,,,,,,,,,,,,,,Jonathan,DESSENS,,,FRA,,,,,,,
2,27,10,1:49.998,+1.135,+1.135,160.7,10,HMC RACING,,,,,,,,,,,,,,,,Bouhet,JESSE,,,FRA,,,,,,,
3,249,7,1:50.438,+1.575,+0.440,160.0,10,KAIROS RACING,,,,,,,,,,,,,,,,David,BRAUNSTEIN,,,FRA,,,,,,,
4,24,6,1:50.518,+1.655,+0.080,159.9,7,HMC RACING,,,,,,,,,,,,,,,,Xavier,FOUINEAU,,,FRA,,,,,,,
5,222,9,1:50.948,+2.085,+0.430,159.3,10,BELT RACING,J,,,,,,,,,,,,,,,Gregory,DE SYBOURG,,,CHE,,,,,,,
6,7,7,1:51.083,+2.220,+0.135,159.1,8,AMGV,,,,,,,,,,,,,,,,David,LITZISTORF,,,CHE,,,,,,,
7,64,8,1:51.235,+2.372,+0.152,158.9,10,AMGV,,,,,,,,,,,,,,,,Etienne,CHAMPETIER,,,FRA,,,,,,,
8,21,8,1:51.596,+2.733,+0.361,158.4,10,HMC RACING,,,,,,,,,,,,,,,,Bruno,FRETIN,,,FRA,,,,,,,
9,49,7,1:51.615,+2.752,+0.019,158.3,9,BELT RACING,,,,,,,,,,,,,,,,Naar,DEKEL,,,FRA,,,,,,,
10,26,7,1:51.676,+2.813,+0.061,158.2,9,HMC RACING,G,,,,,,,,,,,,,,,Frank,LEFEEVRE,,,FRA,,,,,,,
11,9,9,1:51.788,+2.925,+0.112,158.1,10,BELT RACING,G,,,,,,,,,,,,,,,Edouard,HERY,,,FRA,,,,,,,
12,22,9,1:52.366,+3.503,+0.578,157.3,10,HMC RACING,G,,,,,,,,,,,,,,,Christian,CAMBOULIVE,,,FRA,,,,,,,
13,262,9,1:52.976,+4.113,+0.610,156.4,10,HMC RACING,G,,,,,,,,,,,,,,,Remy,BROUARD,,,FRA,,,,,,,
14,29,7,1:53.220,+4.357,+0.244,156.1,10,HMC RACING,,,,,,,,,,,,,,,,Axel,DOLHEM,,,FRA,,,,,,,
15,35,7,1:53.325,+4.462,+0.105,155.9,10,YO,G,,,,,,,,,,,,,,,Yves,ORHANT,,,FRA,,,,,,,
16,279,7,1:53.327,+4.464,+0.002,155.9,9,HMC RACING,,,,,,,,,,,,,,,,Eric,SOARES,,,FRA,,,,,,,
17,23,7,1:55.202,+6.339,+1.875,153.4,9,HMC RACING,G,,,,,,,,,,,,,,,Olivier,GAUCLERE,,,FRA,,,,,,,
18,8,7,1:55.293,+6.430,+0.091,153.3,8,SCIABBARRASI COMPETITION,,,,,,,,,,,,,,,,Serge,MESROBIAN,,,FRA,,,,,,,
19,83,9,1:55.529,+6.666,+0.236,153.0,10,AMGV,,,,,,,,,,,,,,,,Dominique,ARNOUX,,,FRA,,,,,,,
20,294,8,1:55.656,+6.793,+0.127,152.8,9,PEGASUS RACING,,,,,,,,,,,,,,,,Alain,MEYER,,,FRA,,,,,,,
21,28,8,1:56.077,+7.214,+0.421,152.2,9,HMC RACING,G,,,,,,,,,,,,,,,Claude,ROLLAND,,,FRA,,,,,,,
22,955,8,1:56.132,+7.269,+0.055,152.2,9,WILLI MOTORSPORT,,,,,,,,,,,,,,,,Catalin Cedric,GHIGEA,,,ROU,,,,,,,
23,13,0,,,,,0,ATELIER 313,J,,,,,,,,,,,,,,,Silvano,MESSMER,,,CHE,,,,,,,
24,18,0,,,,,1,SCIABBARRASI COMPETITION,G,,,,,,,,,,,,,,,Marcel,SCIABBARRASI,,,ITA,,,,,,,
