POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,66,8,1:50.317,-,-,160.2,9,AMGV,,,,,,,,,,,,,,,,Jonathan,DESSENS,,,FRA,,,,,,,
2,955,7,1:50.645,+0.328,+0.328,159.7,7,WILLI MOTORSPORT,,,,,,,,,,,,,,,,Sergiu,NICOLAE,,,ROU,,,,,,,
3,24,6,1:51.273,+0.956,+0.628,158.8,9,HMC RACING,,,,,,,,,,,,,,,,Xavier,FOUINEAU,,,FRA,,,,,,,
4,27,8,1:51.854,+1.537,+0.581,158.0,9,HMC RACING,,,,,,,,,,,,,,,,Bouhet,JESSE,,,FRA,,,,,,,
5,294,7,1:52.154,+1.837,+0.300,157.6,9,PEGASUS RACING,,,,,,,,,,,,,,,,Jordan,MEYER,,,FRA,,,,,,,
6,222,6,1:52.819,+2.502,+0.665,156.6,8,BELT RACING,J,,,,,,,,,,,,,,,Gregory,DE SYBOURG,,,CHE,,,,,,,
7,18,9,1:53.051,+2.734,+0.232,156.3,9,SCIABBARRASI COMPETITION,G,,,,,,,,,,,,,,,Marcel,SCIABBARRASI,,,ITA,,,,,,,
8,13,9,1:53.689,+3.372,+0.638,155.4,9,ATELIER 313,J,,,,,,,,,,,,,,,Silvano,MESSMER,,,CHE,,,,,,,
9,64,9,1:53.693,+3.376,+0.004,155.4,9,AMGV,,,,,,,,,,,,,,,,Etienne,CHAMPETIER,,,FRA,,,,,,,
10,35,8,1:54.161,+3.844,+0.468,154.8,9,YO,G,,,,,,,,,,,,,,,Yves,ORHANT,,,FRA,,,,,,,
11,26,9,1:54.274,+3.957,+0.113,154.6,9,HMC RACING,G,,,,,,,,,,,,,,,Frank,LEFEEVRE,,,FRA,,,,,,,
12,249,8,1:54.654,+4.337,+0.380,154.1,9,KAIROS RACING,,,,,,,,,,,,,,,,David,BRAUNSTEIN,,,FRA,,,,,,,
13,22,9,1:54.654,+4.337,+0.000,154.1,9,HMC RACING,G,,,,,,,,,,,,,,,Christian,CAMBOULIVE,,,FRA,,,,,,,
14,9,8,1:54.962,+4.645,+0.308,153.7,8,BELT RACING,G,,,,,,,,,,,,,,,Edouard,HERY,,,FRA,,,,,,,
15,21,3,1:55.594,+5.277,+0.632,152.9,6,HMC RACING,,,,,,,,,,,,,,,,Bruno,FRETIN,,,FRA,,,,,,,
16,7,7,1:55.999,+5.682,+0.405,152.3,9,AMGV,,,,,,,,,,,,,,,,David,LITZISTORF,,,CHE,,,,,,,
17,49,9,1:56.054,+5.737,+0.055,152.3,9,BELT RACING,,,,,,,,,,,,,,,,Naar,DEKEL,,,FRA,,,,,,,
18,279,9,1:56.940,+6.623,+0.886,151.1,9,HMC RACING,,,,,,,,,,,,,,,,Eric,SOARES,,,FRA,,,,,,,
19,29,8,1:58.227,+7.910,+1.287,149.5,9,HMC RACING,,,,,,,,,,,,,,,,Axel,DOLHEM,,,FRA,,,,,,,
20,23,9,1:58.751,+8.434,+0.524,148.8,9,HMC RACING,G,,,,,,,,,,,,,,,Olivier,GAUCLERE,,,FRA,,,,,,,
21,28,8,1:59.763,+9.446,+1.012,147.6,9,HMC RACING,G,,,,,,,,,,,,,,,Claude,ROLLAND,,,FRA,,,,,,,
22,83,7,1:59.965,+9.648,+0.202,147.3,9,AMGV,,,,,,,,,,,,,,,,Dominique,ARNOUX,,,FRA,,,,,,,
23,8,7,2:02.171,+11.854,+2.206,144.7,8,SCIABBARRASI COMPETITION,,,,,,,,,,,,,,,,Serge,MESROBIAN,,,FRA,,,,,,,
24,262,3,2:02.253,+11.936,+0.082,144.6,3,HMC RACING,G,,,,,,,,,,,,,,,Remy,BROUARD,,,FRA,,,,,,,
