POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,66,8,1:49.885,-,-,160.8,9,AMGV,,,,,,,,,,,,,,,,Jonathan,DESSENS,,,FRA,,,,,,,
2,955,8,1:50.059,+0.174,+0.174,160.6,8,WILLI MOTORSPORT,,,,,,,,,,,,,,,,Sergiu,NICOLAE,,,ROU,,,,,,,
3,24,7,1:50.754,+0.869,+0.695,159.6,7,HMC RACING,,,,,,,,,,,,,,,,Xavier,FOUINEAU,,,FRA,,,,,,,
4,294,5,1:52.045,+2.160,+1.291,157.7,9,PEGASUS RACING,,,,,,,,,,,,,,,,Jordan,MEYER,,,FRA,,,,,,,
5,27,5,1:52.293,+2.408,+0.248,157.4,9,HMC RACING,,,,,,,,,,,,,,,,Bouhet,JESSE,,,FRA,,,,,,,
6,18,5,1:52.319,+2.434,+0.026,157.3,8,SCIABBARRASI COMPETITION,G,,,,,,,,,,,,,,,Marcel,SCIABBARRASI,,,ITA,,,,,,,
7,222,7,1:52.349,+2.464,+0.030,157.3,9,BELT RACING,J,,,,,,,,,,,,,,,Gregory,DE SYBOURG,,,CHE,,,,,,,
8,7,6,1:52.420,+2.535,+0.071,157.2,8,AMGV,,,,,,,,,,,,,,,,David,LITZISTORF,,,CHE,,,,,,,
9,64,8,1:52.515,+2.630,+0.095,157.1,9,AMGV,,,,,,,,,,,,,,,,Etienne,CHAMPETIER,,,FRA,,,,,,,
10,9,9,1:52.597,+2.712,+0.082,157.0,9,BELT RACING,G,,,,,,,,,,,,,,,Edouard,HERY,,,FRA,,,,,,,
11,21,7,1:52.791,+2.906,+0.194,156.7,7,HMC RACING,,,,,,,,,,,,,,,,Bruno,FRETIN,,,FRA,,,,,,,
12,22,7,1:53.646,+3.761,+0.855,155.5,9,HMC RACING,G,,,,,,,,,,,,,,,Christian,CAMBOULIVE,,,FRA,,,,,,,
13,279,6,1:53.686,+3.801,+0.040,155.4,9,HMC RACING,,,,,,,,,,,,,,,,Eric,SOARES,,,FRA,,,,,,,
14,26,9,1:53.765,+3.880,+0.079,155.3,9,HMC RACING,G,,,,,,,,,,,,,,,Frank,LEFEEVRE,,,FRA,,,,,,,
15,49,7,1:54.242,+4.357,+0.477,154.7,9,BELT RACING,,,,,,,,,,,,,,,,Naar,DEKEL,,,FRA,,,,,,,
16,262,5,1:54.290,+4.405,+0.048,154.6,9,HMC RACING,G,,,,,,,,,,,,,,,Remy,BROUARD,,,FRA,,,,,,,
17,35,3,1:54.570,+4.685,+0.280,154.2,8,YO,G,,,,,,,,,,,,,,,Yves,ORHANT,,,FRA,,,,,,,
18,29,8,1:54.739,+4.854,+0.169,154.0,9,HMC RACING,,,,,,,,,,,,,,,,Axel,DOLHEM,,,FRA,,,,,,,
19,23,9,1:55.601,+5.716,+0.862,152.9,9,HMC RACING,G,,,,,,,,,,,,,,,Olivier,GAUCLERE,,,FRA,,,,,,,
20,28,8,1:56.914,+7.029,+1.313,151.2,8,HMC RACING,G,,,,,,,,,,,,,,,Claude,ROLLAND,,,FRA,,,,,,,
21,249,7,1:57.294,+7.409,+0.380,150.7,9,KAIROS RACING,,,,,,,,,,,,,,,,Fabien,BORNANCIN,,,FRA,,,,,,,
22,83,4,1:57.830,+7.945,+0.536,150.0,9,AMGV,,,,,,,,,,,,,,,,Dominique,ARNOUX,,,FRA,,,,,,,
23,8,2,2:06.997,+17.112,+9.167,139.2,4,SCIABBARRASI COMPETITION,,,,,,,,,,,,,,,,Serge,MESROBIAN,,,FRA,,,,,,,
24,13,0,,,,,1,ATELIER 313,J,,,,,,,,,,,,,,,Silvano,MESSMER,,,CHE,,,,,,,
