POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,15,15,1:50.655,-,-,152.1,17,NGT Racing,PRO,,,,,,,,,,,,,,,Glenn,VAN PARIJS,,,BEL,PAR,,,,,,
2,28,15,1:50.714,+0.059,+0.059,152.0,16,TeamPGZ by RedAnt Racing,PRO,,,,,,,,,,,,,,,Xavier,MAASSEN,,,NLD,MAA,,,,,,
3,2,14,1:50.965,+0.310,+0.251,151.7,18,Team GP Elite,PRO,,,,,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,COR,,,,,,
4,54,12,1:51.591,+0.936,+0.626,150.8,17,Q1 Trackracing,PRO-AM,,,,,,,,,,,,,,,Jan,LAURYSSEN,,,BEL,LAU,,,,,,
5,777,10,1:51.997,+1.342,+0.406,150.3,17,TeamPGZ by RedAnt Racing,PRO,,,,,,,,,,,,,,,Sam,DEJONGHE,,,BEL,DEJ,,,,,,
6,9,8,1:52.082,+1.427,+0.085,150.2,16,Revs Motorsport,PRO,R,,,,,,,,,,,,,,Rik,KOEN,,,NLD,KOE,,,,,,
7,33,10,1:52.222,+1.567,+0.140,150.0,14,DUWO Racing,AM,,,,,,,,,,,,,,,Sebastien,LAJOUX,,,FRA,LAJ,,,,,,
8,13,13,1:52.343,+1.688,+0.121,149.8,14,Baporo Motorsport,AM,,,,,,,,,,,,,,,Jaume,FONT,,,ESP,FON,,,,,,
9,21,10,1:52.430,+1.775,+0.087,149.7,17,TeamPGZ by RedAnt Racing,PRO-AM,,,,,,,,,,,,,,,Tom,BOONEN,,,BEL,BOO,,,,,,
10,14,5,1:52.744,+2.089,+0.314,149.3,17,JW Raceservice,PRO,R,,,,,,,,,,,,,,Lucas,VAN EIJNDHOVEN,,,NLD,VAN,,,,,,
11,78,16,1:52.856,+2.201,+0.112,149.1,17,Belgium Racing Team,PRO,G,,,,,,,,,,,,,,Michiel,HAVERANS,,,BEL,HAV,,,,,,
12,24,5,1:53.090,+2.435,+0.234,148.8,17,NGT Racing,AM,,,,,,,,,,,,,,,Stijn,LOWETTE,,,BEL,LOW,,,,,,
13,53,13,1:53.328,+2.673,+0.238,148.5,15,Q1 Trackracing,AM,G,,,,,,,,,,,,,,Nicolas,VANDIERENDONCK,,,BEL,DIE,,,,,,
14,88,10,1:53.980,+3.325,+0.652,147.7,13,Proton Competition,PRO,G,,,,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
15,25,14,1:54.397,+3.742,+0.417,147.1,17,JW Raceservice,AM,,,,,,,,,,,,,,,Sven,VAN LAERE,,,BEL,LAE,,,,,,
16,7,4,1:54.757,+4.102,+0.360,146.7,15,Speedlover,PRO-AM,,,,,,,,,,,,,,,Didier,GLORIEUX,,,BEL,GLO,,,,,,
17,48,13,1:54.802,+4.147,+0.045,146.6,13,DUWO Racing,AM,G,,,,,,,,,,,,,,Giovanni,SCAMARDI,,,BEL,SCA,,,,,,
18,17,13,1:57.255,+6.600,+2.453,143.5,16,Speedlover,AM,G,,,,,,,,,,,,,,Dominique,BASTIEN,,,USA,BAS,,,,,,
19,911,4,1:57.611,+6.956,+0.356,143.1,9,TeamPGZ by RedAnt Racing,AM,,,,,,,,,,,,,,,Luc,VANDERFEESTEN,,,NLD,VDF,,,,,,
20,917,12,2:10.647,+19.992,+13.036,128.8,13,Revs Motorsport,AM,,,,,,,,,,,,,,,Jeroen,KREEFT,,,NLD,KRE,,,,,,
