POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,2,Classified,18,33:23.676,-,-,2,1:50.422,152.4,Team GP Elite,PRO,,,,,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,COR,,,,,,
2,15,Classified,18,33:24.049,+0.373,+0.373,7,1:50.433,152.4,NGT Racing,PRO,,,,,,,,,,,,,,,Glenn,VAN PARIJS,,,BEL,PAR,,,,,,
3,54,Classified,18,33:44.102,+20.426,+20.053,5,1:51.289,151.2,Q1 Trackracing,PRO-AM,,,,,,,,,,,,,,,Jan,LAURYSSEN,,,BEL,LAU,,,,,,
4,777,Classified,18,33:46.224,+22.548,+2.122,9,1:51.375,151.1,TeamPGZ by RedAnt Racing,PRO,,,,,,,,,,,,,,,Sam,DEJONGHE,,,BEL,DEJ,,,,,,
5,13,Classified,18,33:54.401,+30.725,+8.177,5,1:51.608,150.8,Baporo Motorsport,AM,,,,,,,,,,,,,,,Jaume,FONT,,,ESP,FON,,,,,,
6,9,Classified,18,33:57.155,+33.479,+2.754,5,1:51.336,151.2,Revs Motorsport,PRO,R,,,,,,,,,,,,,,Rik,KOEN,,,NLD,KOE,,,,,,
7,14,Classified,18,33:57.647,+33.971,+0.492,11,1:51.821,150.5,JW Raceservice,PRO,R,,,,,,,,,,,,,,Lucas,VAN EIJNDHOVEN,,,NLD,VAN,,,,,,
8,24,Classified,18,34:04.404,+40.728,+6.757,6,1:52.404,149.7,NGT Racing,AM,,,,,,,,,,,,,,,Stijn,LOWETTE,,,BEL,LOW,,,,,,
9,7,Classified,18,34:07.609,+43.933,+3.205,10,1:52.361,149.8,Speedlover,PRO-AM,,,,,,,,,,,,,,,Didier,GLORIEUX,,,BEL,GLO,,,,,,
10,48,Classified,18,34:07.816,+44.140,+0.207,10,1:52.380,149.8,DUWO Racing,AM,G,,,,,,,,,,,,,,Giovanni,SCAMARDI,,,BEL,SCA,,,,,,
11,28,Classified,18,34:13.176,+49.500,+5.360,5,1:51.180,151.4,TeamPGZ by RedAnt Racing,PRO,,,,,,,,,,,,,,,Xavier,MAASSEN,,,NLD,MAA,,,,,,
12,53,Classified,18,34:13.305,+49.629,+0.129,7,1:52.675,149.4,Q1 Trackracing,AM,G,,,,,,,,,,,,,,Nicolas,VANDIERENDONCK,,,BEL,DIE,,,,,,
13,21,Classified,18,34:13.867,+50.191,+0.562,6,1:52.903,149.1,TeamPGZ by RedAnt Racing,PRO-AM,,,,,,,,,,,,,,,Tom,BOONEN,,,BEL,BOO,,,,,,
14,33,Classified,18,34:14.328,+50.652,+0.461,10,1:52.592,149.5,DUWO Racing,AM,,,,,,,,,,,,,,,Sebastien,LAJOUX,,,FRA,LAJ,,,,,,
15,25,Classified,18,34:28.632,+1:04.956,+14.304,6,1:53.236,148.6,JW Raceservice,AM,,,,,,,,,,,,,,,Sven,VAN LAERE,,,BEL,LAE,,,,,,
16,911,Classified,18,34:30.185,+1:06.509,+1.553,6,1:53.305,148.5,TeamPGZ by RedAnt Racing,AM,,,,,,,,,,,,,,,Luc,VANDERFEESTEN,,,NLD,VDF,,,,,,
17,78,Classified,18,34:30.278,+1:06.602,+0.093,6,1:53.203,148.7,Belgium Racing Team,PRO,G,,,,,,,,,,,,,,Michiel,HAVERANS,,,BEL,HAV,,,,,,
18,17,Classified,18,35:06.190,+1:42.514,+35.912,9,1:55.068,146.3,Speedlover,AM,G,,,,,,,,,,,,,,Dominique,BASTIEN,,,USA,BAS,,,,,,
19,88,Classified,17,32:41.888,1 Lap,1 Lap,5,1:53.577,148.2,Proton Competition,PRO,G,,,,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
20,917,Classified,16,35:02.729,2 Laps,1 Lap,4,2:04.297,135.4,Revs Motorsport,AM,,,,,,,,,,,,,,,Jeroen,KREEFT,,,NLD,KRE,,,,,,
