POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,17,Classified,9,21:39.942,-,-,5,2:07.874,131.6,ARCTIC ENERGY,,,,MITJET 2L,,,,,,,,,,,,Povilas,JANKAVICIUS,,,LTU,,,,,,,
2,84,Classified,9,21:40.073,+0.131,+0.131,6,2:07.056,132.5,K-WORX,,,,MITJET 2L,,,,,,,,,,,,Benoit,CASTAGNE,,,FRA,,,,,,,
3,137,Classified,9,21:40.151,+0.209,+0.078,5,2:07.277,132.2,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Xavier,DAYRAUT,,,FRA,,,,,,,
4,79,Classified,9,21:40.434,+0.492,+0.283,7,2:07.556,131.9,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Romain,FAVRE,,,FRA,,,,,,,
5,27,Classified,9,21:40.776,+0.834,+0.342,7,2:07.377,132.1,K-WORX,J,,,MITJET 2L,,,,,,,,,,,,Younes,KARBID,,,FRA,,,,,,,
6,76,Classified,9,21:40.979,+1.037,+0.203,7,2:07.996,131.5,VPS RACING,J,,,MITJET 2L,,,,,,,,,,,,Marius,FOSSARD,,,FRA,,,,,,,
7,23,Classified,9,21:41.135,+1.193,+0.156,7,2:07.141,132.4,GENERATION STUNT,G,,,MITJET 2L,,,,,,,,,,,,Jeremy,LOURENCO,,,FRA,,,,,,,
8,783,Classified,9,21:41.771,+1.829,+0.636,7,2:07.673,131.8,K-WORX,J,,,MITJET 2L,,,,,,,,,,,,Florian,ROUSEAU-RICCI,,,FRA,,,,,,,
9,59,Classified,9,21:42.870,+2.928,+1.099,7,2:07.719,131.8,MV2S RACING,,,,MITJET 2L,,,,,,,,,,,,Miguel,GARCIA,,,FRA,,,,,,,
10,81,Classified,9,21:44.276,+4.334,+1.406,8,2:07.566,131.9,DS EVENT,G,,,MITJET 2L,,,,,,,,,,,,Sebastien,LOIRET-FOURNIER,,,FRA,,,,,,,
11,139,Classified,9,21:48.755,+8.813,+4.479,7,2:07.829,131.7,DS EVENT,,,,MITJET 2L,,,,,,,,,,,,Andréa,DELDOSSI,,,FRA,,,,,,,
12,30,Classified,9,21:48.909,+8.967,+0.154,7,2:08.214,131.3,RACING SPIRIT OF LEMAN,F,,,MITJET 2L,,,,,,,,,,,,Karen,GAILLARD,,,CHE,,,,,,,
13,69,Classified,9,21:49.323,+9.381,+0.414,5,2:08.744,130.7,GT DRIVE,G,,,MITJET 2L,,,,,,,,,,,,Xavier,BOURLARD,,,BEL,,,,,,,
