POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,2,Classified,10,21:21.535,-,-,10,1:51.354,151.1,ECURIE FRANCAISE,E,,,,,,,,,,,,,,,Romain,BOECKLER,,,FRA,,,,,,,
2,66,Classified,10,21:25.216,+3.681,+3.681,9,1:52.191,150.0,AMGV,,,,,,,,,,,,,,,,Jonathan,DESSENS,,,FRA,,,,,,,
3,294,Classified,10,21:25.722,+4.187,+0.506,9,1:51.757,150.6,PEGASUS RACING,,,,,,,,,,,,,,,,Jordan,MEYER,,,FRA,,,,,,,
4,26,Classified,10,21:34.352,+12.817,+8.630,8,1:53.878,147.8,HMC RACING,G,,,,,,,,,,,,,,,Frank,LEFEVRE,,,FRA,,,,,,,
5,22,Classified,10,21:35.282,+13.747,+0.930,10,1:54.311,147.2,HMC RACING,G,,,,,,,,,,,,,,,Christian,CAMBOULIVE,,,FRA,,,,,,,
6,9,Classified,10,21:37.235,+15.700,+1.953,8,1:53.962,147.7,BELT RACING,G,,,,,,,,,,,,,,,Edouard,HERY,,,FRA,,,,,,,
7,35,Classified,10,21:40.901,+19.366,+3.666,9,1:53.530,148.2,YO,G,,,,,,,,,,,,,,,Yves,ORHANT,,,FRA,,,,,,,
8,24,Classified,10,21:40.906,+19.371,+0.005,8,1:51.039,151.6,HMC RACING,,,,,,,,,,,,,,,,Xavier,FOUINEAU,,,FRA,,,,,,,
9,7,Classified,10,21:41.012,+19.477,+0.106,9,1:53.283,148.6,AMGV,,,,,,,,,,,,,,,,David,LITZISTORF,,,CHE,,,,,,,
10,29,Classified,10,21:43.599,+22.064,+2.587,9,1:54.253,147.3,HMC RACING,,,,,,,,,,,,,,,,Axel,DOLHEM,,,FRA,,,,,,,
11,277,Classified,10,21:44.545,+23.010,+0.946,10,1:53.860,147.8,DAFA RACING,,,,,,,,,,,,,,,,Nicolas,ROBIN,,,FRA,,,,,,,
12,279,Classified,10,21:46.629,+25.094,+2.084,9,1:54.538,146.9,HMC RACING,,,,,,,,,,,,,,,,Eric,SOARES,,,FRA,,,,,,,
13,290,Classified,10,21:50.297,+28.762,+3.668,9,1:53.622,148.1,HMC RACING,,,,,,,,,,,,,,,,Nicolas,STURM,,,FRA,,,,,,,
14,64,Classified,10,21:53.106,+31.571,+2.809,9,1:53.788,147.9,AMGV,,,,,,,,,,,,,,,,Etienne,CHAMPETIER,,,FRA,,,,,,,
15,21,Classified,10,21:54.180,+32.645,+1.074,10,1:56.472,144.5,HMC RACING,,,,,,,,,,,,,,,,Bruno,FRETIN,,,FRA,,,,,,,
16,28,Classified,10,21:56.635,+35.100,+2.455,10,1:56.996,143.9,HMC RACING,G,,,,,,,,,,,,,,,Jean Claude,ROLLAND,,,FRA,,,,,,,
17,23,Classified,10,22:05.146,+43.611,+8.511,3,1:55.800,145.3,HMC RACING,G,,,,,,,,,,,,,,,Olivier,GAUCLERE,,,FRA,,,,,,,
18,8,Classified,10,22:06.585,+45.050,+1.439,8,1:57.081,143.7,SCIABBARRASI COMPETITION,,,,,,,,,,,,,,,,Serge,MESROBIAN,,,FRA,,,,,,,
19,83,Classified,10,22:11.200,+49.665,+4.615,9,2:00.416,139.8,AMGV,G,,,,,,,,,,,,,,,Dominique,ARNOUX,,,FRA,,,,,,,
20,249,Classified,10,22:40.024,+1:18.489,+28.824,10,2:02.457,137.4,KAIROS RACING,,,,,,,,,,,,,,,,Fabien,BORNANCIN,,,FRA,,,,,,,
21,262,Classified,9,20:08.191,1 Lap,1 Lap,8,1:56.548,144.4,HMC RACING,G,,,,,,,,,,,,,,,Remy,BROUARD,,,FRA,,,,,,,
22,18,Classified,8,17:43.947,2 Laps,1 Lap,8,1:53.421,148.4,SCIABBARRASI COMPETITION,G,,,,,,,,,,,,,,,Marcel,SCIABBARRASI,,,FRA,,,,,,,
23,27,Classified,6,14:10.074,4 Laps,2 Laps,3,1:51.766,150.6,HMC RACING,,,,,,,,,,,,,,,,Jesse,BOUHET,,,FRA,,,,,,,
24,111,Classified,2,4:21.603,8 Laps,4 Laps,2,2:02.478,137.4,ECURIE FRANCAISE,,,,,,,,,,,,,,,,Maxime, TOUSSAINT,,,FRA,,,,,,,
25,222,Classified,0,,10 Laps,2 Laps,0,,,BELT RACING,E,,,,,,,,,,,,,,,Gregory,DE SYBOURG,,,CHE,,,,,,,
26,49,Classified,0,,10 Laps,,0,,,BELT RACING,,,,,,,,,,,,,,,,Dekel,NAAR,,,ISR,,,,,,,
