POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,15,7,1:50.563,-,-,152.2,15,NGT Racing,PRO,,,,,,,,,,,,,,,Glenn,VAN PARIJS,,,BEL,PAR,,,,,,
2,14,11,1:50.667,+0.104,+0.104,152.1,12,JW Raceservice,PRO,R,,,,,,,,,,,,,,Lucas,VAN EIJNDHOVEN,,,NLD,VAN,,,,,,
3,13,12,1:50.734,+0.171,+0.067,152.0,14,Baporo Motorsport,AM,,,,,,,,,,,,,,,Jaume,FONT,,,ESP,FON,,,,,,
4,2,10,1:51.123,+0.560,+0.389,151.5,13,Team GP Elite,PRO,,,,,,,,,,,,,,,Ghislain,CORDEEL,,,BEL,COR,,,,,,
5,54,7,1:51.449,+0.886,+0.326,151.0,13,Q1 Trackracing,PRO-AM,,,,,,,,,,,,,,,Jan,LAURYSSEN,,,BEL,LAU,,,,,,
6,28,10,1:51.451,+0.888,+0.002,151.0,15,TeamPGZ by RedAnt Racing,PRO,,,,,,,,,,,,,,,Xavier,MAASSEN,,,NLD,MAA,,,,,,
7,777,9,1:51.550,+0.987,+0.099,150.9,16,TeamPGZ by RedAnt Racing,PRO,,,,,,,,,,,,,,,Sam,DEJONGHE,,,BEL,DEJ,,,,,,
8,9,6,1:51.784,+1.221,+0.234,150.6,11,Revs Motorsport,PRO,R,,,,,,,,,,,,,,Rik,KOEN,,,NLD,KOE,,,,,,
9,53,8,1:51.969,+1.406,+0.185,150.3,13,Q1 Trackracing,AM,G,,,,,,,,,,,,,,Nicolas,VANDIERENDONCK,,,BEL,DIE,,,,,,
10,48,12,1:52.436,+1.873,+0.467,149.7,15,DUWO Racing,AM,G,,,,,,,,,,,,,,Giovanni,SCAMARDI,,,BEL,SCA,,,,,,
11,33,3,1:52.476,+1.913,+0.040,149.6,13,DUWO Racing,AM,,,,,,,,,,,,,,,Sebastien,LAJOUX,,,FRA,LAJ,,,,,,
12,24,10,1:52.986,+2.423,+0.510,149.0,14,NGT Racing,AM,,,,,,,,,,,,,,,Stijn,LOWETTE,,,BEL,LOW,,,,,,
13,21,15,1:53.074,+2.511,+0.088,148.8,16,TeamPGZ by RedAnt Racing,PRO-AM,,,,,,,,,,,,,,,Tom,BOONEN,,,BEL,BOO,,,,,,
14,25,14,1:53.113,+2.550,+0.039,148.8,15,JW Raceservice,AM,,,,,,,,,,,,,,,Sven,VAN LAERE,,,BEL,LAE,,,,,,
15,78,12,1:53.224,+2.661,+0.111,148.6,13,Belgium Racing Team,PRO,G,,,,,,,,,,,,,,Michiel,HAVERANS,,,BEL,HAV,,,,,,
16,7,11,1:53.342,+2.779,+0.118,148.5,13,Speedlover,PRO-AM,,,,,,,,,,,,,,,Didier,GLORIEUX,,,BEL,GLO,,,,,,
17,88,12,1:53.660,+3.097,+0.318,148.1,14,Proton Competition,PRO,G,,,,,,,,,,,,,,Horst Felix,FELBERMAYR,,,AUT,FEL,,,,,,
18,911,5,1:56.327,+5.764,+2.667,144.7,7,TeamPGZ by RedAnt Racing,AM,,,,,,,,,,,,,,,Luc,VANDERFEESTEN,,,NLD,VDF,,,,,,
19,17,3,1:56.715,+6.152,+0.388,144.2,17,Speedlover,AM,G,,,,,,,,,,,,,,Dominique,BASTIEN,,,USA,BAS,,,,,,
20,917,2,2:09.031,+18.468,+12.316,130.4,13,Revs Motorsport,AM,,,,,,,,,,,,,,,Jeroen,KREEFT,,,NLD,KRE,,,,,,
