POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,24,Classified,9,22:07.382,-,-,8,1:52.344,149.8,HMC RACING,,,,,,,,,,,,,,,,Xavier,FOUINEAU,,,FRA,,,,,,,
2,27,Classified,9,22:10.936,+3.554,+3.554,9,1:53.104,148.8,HMC RACING,,,,,,,,,,,,,,,,Bouhet,JESSE,,,FRA,,,,,,,
3,2,Classified,9,22:12.925,+5.543,+1.989,9,1:53.241,148.6,ECURIE FRANCAISE,E,,,,,,,,,,,,,,,Romain,BOECKLER,,,FRA,,,,,,,
4,18,Classified,9,22:17.223,+9.841,+4.298,9,1:53.867,147.8,SCIABBARRASI COMPETITION,G,,,,,,,,,,,,,,,Marcel,SCIABBARRASI,,,FRA,,,,,,,
5,66,Classified,9,22:17.974,+10.592,+0.751,9,1:53.988,147.6,AMGV,,,,,,,,,,,,,,,,Jonathan,DESSENS,,,FRA,,,,,,,
6,26,Classified,9,22:19.234,+11.852,+1.260,9,1:54.130,147.5,HMC RACING,G,,,,,,,,,,,,,,,Frank,LEFEVRE,,,FRA,,,,,,,
7,222,Classified,9,22:19.913,+12.531,+0.679,7,1:54.112,147.5,BELT RACING,E,,,,,,,,,,,,,,,Gregory,DE SYBOURG,,,CHE,,,,,,,
8,9,Classified,9,22:24.975,+17.593,+5.062,8,1:55.421,145.8,BELT RACING,G,,,,,,,,,,,,,,,Edouard,HERY,,,FRA,,,,,,,
9,22,Classified,9,22:25.297,+17.915,+0.322,9,1:55.473,145.7,HMC RACING,G,,,,,,,,,,,,,,,Christian,CAMBOULIVE,,,FRA,,,,,,,
10,294,Classified,9,22:25.407,+18.025,+0.110,9,1:55.199,146.1,PEGASUS RACING,,,,,,,,,,,,,,,,Jordan,MEYER,,,FRA,,,,,,,
11,277,Classified,9,22:27.433,+20.051,+2.026,9,1:54.757,146.7,DAFA RACING,,,,,,,,,,,,,,,,Nicolas,ROBIN,,,FRA,,,,,,,
12,279,Classified,9,22:31.287,+23.905,+3.854,9,1:55.909,145.2,HMC RACING,,,,,,,,,,,,,,,,Eric,SOARES,,,FRA,,,,,,,
13,49,Classified,9,22:32.633,+25.251,+1.346,4,3:06.517,90.2,BELT RACING,,,,,,,,,,,,,,,,Dekel,NAAR,,,ISR,,,,,,,
14,64,Classified,9,22:36.336,+28.954,+3.703,9,1:55.763,145.4,AMGV,,,,,,,,,,,,,,,,Etienne,CHAMPETIER,,,FRA,,,,,,,
15,23,Classified,9,22:36.610,+29.228,+0.274,9,1:55.564,145.6,HMC RACING,G,,,,,,,,,,,,,,,Olivier,GAUCLERE,,,FRA,,,,,,,
16,7,Classified,9,22:43.992,+36.610,+7.382,9,1:54.266,147.3,AMGV,,,,,,,,,,,,,,,,David,LITZISTORF,,,CHE,,,,,,,
17,28,Classified,9,22:51.161,+43.779,+7.169,9,1:59.366,141.0,HMC RACING,G,,,,,,,,,,,,,,,Jean Claude,ROLLAND,,,FRA,,,,,,,
18,290,Classified,9,22:59.779,+52.397,+8.618,8,1:55.993,145.1,HMC RACING,,,,,,,,,,,,,,,,Nicolas,STURM,,,FRA,,,,,,,
19,111,Classified,9,23:19.432,+1:12.050,+19.653,8,1:57.492,143.2,ECURIE FRANCAISE,,,,,,,,,,,,,,,, Maxime, TOUSSAINT,,,FRA,,,,,,,
20,249,Classified,9,23:26.967,+1:19.585,+7.535,9,2:05.448,134.2,KAIROS RACING,,,,,,,,,,,,,,,,Fabien,BORNANCIN,,,FRA,,,,,,,
21,262,Classified,8,22:37.763,1 Lap,1 Lap,8,1:54.922,146.4,HMC RACING,G,,,,,,,,,,,,,,,Remy,BROUARD,,,FRA,,,,,,,
22,21,Classified,8,22:42.036,1 Lap,+4.273,8,1:55.419,145.8,HMC RACING,,,,,,,,,,,,,,,,Bruno,FRETIN,,,FRA,,,,,,,
23,8,Classified,8,23:19.318,1 Lap,+37.282,5,3:01.364,92.8,SCIABBARRASI COMPETITION,,,,,,,,,,,,,,,,Serge,MESROBIAN,,,FRA,,,,,,,
24,83,Classified,7,23:03.581,2 Laps,1 Lap,6,2:01.515,138.5,AMGV,G,,,,,,,,,,,,,,,Dominique,ARNOUX,,,FRA,,,,,,,
25,29,Classified,5,14:43.936,4 Laps,2 Laps,4,3:06.228,90.4,HMC RACING,,,,,,,,,,,,,,,,Axel,DOLHEM,,,FRA,,,,,,,
26,35,Classified,0,,9 Laps,5 Laps,0,,,YO,G,,,,,,,,,,,,,,,Yves,ORHANT,,,FRA,,,,,,,
