POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,86,5,2:03.302,-,-,143.3,6,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Jody,LAMBRUGHI,,,ITA,,,,,,,
2,27,4,2:03.391,+0.089,+0.089,143.2,6,AV RACING,,,,MITJET 2L,,,,,,,,,,,,Arnaud,MALIZIA,,,FRA,,,,,,,
3,115,7,2:03.663,+0.361,+0.272,142.9,7,DC RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,FERLONI,,,ITA,,,,,,,
4,64,3,2:03.990,+0.688,+0.327,142.5,6,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Thomas,LAISNE,,,FRA,,,,,,,
5,18,5,2:04.337,+1.035,+0.347,142.1,7,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Davide,GAGGIANESI,,,ITA,,,,,,,
6,21,6,2:04.471,+1.169,+0.134,142.0,6,COSTA OVEST,,,,MITJET 2L,,,,,,,,,,,,Gianpaolo,ORLANDI,,,ITA,,,,,,,
7,1,5,2:04.552,+1.250,+0.081,141.9,7,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Filippo,TORNAGHI,,,ITA,,,,,,,
8,245,6,2:05.037,+1.735,+0.485,141.3,6,JBJ RACING,G,G,,MITJET 2L,,,,,,,,,,,,Jesper,JENSEN,,,DEN,,,,,,,
9,128,4,2:05.595,+2.293,+0.558,140.7,7,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Sebastien,GINEYS,,,FRA,,,,,,,
10,22,5,2:06.086,+2.784,+0.491,140.2,7,GRT MOTORSPORT,,S,,MITJET 2L,,,,,,,,,,,,Giampiero,PAPARUSSO,,,ITA,,,,,,,
11,80,4,2:06.892,+3.590,+0.806,139.3,6,GRT MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Luigi,FERRARI,,,ITA,,,,,,,
12,19,6,2:07.221,+3.919,+0.329,138.9,6,GRT MOTORSPORT,G,G,,MITJET 2L,,,,,,,,,,,,Danilo,MEDICI,,,ITA,,,,,,,
13,59,5,2:07.861,+4.559,+0.640,138.2,7,COSTA OVEST,,J,,MITJET 2L,,,,,,,,,,,,Luigi,COZZOLINO,,,ITA,,,,,,,
14,41,4,2:07.913,+4.611,+0.052,138.2,7,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Andrea,BAIGUERA,,,ITA,,,,,,,
15,5,3,2:08.143,+4.841,+0.230,137.9,6,BD RACING,J,J,,MITJET 2L,,,,,,,,,,,,Gherardo,SCARABEL,,,ITA,,,,,,,
16,99,3,2:08.735,+5.433,+0.592,137.3,5,MV2S,G,G,,MITJET 2L,,,,,,,,,,,,Bastien,OSTIAN,,,FRA,,,,,,,
17,20,4,2:10.566,+7.264,+1.831,135.4,4,NOT ONLY MOTORSPORT,J,J,,MITJET 2L,,,,,,,,,,,,Maia,MENEGHIN,,,ITA,,,,,,,
,2,0,,,,,0,BD RACING,S,S,,MITJET 2L,,,,,,,,,,,,Corrado,COSTA,,,ITA,,,,,,,
,11,0,,,,,0,GTDRIVE  RACING TEAM,G,G,,MITJET 2L,,,,,,,,,,,,Jean-Marc,BOURGINEAU,,,FRA,,,,,,,
,16,0,,,,,0,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Lorenzo,GATTI,,,FRA,,,,,,,
,25,0,,,,,8,WOLFHOUND,J,J,,MITJET 2L,,,,,,,,,,,,Alberto,ANTONUCCI,,,ITA,,,,,,,
,34,0,,,,,1,ITALCAR,,,,MITJET 2L,,,,,,,,,,,,Simone,FORNASARI,,,ITA,,,,,,,
,101,0,,,,,1,GTDRIVE RACING TEAM,,,,MITJET 2L,,,,,,,,,,,,Romain,DAMIANI,,,FRA,,,,,,,
,133,0,,,,,0,FARO RACING,,,,MITJET 2L,,,,,,,,,,,,Alessandro,BRIGATTI,,,ITA,,,,,,,
