POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
1,34,3,1:46.793,-,-,165.5,7,SUD MOTORSPORT,FX1,F3B,,Dallara F310,,,,,,,,,,,,Giuseppe,MARINARO,,,ITA,,,,,,,
2,69,3,1:49.618,+2.825,+2.825,161.2,6,-,T014,PRO,,Tatuus T014,,,,,,,,,,,,Salvatore,LIOTTI,,,ITA,,,,,,,
3,85,4,1:49.684,+2.891,+0.066,161.1,7,SUD MOTORSPORT,FX1,F3B,,Dallara F308,,,,,,,,,,,,Daniele,SIANO,,,ITA,,,,,,,
4,15,3,1:50.557,+3.764,+0.873,159.8,8,TECHNORACE SRL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Riccardo,ORLANDO,,,ITA,,,,,,,
5,16,3,1:50.697,+3.904,+0.140,159.6,8,SCUDERIA BUELL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Augusto,PASCHETTA,,,USA,,,,,,,
6,97,3,1:50.878,+4.085,+0.181,159.4,4,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,DELL'EDERA,,,ITA,,,,,,,
7,21,3,1:50.890,+4.097,+0.012,159.4,8,BATTAGLIA RACING CAR,FX1,G1,,Griiip G1,,,,,,,,,,,,Federico,BERNONI,,,ITA,,,,,,,
8,30,3,1:51.055,+4.262,+0.165,159.1,6,ALPHA TEAM RACING,FX1 Elite,F. Regional,,Tatuus F. Regional,,,,,,,,,,,,Masci,ANDREA,,,ITA,,,,,,,
9,19,3,1:51.097,+4.304,+0.042,159.1,6,G MOTORSPORT,FX2,F.Renault,,Renault,,,,,,,,,,,,Vito,DI BELLO,,,ITA,,,,,,,
10,13,6,1:51.125,+4.332,+0.028,159.0,7,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Nicolò,COLUSSI,,,ITA,,,,,,,
11,68,4,1:51.619,+4.826,+0.494,158.3,9,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Rodolfo,CAMBIASO,,,ITA,,,,,,,
12,78,7,1:51.622,+4.829,+0.003,158.3,8,HARP RACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Ferdinando,FERRANTE,,,ITA,,,,,,,
13,2,4,1:51.833,+5.040,+0.211,158.0,7,RED RACE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Claudio,TEMPESTI,,,ITA,,,,,,,
14,18,3,1:51.914,+5.121,+0.081,157.9,7,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,D'AMICO,,,ITA,,,,,,,
15,7,4,1:52.186,+5.393,+0.272,157.5,8,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Cristian,TONALINI,,,ITA,,,,,,,
16,6,6,1:52.595,+5.802,+0.409,157.0,7,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Luca,CASARIN,,,ITA,,,,,,,
17,5,5,1:52.831,+6.038,+0.236,156.6,7,BATTAGLIA RACING CAR,FX1,G1,,Griiip G1,,,,,,,,,,,,Enrico,BATTAGLIA,,,ITA,,,,,,,
18,29,7,1:53.114,+6.321,+0.283,156.2,8,DERVA CORSE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Cosimo Damiano,ANTONIELLO,,,ITA,,,,,,,
19,1,2,1:53.209,+6.416,+0.095,156.1,7,BATTAGLIA RACING CAR,FX1,G1,,Griiip G1,,,,,,,,,,,,Federico,CROZZOLO,,,ITA,,,,,,,
20,88,3,1:53.666,+6.873,+0.457,155.5,8,TC RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,GALLUZZI / TARANI,,,ITA,,,,,,,
21,10,3,1:53.868,+7.075,+0.202,155.2,6,DEXTERS MOTORSPORT,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Roberto,RIZZO,,,ITA,,,,,,,
22,24,3,1:53.939,+7.146,+0.071,155.1,9,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Andrea,GRASSANO,,,ITA,,,,,,,
23,66,6,1:54.131,+7.338,+0.192,154.8,8,CDM-RS,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Franco,FELISA,,,ITA,,,,,,,
24,64,7,1:54.136,+7.343,+0.005,154.8,8,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giulio,LUCI,,,ITA,,,,,,,
25,33,6,1:55.579,+8.786,+1.443,152.9,8,ALPHA TEAM RACING,FX1 Elite,F. Regional,,Tatuus F. Regional,,,,,,,,,,,,Sandro,DE VIRGILIS,,,ITA,,,,,,,
26,65,7,1:58.375,+11.582,+2.796,149.3,9,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giovannialberto,LUCI,,,ITA,,,,,,,
27,333,6,2:03.058,+16.265,+4.683,143.6,8,HARP RACING,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Luca,UNGARO,,,ITA,,,,,,,
28,4,0,,,,,0,VALENTINO RACING TEAM,FX1,F3B,,Lola,,,,,,,,,,,,Valentino,CAROFANO,,,ITA,,,,,,,
29,9,0,,,,,0,-,FX2,F.Renault B,,Tatuus FR 2000,,,,,,,,,,,,Matteo,COGONI,,,ITA,,,,,,,
30,44,0,,,,,3,DRUE SPEED BY FACONDINI,T014,Silver,,Tatuus T014,,,,,,,,,,,,Francesco,CUNSOLO,,,SMR,,,,,,,
